Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
6	後ろ	Behind,Back,Rear	後	Behind	"The hiragana attached to this word doesn't suggest it's a verb or an adjective, so we can assume it's a noun. While <jp>後で</jp> (you may or may not have seen this word yet) means ""after,"" this one means all the other meanings you learned with the kanji: <vocabulary>behind</vocabulary>, <vocabulary>back</vocabulary>, and <vocabulary>rear</vocabulary>. Think of the <jp>ろ</jp> as a hint. It's like saying you're on the ""road"" (<jp>ろ</jp>) and you're driving so fast you're leaving everything ""behind."""	noun	<reading><jp>うしろ</jp></reading>	うしろ	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: 

Continue to think you're driving on this road. You hit something, then look <vocabulary>behind</vocabulary> you, seeing you hit a cow. Know the word for cow in Japanese? It's <jp>うし</jp>, which is also the reading for this word."	[sound:Vocab-うしろ-Male.mp3]	[sound:Vocab-うしろ-Female.mp3]	Please close the door behind you.	<jp>あなたの後ろのドアをしめてください。</jp>	You must install the child carseat on the rear seat of the car.	<jp>チャイルドシートは、かならず後ろのざせきにせっちしてください。</jp>	If you turn around to look behind you and then do it again, you’ll see me.	<jp>振り返って後ろを見た後、さらにもう一度振り返ったら、僕のことが見えるよ。</jp>	None	None
6	南東	Southeast	南,東	South,East	The <kanji>South</kanji> <kanji>East</kanji> is the <vocabulary>Southeast</vocabulary>.	noun,の adjective	<reading><jp>なんとう</jp></reading>	なんとう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-なんとう-Male.mp3]	[sound:Vocab-なんとう-Female.mp3]	The car continued heading southeast.	<jp>車は、南東に向かってすすみました。</jp>	I totally thought the sun would set in the southeast today.	<jp>てっきり今日は日が南東にしずむもんだとおもっていたよ。</jp>	I saw a shooting star in the southeast.	<jp>南東の方角に、流れ星を見た。</jp>	None	None
31	クモの巣	Spiderweb	巣	Nest	<jp>クモ</jp> is a spider. Add a <kanji>nest</kanji> to it, and you have a spider nest. What do spider's call their nests? They call it a <vocabulary>spiderweb</vocabulary> (that is, if they can talk).	noun,の adjective	<reading><jp>くものす</jp></reading>,<reading><jp>クモのす</jp></reading>	くものす,クモのす	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-くものす-Male.mp3],None	[sound:Vocab-くものす-Female.mp3],None	I found my grandpa’s unfinished painting covered in cobwebs in the attic.	<jp>屋根裏部屋で、クモの巣が掛かった祖父の未完成の絵を見つけたんです。</jp>	None	None	None	None	None	None
52	恒星	Star	恒,星	Constant,Star	A <kanji>constant</kanji> <kanji>star</kanji> is the kind that stays in one place. It's just a regular <vocabulary>star</vocabulary>, like the north star or our sun, not a comet or an asteroid.	noun,の adjective	<reading><jp>こうせい</jp></reading>	こうせい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-こうせい-Male.mp3]	[sound:Vocab-こうせい-Female.mp3]	Apparently, there are times the black hole tears stars into pieces.	<jp>ブラックホールが、恒星をばらばらに引き裂くことがあるらしい。</jp>	None	None	None	None	None	None
52	噴煙	Volcanic Smoke	噴,煙	Erupt,Smoke	Sometimes volcanoes <kanji>erupt</kanji> with just <kanji>smoke</kanji> instead of lava or fire. That's called an <vocabulary>volcanic smoke</vocabulary>.	noun	<reading><jp>ふんえん</jp></reading>	ふんえん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ふんえん-Male.mp3]	[sound:Vocab-ふんえん-Female.mp3]	I took a picture of the volcanic smoke rising over Sakurajima. 	<jp>噴煙を上げる桜島の写真を撮りました。</jp>	None	None	None	None	None	None
53	瓜	Melon,Gourd	瓜	Melon	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>うり</jp></reading>	うり	"Since this word is made up of a single kanji, it should use the kun'yomi reading. You haven't learned this reading yet though, so here's a mnemonic to help you:

Bite into a <vocabulary>melon</vocabulary> and what do you taste? <reading>Uni ree</reading>se's pieces (<jp>うり</jp>)! Did you know that? The next time you eat a melon see if you can taste the difference!"	[sound:Vocab-うり-Male.mp3]	[sound:Vocab-うり-Female.mp3]	This is pickled melon.	<jp>これは瓜の漬物です。</jp>	None	None	None	None	None	None
15	計画	Plan,Project	計,画	Measure,Drawing	When you do a <kanji>drawing</kanji> of a <kanji>measurement</kanji> you want to do on the chalkboard, you're drawing up a <vocabulary>plan</vocabulary> for doing something. All things require some kind of measurement, so drawing that measurement up is your plan.	noun,する verb	<reading><jp>けいかく</jp></reading>	けいかく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. The reading for <jp>画</jp> is the secondary reading though (<jp>かく</jp>), so take note of that.	[sound:Vocab-けいかく-Male.mp3]	[sound:Vocab-けいかく-Female.mp3]	We are planning to go to the beach during summer vacation.	<jp>夏休みに海に行こうと計画しています。</jp>	I like to plan but I don't like to carry out what I've planned.	<jp>計画を立てるのは大好きなんですけど、計画したことを実行するのはきらいなんです。</jp>	If we’re going to steal the Eiffel Tower, we need to have a really good plan.	<jp>もし俺たちがエッフェル塔を盗むというなら、かなりしっかりした計画を練る必要がある。</jp>	None	None
6	中国	China	中,国	Middle,Country	The <kanji>middle</kanji> <kanji>country</kanji>... who could that be? Let's think about it. Who invented kanji and therefore probably thinks they're the middle of the world? Who also is just a huge country that ruled much of Asia? That would be none other than <vocabulary>China</vocabulary>.	proper noun	<reading><jp>ちゅうごく</jp></reading>	ちゅうごく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. Just make sure you watch out for the rendaku.	[sound:Vocab-ちゅうごく-Male.mp3]	[sound:Vocab-ちゅうごく-Female.mp3]	Next month I’m traveling to China on business.	<jp>来月は、出ちょうで中国に行きます。</jp>	During winter break, I watched the meteor shower in China.	<jp>冬休みに、中国でりゅう星ぐんを見ました。</jp>	"Why did Japanese people stop calling China ""Shina"" and start calling it ""Chuugoku?"""	<jp>どうして日本人は中国を支那と呼ぶことをやめて中国と呼び始めたんだろう。</jp>	None	None
6	写る	To Be Photographed	写	Copy	"This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>copy</kanji>, but what is a copy? It is basically a photograph, which is why this word means <vocabulary>to be photographed</vocabulary>. You know this one is ""to be photographed"" because it ends with a <jp>る</jp>. Someone thinks you're ""<reading>ru</reading>de"" so they're photographing you."	intransitive verb,godan verb	<reading><jp>うつる</jp></reading>	うつる	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: 

You have to remember the <jp>うつ</jp> part. You're being rude, right? That's why you got photographed. Why are you rude? You're doing beatboxing, constantly saying <jp>うつうつうつ</jp> over and over again. Say it out loud, too."	[sound:Vocab-うつる-Male.mp3]	[sound:Vocab-うつる-Female.mp3]	Is your brother in these pictures?	<jp>あなたのお兄さんは、このしゃしんに写っていますか。</jp>	Among the 500 pictures I took this year, 103 of them had my father who had died last year in them.	<jp>今年とった五百まいの写しんの内、なんと百三まいの写しんに去年しんだ父のすがたが写っていた。</jp>	The guy in this picture was my first kiss.	<jp>この写真に写っている男の人は、私のファーストキスです。</jp>	None	None
31	貨物	Freight,Cargo	貨,物	Freight,Thing	<kanji>Freight</kanji> <kanji>thing</kanji>s is <vocabulary>freight</vocabulary> or <vocabulary>cargo</vocabulary>.	noun	<reading><jp>かもつ</jp></reading>	かもつ	The reading is the <jp>物</jp> reading that's <jp>もつ</jp>. You can know this because you have to carry the freight and cargo (<jp>持つ</jp> it!).	[sound:Vocab-かもつ-Male.mp3]	[sound:Vocab-かもつ-Female.mp3]	There is a freight train that runs between Sapporo cargo terminal and Fukuoka cargo terminal every day.	<jp>毎日札幌貨物ターミナルと福岡貨物ターミナル間を走行する貨物列車があります。</jp>	None	None	None	None	None	None
31	陸軍	Land Army,Army	陸,軍	Land,Army	The <kanji>land</kanji> <kanji>army</kanji> is the <vocabulary>land army</vocabulary>, also known as the plain old <vocabulary>army</vocabulary>.	noun	<reading><jp>りくぐん</jp></reading>	りくぐん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-りくぐん-Male.mp3]	[sound:Vocab-りくぐん-Female.mp3]	We’re just here to observe the army training.	<jp>私達は陸軍訓練を見に来たただの見学です。</jp>	None	None	None	None	None	None
53	南緯	Southern Latitude,South Latitude	南,緯	South,Latitude	<kanji>South</kanji> <kanji>latitude</kanji> is <vocabulary>south latitude</vocabulary> or <vocabulary>southern latitude</vocabulary>.	noun	<reading><jp>なんい</jp></reading>	なんい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-なんい-Male.mp3]	[sound:Vocab-なんい-Female.mp3]	Theoretically, 45 degrees south is considered to be middle point between the South Pole and the equator.	<jp>理論上は、南緯45度が南極点から赤道までの距離の中間地点であるとされる。</jp>	None	None	None	None	None	None
4	２０１１年	Year 2011,2011,The Year 2011	年	Year	It's the 2011 <kanji>year</kanji>. I think the meaning is pretty obvious. This just means <vocabulary>year 2011</vocabulary> or simply <vocabulary>2011</vocabulary>.	noun	<reading><jp>にせんじゅういちねん</jp></reading>	にせんじゅういちねん	The reading is a little trickier. You start with two thousand (<jp>二千／にせん</jp>), then you need to add eleven to it (<jp>十一／じゅういち</jp>). Then, you simply add the reading for <jp>年</jp> which you already know. You can assume it's the on'yomi reading because it's attached to something else, like a jukugo. From there, you get the entire reading.	[sound:Vocab-にせんじゅういちねん-Male.mp3]	[sound:Vocab-にせんじゅういちねん-Female.mp3]	I went to Japan in 2011.	<jp>２０１１年に、日本にいきました。</jp>	My husband has been working on Mars since 2011.	<jp>主人は、２０１１年から火せいではたらいています。</jp>	My father finally admitted to drug use in 2011.	<jp>父は、２０１１年にようやくドラッグの使用を認めました。</jp>	None	None
32	貧乏人	Poor Person	貧,乏,人	Poor,Scarce,Person	<jp>貧乏</jp> is <kanji>poor</kanji>, so a poor <kanji>person</kanji> is a <vocabulary>poor person</vocabulary>.	noun	<reading><jp>びんぼうにん</jp></reading>	びんぼうにん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own. Will help to know <jp>貧乏</jp> already.	[sound:Vocab-びんぼうにん-Male.mp3]	[sound:Vocab-びんぼうにん-Female.mp3]	You think you’re so great, but bear in mind, you are just a poor person from a poor family!	<jp>お前は自分のことを素晴らしいと思っているみたいだけどな、ただの貧乏家族の貧乏人だってことを、よ〜く肝に銘じておくんだな。</jp>	None	None	None	None	None	None
25	革ジャン	Leather Jacket	革	Leather	<jp>革</jp> is <kanji>leather</kanji> and <jp>ジャン</jp> is short for <jp>ジャンパー</jp> (Jumper, like a jacket). So, put those together and you have a <vocabulary>leather jacket</vocabulary>.	noun	<reading><jp>かわじゃん</jp></reading>,<reading><jp>かわジャン</jp></reading>	かわじゃん,かわジャン	The reading is the same as the vocab word <jp>革</jp>, because this word is like two separate words put together (so it's treated as single words too, giving it that reading).	[sound:Vocab-かわじゃん-Male.mp3],None	[sound:Vocab-かわじゃん-Female.mp3],None	I’m not buying such an expensive leather jacket just because a fashionista told me to.	<jp>お洒落大好き人間にアドバイスされたってだけで、あんな高い革ジャンは買うわけないじゃん。</jp>	None	None	None	None	None	None
25	革命家	Revolutionary,A Revolutionary	革,命,家	Leather,Fate,House	A person who lives in a revolution (<jp>革命</jp>) <kanji>house</kanji> is <vocabulary>a revolutionary</vocabulary>. They want government change! They want to take down the people in power!	noun	<reading><jp>かくめいか</jp></reading>	かくめいか	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. Of course it will help to know <jp>革命</jp> already as well.	[sound:Vocab-かくめいか-Male.mp3]	[sound:Vocab-かくめいか-Female.mp3]	That revolutionary is only hot-tempered on the Internet.	<jp>あの革命家は、ネット弁けいだ。</jp>	If you want to be a revolutionary, first you need to be able to speak effectively.	<jp>革命家になりたければ、まずは効果的な話し方を身につけないといけないよ。</jp>	She fell in love with a passionate French revolutionary.	<jp>彼女は情熱的なフランス人革命家と恋に落ちた。</jp>	None	None
15	美味しい	Tasty,Good Tasting,Delicious	美,味	Beauty,Flavor	Something with a <kanji>beauty</kanji> <kanji>taste</kanji> is something that is really <vocabulary>tasty</vocabulary> / <vocabulary>good tasting</vocabulary> / <vocabulary>delicious</vocabulary>. Mmmm, yum!	い adjective	<reading><jp>おいしい</jp></reading>	おいしい	"The reading for this makes no sense at all. You'll have to learn it straight up, that is, unless you know the word <jp>おいしい</jp> already, which many people do as it's used in every other sentence in every Japanese variety show. If you don't know this word already, just think of yourself eating something <vocabulary>delicious</vocabulary>. It's so delicious it makes you mad, I have no idea why. You yell at the chef: ""<reading>OI</reading> (<jp>おい</jp>). OI! WHY IS THIS SO DELICIOUS????"""	[sound:Vocab-おいしい-Male.mp3]	[sound:Vocab-おいしい-Female.mp3]	Koichi and Viet secretly keep some good-tasting whiskey in the office.	<jp>コウイチとビエトは、オフィスに美味しいウィスキーをかくし持っている。</jp>	I like trying little bits of many different tasty dishes.	<jp>少しずつ、色んなしゅるいの美味しいものが食べたいんです。</jp>	Recently, a lot of pubs with delicious food have been opening in the Tofugu office.	<jp>最近、Tofuguのオフィス内に、料理の美味しいパブがたくさん開店してるんだよね。</jp>	None	None
57	膜	Membrane,Film	膜	Membrane	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>まく</jp></reading>	まく	This has the same reading as the kanji you learned, meaning you know the reading!	[sound:Vocab-まく-Male.mp3]	[sound:Vocab-まく-Female.mp3]	A thin film forms when I warm milk.	<jp>牛乳を温めると薄い膜が張ることがあります。</jp>	None	None	None	None	None	None
53	胡瓜	Cucumber	胡,瓜	Barbarian,Melon	<kanji>Barbarian</kanji>s have <kanji>melon</kanji>s too, but they're long and funny looking. Wait, those aren't melons, they're <vocabulary>cucumber</vocabulary>s! Barbarians must have mixed them up.	noun	<reading><jp>きゅうり</jp></reading>	きゅうり	"The reading for this word is an exception. Here's a mnemonic to help you remember it:

<vocabulary>Cucumber</vocabulary>s have <reading>cu</reading>te <reading>ri</reading>bs (<jp>きゅうり</jp>)! I mean just look at them. Cute little green ribs. Adorable!"	[sound:Vocab-きゅうり-Male.mp3]	[sound:Vocab-きゅうり-Female.mp3]	Occasionally, I’ll want to eat pickled cucumbers so badly.	<jp>たまに胡瓜の糠漬けが無性に食べたくなるんだ。</jp>	None	None	None	None	None	None
32	採決	Voting	採,決	Gather,Decide	When people <kanji>gather</kanji> and <kanji>decide</kanji> things, they decide together, usually by <vocabulary>voting</vocabulary>.	noun,する verb	<reading><jp>さいけつ</jp></reading>	さいけつ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-さいけつ-Male.mp3]	[sound:Vocab-さいけつ-Female.mp3]	OK, let’s take a vote. Who wants Fugu-nabe for dinner?	<jp>じゃあ、多数決で採決しよう。夕食にてっちり（ふぐ鍋）が食べたい人は？</jp>	None	None	None	None	None	None
15	文法	Grammar	文,法	Writing,Method	The <kanji>method</kanji> of <kanji>writing</kanji> is how you write. You can have vocabulary words, but you have to be able to put them together using some kind of method. This method happens to be <vocabulary>grammar</vocabulary>.	noun,の adjective	<reading><jp>ぶんぽう</jp></reading>	ぶんぽう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. The <jp>ほう</jp> changes to <jp>ぽう</jp>.	[sound:Vocab-ぶんぽう-Male.mp3]	[sound:Vocab-ぶんぽう-Female.mp3]	I'm looking for a Japanese grammar book.	<jp>日本語の文法の本をさがしています。</jp>	The more grammar you learn, the better your writing will become.	<jp>文法を学べば学ぶほど、文章をかくのが上手になりますよ。</jp>	My boss looks like a smart person, so it’s too bad that he always makes grammar mistakes.	<jp>私の上司、見た目はできる男なのに、いつも間違った文法を使うのが残念すぎるよ。</jp>	None	None
5	皮	Skin,Hide	皮	Skin	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>かわ</jp></reading>	かわ	"Since this word is made up of a single kanji, it should use the kun'yomi reading. You haven't learned this reading yet, so here's a mnemonic to help you:

As a human (we think), you have a lot of <vocabulary>skin</vocabulary>. But sometimes a normal shower isn't enough to wash all that skin. What do you do when you can't fit all your skin in the shower or the tub? You get your skin cleaned at the <reading>ca</reading>r <reading>wa</reading>sh, of course!"	[sound:Vocab-かわ-Male.mp3]	[sound:Vocab-かわ-Female.mp3]	There were orange peels laying in the garden.	<jp>にわに、みかんの皮がおちていました。</jp>	I bought a small natural cowhide rug on Rakuten.	<jp>らく天で、天ねんの牛の皮でできた小さいラグをかった。</jp>	My jacket is made of 100% dragon skin.	<jp>俺のジャケットは、100%竜の皮でできているんだ。</jp>	None	None
53	錦	Brocade,Fine Dress,Fine Clothes	錦	Brocade	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>にしき</jp></reading>	にしき	This has the same reading as the kanji you learned, meaning you know the reading!	[sound:Vocab-にしき-Male.mp3]	[sound:Vocab-にしき-Female.mp3]	I bought a kimono made from luxury brocade.	<jp>高級錦織で作られた着物を買いました。</jp>	None	None	None	None	None	None
32	眼	Eye,Eyeball	眼	Eyeball	The kanji and the word are exactly the same. That means they share meanings as well. This is just a little more technical than <jp>目</jp>.	noun	<reading><jp>め</jp></reading>,<reading><jp>まなこ</jp></reading>	め,まなこ	"The reading is the same as the word ""eye"" (<jp>目</jp>), so use that to remember this!"	[sound:Vocab-め-Male.mp3],None	[sound:Vocab-め-Female.mp3],None	Using computers to work can easily overwork your eyes.	<jp>コンピュータを使う仕事は眼を酷使しやすい。</jp>	None	None	None	None	None	None
53	随所	Everywhere,At Every Turn	随,所	All,Place	<kanji>All</kanji> <kanji>place</kanji>s are <vocabulary>everywhere</vocabulary>.	noun	<reading><jp>ずいしょ</jp></reading>	ずいしょ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ずいしょ-Male.mp3]	[sound:Vocab-ずいしょ-Female.mp3]	You can feel the beauty of Japan everywhere in this sushi restaurant from the way the interior is decorated.	<jp>この寿司屋には、店の随所に、日本の美を感じさせるインテリアが飾られています。</jp>	None	None	None	None	None	None
15	大変	Serious,Terrible,Very,Difficult,Hard,Hectic	大,変	Big,Change	"A <kanji>big</kanji> <kanji>change</kanji> is a really <vocabulary>serious</vocabulary> thing. And people don't like change, either, making it a <vocabulary>terrible</vocabulary> event. 

Also, in more recent history this has come to mean <vocabulary>very</vocabulary> as well."	adverb,な adjective	<reading><jp>たいへん</jp></reading>	たいへん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-たいへん-Male.mp3]	[sound:Vocab-たいへん-Female.mp3]	Acquiring Japanese is difficult, but do your best!	<jp>日本語を習とくするのは大変ですが、がんばってくださいね。</jp>	They had a very healthy child.	<jp>大変丈夫な子供が生まれました。</jp>	When there's a disaster, the phone and Internet circuits are overloaded and it gets hard to connect to them, so it's difficult to upload new blog posts.	<jp>災害時は、電話回線もネット回線も混み合って、繋がりづらくなるので、ブログの更新が大変です。</jp>	None	None
53	繊維	Fiber,Fibre,Textile	繊,維	Fiber,Maintain	The <kanji>fiber</kanji> you use to <kanji>maintain</kanji> your own health is the <vocabulary>fiber</vocabulary> you eat!	noun,の adjective	<reading><jp>せんい</jp></reading>	せんい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-せんい-Male.mp3]	[sound:Vocab-せんい-Female.mp3]	I eat a salad everyday and consume the perfect amount of dietary fiber.	<jp>毎日サラダを食べて、ちゃんと食物繊維を摂るようにしています。</jp>	None	None	None	None	None	None
32	興味	Interest	興,味	Interest,Flavor	I have an <kanji>interest</kanji> in the <kanji>flavor</kanji>... You do? Yes, I have a very deep <vocabulary>interest</vocabulary> in it.	noun	<reading><jp>きょうみ</jp></reading>	きょうみ	As a jukugo kanji, you can guess the reading is the on'yomi kanji readings, which it is, so you should be able to read it.	[sound:Vocab-きょうみ-Male.mp3]	[sound:Vocab-きょうみ-Female.mp3]	I’m pretending that I have no interest in hentai games.	<jp>俺はエロゲに全く興味が無いふりをしている。</jp>	None	None	None	None	None	None
53	稿料	Advance For Manuscript,Copy Money	稿,料	Draft,Fee	The <kanji>fee</kanji> you charge to produce your <kanji>draft</kanji> is called an <vocabulary>advance for manuscript</vocabulary>. Also known as <vocabulary>copy money</vocabulary>. 	noun	<reading><jp>こうりょう</jp></reading>	こうりょう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-こうりょう-Male.mp3]	[sound:Vocab-こうりょう-Female.mp3]	It wasn’t much, but I got an advance for the manuscript.	<jp>わずかですが、稿料をもらいました。</jp>	None	None	None	None	None	None
6	全力	Full Effort,Every Effort,Best Effort,Full Power	全,力	All,Power	When you put <kanji>all</kanji> your <kanji>power</kanji> into something, you're putting your <vocabulary>full effort</vocabulary> into it. Hopefully that's what you put into your kanji learning as well!	noun,の adjective	<reading><jp>ぜんりょく</jp></reading>	ぜんりょく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ぜんりょく-Male.mp3]	[sound:Vocab-ぜんりょく-Female.mp3]	I ran with all my might to the station.	<jp>えきまで、全力で走りました。</jp>	That Chinese woman tried her best to persuade the prince to marry her, but she failed.	<jp>その中国人の女は、王子が自分とけっこんしてくれるよう全力でせっとくしたが、しっぱいにおわった。</jp>	That zombie is using up all its strength trying to come back from the dead.	<jp>そのゾンビは、死から蘇ろうと全力を尽くしていた。</jp>	None	None
53	随分	Very,Extremely,Surprisingly,Considerably	随,分	All,Part	If you manage to make <kanji>all</kanji> <kanji>part</kanji>s of something work together you worked <vocabulary>very</vocabulary>, <vocabulary>extremely</vocabulary>, <vocabulary>considerably</vocabulary> hard to do it. Doing all of anything is hard so lots of work had to happen.	adverb,な adjective	<reading><jp>ずいぶん</jp></reading>	ずいぶん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ずいぶん-Male.mp3]	[sound:Vocab-ずいぶん-Female.mp3]	You did a very bold thing.	<jp>随分大胆なことをしたんですね。</jp>	None	None	None	None	None	None
15	新築	Newly Built,New Building,New Construction	新,築	New,Construct	Something that's <kanji>new</kanji>ly <kanji>construct</kanji>ed is something that's <vocabulary>newly built</vocabulary>.	noun,する verb,の adjective	<reading><jp>しんちく</jp></reading>	しんちく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しんちく-Male.mp3]	[sound:Vocab-しんちく-Female.mp3]	Buying a newly built house will cheer you up.	<jp>新築の家でも買えば、気分が晴れるよ。</jp>	I don't want to live anywhere other than a new apartment building.	<jp>新築のマンション以外には住みたくありません。</jp>	I’m sad. My husband left me even though we just bought a newly built house. I need someone to talk to.	<jp>悲しいことに夫に捨てられちゃいました。新築の一軒家を買ったばっかりなのに。話を聞いてほしいんだけど。</jp>	None	None
32	政党	Political Party	政,党	Politics,Party	A <kanji>politics</kanji> <kanji>party</kanji> is a <vocabulary>political party</vocabulary>.	noun,の adjective	<reading><jp>せいとう</jp></reading>	せいとう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-せいとう-Male.mp3]	[sound:Vocab-せいとう-Female.mp3]	Could you tell me what the requirements are for establishing a political party in Japan?	<jp>日本での政党の成立要件を教えてください。</jp>	None	None	None	None	None	None
6	有名	Famous	有,名	Have,Name	When you <kanji>have</kanji> a <kanji>name</kanji> (that is known to people) or you <kanji>have</kanji> <kanji>famous</kanji>ness, you are probably someone who is <vocabulary>famous</vocabulary>.	な adjective	<reading><jp>ゆうめい</jp></reading>	ゆうめい	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ゆうめい-Male.mp3]	[sound:Vocab-ゆうめい-Female.mp3]	There is a famous sushi restaurant near my house.	<jp>いえの近くに、有名なすしやがあります。</jp>	This article suddenly made Tofugu super popular.	<jp>このきじはトーフグを一やくちょう有名にした。</jp>	I’m famous, are you?	<jp>俺は有名だけど、お前はどうよ？</jp>	None	None
32	密か	Secret,Private	密	Secrecy	Something that has <kanji>secrecy</kanji> is <vocabulary>secret</vocabulary> and <vocabulary>private</vocabulary>.	noun,な adjective	<reading><jp>ひそか</jp></reading>	ひそか	Think about that really <vocabulary>secret</vocabulary> and <vocabulary>private</vocabulary> dude. <reading>He so</reading> (<jp>ひそ</jp>) secret...	[sound:Vocab-ひそか-Male.mp3]	[sound:Vocab-ひそか-Female.mp3]	We entered the family registry in secret, without even letting the whole family know.	<jp>僕たちは、お互いの家族にも知らせず、密かに入籍をしたんだ。</jp>	None	None	None	None	None	None
34	降車	Getting Off,Alighting,Disembarking	降,車	Descend,Car	<kanji>Descend</kanji> off the (train) <kanji>car</kanji>. You are <vocabulary>getting off</vocabulary> a train, or a bus, or anything else with wheels.	noun,する verb	<reading><jp>こうしゃ</jp></reading>	こうしゃ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-こうしゃ-Male.mp3]	[sound:Vocab-こうしゃ-Female.mp3]	"""What did you think of that roller coaster?"" ""It was so intense that I threw up right after getting off."""	<jp>「あのジェットコースター、どうだった？」「すっごく良かったから、降車した瞬間にゲロっちゃったよ。」</jp>	None	None	None	None	None	None
43	揚がる	To Be Fried Up,To Be Deep Fried,To Be Up	揚	Hoist	"This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb.

This is an intransitive verb. The kanji means <kanji>hoist</kanji>, but the verb most commonly means <vocabulary>to be fried up</vocabulary>, ready to eat. Imagine something being hoisted up onto the table because it's fried and ready to eat. The verb can also mean, more logically, <vocabulary>to be up</vocabulary>."	intransitive verb,godan verb	<reading><jp>あがる</jp></reading>	あがる	"Since this word has okurigana (hiragana attached to the kanji) you know that it's probably going to be the kun'yomi reading.

Lucky for you, the kanji readings for transitive and intransitive verbs are almost always the same. Once you learn one, you know them both! This reading is the same as <jp>揚げる</jp>."	[sound:Vocab-あがる-Male.mp3]	[sound:Vocab-あがる-Female.mp3]	The fried chicken (karaage) is fried up! 	<jp>唐揚げ揚がったよ！</jp>	We waited quietly until the tempura was deep fried. 	<jp>天ぷらが揚がるまで静かに待っていた。</jp>	We'll head out once the flag is up. 	<jp>旗が揚がったら出発だ。</jp>	None	None
