Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
23	秀	Excel	Grain,Stairs	禾,乃	"If you can eat <radical>grain</radical>s while running up <radical>stairs</radical>, you'll <kanji>excel</kanji> at everything. <br><br>

- Hint: This special workout routine is so hard that, if you can do it, you'll be able to excel at every other thing you try."	<reading><jp>しゅう</jp></reading>	<jp>ひい</jp>	None	しゅう	"In order to <kanji>excel</kanji> at this, though, you need a good pair of <reading>shoe</reading>s (<jp>しゅう</jp>). <br><br>

- Hint: You have to eat the grains AND run up the stairs, or you aren't actually excelling. Good shoes will help you get there faster and protect your toes."
23	俳	Haiku	Leader,Criminal	ｲ,非	"A <radical>leader</radical> wishing to stop <radical>criminal</radical>s will write a moving <kanji>haiku</kanji>. The leader pleads with the criminals to stop their crimes, to look within, and to realize there's more to life (like poetry!).<br><br>

- Hint: Unfortunately, the leader of the criminals also writes haiku, and they want all the criminals to keep doing crimes. Look inside and see how much you want what others have, write a haiku, and then steal!"	<reading><jp>はい</jp></reading>	None	None	はい	"A <kanji>haiku</kanji> is still a <reading>hai</reading>ku (<jp>はい</jp>). Whether it's written by a law abiding leader or a criminal leader.<br><br>

- Hint: Just remember: a haiku is always a haiku."
23	施	Carry Out	Direction,Gun,Alligator	"方,<i class=""radical-gun""></i>,也"	"Moving in the <radical>direction</radical> of a <radical>gun</radical>, an <radical>alligator</radical> can <kanji>carry out</kanji> a murder once it reaches it. This alligator wants to kill someone. The alligator wants to carry out their execution.<br><br>

- Hint: See the alligator swim really slowly in the direction of a gun. See the alligator as it prepares to carry out the murder. It’s scary."	<reading><jp>し, せ</jp></reading>	<jp>ほどこ</jp>	None	し, せ	"In order to <kanji>carry out</kanji> this murder, the alligator has to sneak up on its prey, so it can shoot it. You look across the water and see a <reading>shee</reading>p (<jp>し</jp>) grazing by the shore. The alligator is going to carry out a murder on that sheep!<br><br>

- Hint: Watch as the alligator slinks under the water, holding the gun above the water. When it gets close enough, it carries out the murder on the sheep. Shooting it right in the chest. Now it can eat the sheep without worrying about needing to chomp on it."
23	贅	Luxury	Dirt,Direction,Winter,Shellfish	土,方,夂,貝	"In <radical>winter</radical>, <radical>shellfish</radical> head in the <radical>direction</radical> of the <radical>dirt</radical> and become a <kanji>luxury</kanji>. Luxuries are things that are hard to get, which is why rich people like them so much. It shows they have the money and means to get things other people can't. So when these shellfish try to bury themselves deep, deep in the dirt in winter, they become the biggest luxury of them all.<br><br>

- Hint: Imagine if you could get your hand on this type of luxury. Ah, that would be the life!"	<reading><jp>ぜい</jp></reading>	<jp>いぼ</jp>	None	ぜい	"You have your eyes on one of these <kanji>luxury</kanji> shellfish, and you're digging down into the cold dirt, when your fingers wrap around something hard and... long? You struggle to pull it out, but once you do, you realize you're holding a rare German saber: the <reading>zei</reading>ber (<jp>ぜい</jp>)!<br><br>

- Hint: There's no luxury in the world as luxurious as this zeiber. You forget all about the shellfish and skip home with the zeiber instead."
23	優	Superior,Gentle	Leader,Hundred,Forehead,Heart,Winter	ｲ,百,冖,心,夂	"The <radical>leader</radical> of a <radical>hundred</radical> <radical>forehead</radical>s in the <radical>heart</radical> of <radical>winter</radical> is <kanji>superior</kanji> at being <kanji>gentle</kanji>. These hundred foreheads are sensitive, especially in the heart of winter, so the leader must be very gentle. Not just any kind of gentle though—the superior kind of gentle that will keep a hundred foreheads following.<br><br>

- Hint: As a leader, you are superior. You’re so gentle to these foreheads. See yourself caring for them in the winter. Feel the chill in the air as you wrap the foreheads in blankets and prepare heating pads for them."	<reading><jp>ゆう</jp></reading>	<jp>やさ, すぐ</jp>	None	ゆう	"You need to be <kanji>superior</kanji> because all of these foreheads belong to <reading>you</reading>ths (<jp>ゆう</jp>). They don't know how to take care of themselves, though they try to convince you they can. They're too young to know any better.<br><br>

- Hint: Picture the youths trying to show you that they are the superior ones, then they sneeze, their eyes fill with tears, and you have to gently tuck them back into bed. Silly youths."
23	幹	Tree Trunk	Morning,Hat,Dry	"<i class=""radical-morning""></i>,<i class=""radical-hat""></i>,干"	"In the <radical>morning</radical>, if you want your <radical>hat</radical> to <radical>dry</radical>, you need to hang it on a <kanji>tree trunk</kanji>. In the morning, everything is covered in dew. The grass is wet, the leaves are wet, but the tree trunk isn't wet! It was protected by the rest of the tree, so you can hang your hat there to dry.<br><br>

- Hint: Picture everything early in the morning covered in damp dew. Even your hat is uncomfortably wet. Now walk up to a large tree trunk and touch it—it's dry!"	<reading><jp>かん</jp></reading>	<jp>みき</jp>	None	かん	"You lean against the <kanji>tree trunk</kanji>, waiting for your hat to dry, and suddenly you realize Genghis <reading>Khan</reading> (<jp>かん</jp>) is on the other side of it. You look around and see that all of the tree trunks around you have Mongols drying their hats under them.<br><br>

- Hint: Now that you think about it, Genghis Khan was the one who taught people that tree trunks stay dry in the morning!"
23	導	Lead	Road,Measurement	道,寸	"Take a <radical>measurement</radical> of the <radical>road</radical>. Hmm. It seems a bit too long. As you measure it, you continue down this road, wondering where it will <kanji>lead</kanji> you.<br><br>

- Hint: Roads are really long, so I imagine it would take a long time to measure it (if you want to go from end to end). Imagine yourself pulling a tape measure along with you, all the while thinking, ""where will this lead me?"""	<reading><jp>どう</jp></reading>	<jp>みちび</jp>	None	どう	"Where does the road that you're measuring <kanji>lead</kanji> you? An awesome <reading>dou</reading>ghnut (<jp>どう</jp>) shop!<br><br>

- Hint: What a perfect way to end this road measuring. You're hungry. Nom nom nom. Imagine eating your fill, and taste the donuts in your mouth. You just walked a long ways!"
23	師	Teacher,Expert,Master	Drop,Bear,Ground,Towel	"丶,<i class=""radical-bear""></i>,一,巾"	"A <radical>drop</radical> of water falls from a <radical>bear</radical> onto the <radical>ground</radical> and needs to be wiped up with a <radical>towel</radical>. Only a <kanji>teacher</kanji> or an <kanji>expert</kanji> could get away with getting close to this wet bear to wipe up after it.<br><br>

- Hint: The expert is also your teacher, and she's showing you how to clean up after this bear."	<reading><jp>し</jp></reading>	None	None	し	"The <kanji>teacher</kanji> tells you to start with something smaller, after all, you're not an <kanji>expert</kanji> yet. You have to practice on a wet <reading>shee</reading>p (<jp>し</jp>). ""I became a wet, dangerous animal expert by starting with sheep, you will too!"" your teacher says.<br><br>

- Hint: Your teacher assures you this wet sheep is far less dangerous to clean up after than a wet bear. They're the expert, so you should listen and wipe up after that sheep."
23	崎	Cape	Mountain,Big,Lip Ring	山,大,可	"On top of a <radical>big</radical> <radical>mountain</radical>, wearing a <radical>lip ring</radical>, you see a <kanji>cape</kanji> jutting out into the ocean. You’re wearing a lip ring because you’re a cool and edgy individual who likes to climb big mountains. From the top of the big mountain, you see a cape.<br><br>

- Hint: You’re tired from just climbing up the big mountain but the view is worth it. Feel the wind blustering around you as you take in the beautiful scenery, including the cape."	<jp>き</jp>	<reading><jp>さき</jp></reading>	None	さき	"Atop the big mountain overlooking the <kanji>cape</kanji>, you see a <reading>saw</reading> and a <reading>key</reading> (<jp>さき</jp>) lying on the ground. What are they doing there?<br><br>

- Hint: See yourself picking up the saw and the key and examining them, as you wonder what on earth they're doing at the top of that big mountain."
23	裁	Judge	Cross,Drunkard,Clothes	十,戈,衣	"You place a <radical>cross</radical> on this <radical>drunkard</radical>'s <radical>clothes</radical> to show him you <kanji>judge</kanji> him. In fact, you yell, ""I JUDGE YOU FOR BEING DRUNK AND WEARING THESE CLOTHES, TAKE THIS!""<br><br>

- Hint: He yells back, ""YOU CAN'T JUDGE ME, I CAN DO WHAT I WANT. GET THAT JUDGEY CROSS OFF ME!"""	<reading><jp>さい</jp></reading>	<jp>さば, た</jp>	None	さい	"As you <kanji>judge</kanji> each other, your <reading>cy</reading>borg (<jp>さい</jp>) comes stomping over and slams the drunkard against the wall. With your trusty cyborg coming to your rescue, you can continue to judge this guy all you want.<br><br>

- Hint: The cyborg joins in, ""A judge would convict you if the fashion police brought you in. I have a bunch of meat and robot parts and even I'm better looking than you."""
23	護	Defend	Say,Flowers,Turkey,Stool	言,艹,隹,又	"They <radical>say</radical> that <radical>flowers</radical> held by a <radical>turkey</radical> on a <radical>stool</radical> are good to <kanji>defend</kanji> yourself with. Even better than a guard dog they say. People are so confused by the turkey sitting on a stool holding flowers that they just lose their will to fight. This turkey is great to defend yourself and your home.<br><br>

- Hint: Picture this turkey holding its flowers while sitting on its stool. Hear it gobbling as it defends everything around it with its mere presence."	<reading><jp>ご</jp></reading>	None	None	ご	"The only thing this flower-bearing turkey can't <kanji>defend</kanji> against is <reading>Go</reading>dzilla (<jp>ご</jp>). Godzilla is pretty much undefeatable, especially for a turkey. The turkey is totally unable to defend anything from the mighty Godzilla.<br><br>

- Hint: Imagine Godzilla approaching the flower turkey. Hear Godzilla roar as the turkey gobbles in fear before being crushed beneath the massive and scaly foot of Godzilla."
23	鬼	Demon	Demon	鬼	The <radical>demon</radical> radical and the <kanji>demon</kanji> kanji are exactly the same! Wicked!	<reading><jp>き</jp></reading>	<jp>おに</jp>	None	き	"How do you keep a <kanji>demon</kanji> locked up? Use a <reading>key</reading> (<jp>き</jp>). Use a lock and key and keep that demon locked up safely behind bars so he can’t get out and do bad demon stuff.<br><br>

- Hint: Picture yourself locking up a demon with a special demon containing key. Hear the key click into the lock as the demon screams to be set free."
22	賀	Congratulations	Power,Mouth,Shellfish	力,口,貝	"You use the <radical>power</radical> of your <radical>mouth</radical> to spit <radical>shellfish</radical> at people as a form of <kanji>congratulations</kanji>! In fact, you yell ""CONGRATULATIONS!"" as the shellfish come pouring out of your powerful mouth.<br><br>

- Hint: Shellfish were once used as currency, so this totally makes sense. Just think of the shellfish as money coming out of your mouth as you say your congratulations."	<reading><jp>が</jp></reading>	None	None	が	"When you say <kanji>congratulations</kanji> like this, you look just like a <reading>ga</reading>rgoyle (<jp>が</jp>). You're crouching down, your mouth wide open, just like a stone gargoyle.<br><br>

- Hint: The next time you're congratulating someone, assume the gargoyle stance and dump all of their congratulatory shellfish on them from your mouth."
22	態	Appearance	Ability,Heart	能,心	"You have a great <radical>ability</radical> because your <radical>heart</radical> gives you the <kanji>appearance</kanji> of a superhuman. Your heart is really strong and powerful, fuelling your body to the best of its ability. All this together gives you the appearance of someone in top condition.<br><br>

- Hint: See yourself in this ideal appearance. Everyone loves to look at you because you look so awesome. Your heart has given you many great abilities. Feel strong and powerful in this body of yours."	<reading><jp>たい</jp></reading>	<jp>わざ</jp>	None	たい	"While you may have the <kanji>appearance</kanji> of someone who is super strong, powerful, and awesome, you do have one shortcoming. You don’t know how to <reading>tie</reading> (<jp>たい</jp>) a tie. Actually, you don’t even know how to tie your shoes, let alone your tie. How embarrassing.<br><br>

- Hint: Since you don’t know how to tie a tie or tie your shoes, you wear slip ons and clip ons. Hear the noise of Velcro being undone as you kick off your shoes and unclip your tie after a hard day’s work at the office."
22	援	Aid,Assist	Fingers,Football	扌,爰	"You use your <radical>fingers</radical> in the game of <radical>football</radical> to <kanji>aid</kanji> and <kanji>assist</kanji> the other players. And when you smash your fingers in football, you need to get some aid yourself.<br><br>

If you're from the UK, just imagine someone kicking or stomping on your fingers instead.<br><br>

- Hint: Picture yourself playing football. You catch the ball with your fingers and then assist your team by running and smashing your body into the enemy team. But in the process you smash your fingers... so you need to go to the aid tent."	<reading><jp>えん</jp></reading>	None	None	えん	"When you need <kanji>aid</kanji> for your football wrecked fingers you can't help but feel like it's the <reading>en</reading>d (<jp>えん</jp>) for you. Your fingers hurt so much, you don't even want the nice nurses to aid you.<br><br>

- Hint: You can't assist your team anymore because you got hurt. This isn't fair! It's the end. The end of your life and your career. Boo hoo hoo!"
22	姿	Figure,Shape,Form	Next,Woman	次,女	"“Bring in the <radical>next</radical> <radical>woman</radical> so that I may examine her <kanji>figure</kanji>!” We’re holding auditions for a commercial and we need to find a woman with a nice figure. The last woman was no good, so bring in the next one.<br><br>

- Hint: Imagine yourself as a figure judge on this panel. You need to find a woman with the perfect figure to cast in your commercial. You'd cast yourself, but you just aren't confident (Ridiculous! You're special, and beautiful, and no matter who you are [yes you reading this right now] you should be proud of who you are!)."	<reading><jp>し</jp></reading>	<jp>すがた</jp>	None	し	"The next woman comes in and you examine her <kanji>figure</kanji>. The figure you've been searching for! It just happens to belong to a <reading>shee</reading>p (<jp>し</jp>) woman. But she's soft, fluffy, and round. The perfect figure!<br><br>

- Hint: We should all try harder to have a figure like this stunning sheep woman!"
22	統	Unite	Thread,Allocate	糸,充	"You take all of your <radical>thread</radical> and <radical>allocate</radical> them into one place to <kanji>unite</kanji> them. You wrap all the thread together into a giant thread ball. Now it's a big, united mess!<br><br>

- Hint: Allocate all of your thread like you would your cash: by uniting it! Not at a bank, but in a big, intertwined lump."	<reading><jp>とう</jp></reading>	<jp>す</jp>	None	とう	"You're busy trying to <kanji>unite</kanji> all of your thread, twisting and tying and wrapping, and suddenly you look at the ball in your hands and see <reading><jp>とう</jp></reading>. You've united this thread into the shape of <jp>とうきょう</jp>. There are even little pins for all the famous neighborhoods and tourist spots. This is strange, because you don't remember putting them there.<br><br>

- Hint: Try to do this yourself at home. Unite all of your thread and poof! There's <jp>とうきょう</jp>!"
22	示	Indicate,Show	Jackhammer	示	"You can use a <radical>jackhammer</radical> to <kanji>indicate</kanji> and <kanji>show</kanji> someone where the prize is buried. You buried the prize to keep it safe, but the jackhammer is great at unearthing it. Jackhammers do a great job and show where the treasure lies. They indicate quite clearly where one needs to go.<br><br>

- Hint: Imagine using this jackhammer to show someone where the prize is buried. Feel the vibrations through your hands and the rest of your body."	<reading><jp>じ, し</jp></reading>	<jp>しめ</jp>	None	じ, し	"Actually, you're unearthing <reading>Je</reading>sus (<jp>じ</jp>). He’s the treasure. For your soul. He’s here to show you that Jesus is still a hip and cool guy and he wants to <kanji>indicate</kanji> to you that having faith in Jesus and God and stuff is super rad. Jesus is all like, “Who has two thumbs and wants to <kanji>show</kanji> you the way of the Lord? This guy.”<br><br>

- Hint: Picture Jesus getting all over the top and super preachy about his religious beliefs. He’s doing everything he can to indicate to the crowd that he’s the best, and show them how cool he is. Listen to Jesus preach to the crowd, desperate for their attention."
22	営	Manage	Viking,Bathtub	"<i class=""radical-viking""></i>,呂"	"A <radical>Viking</radical> who knows how to use a <radical>bathtub</radical> will have to <kanji>manage</kanji> all the baths for the other Vikings. Vikings aren't so great with bathing... if you can get one Viking to figure it out he has to manage the rest of them.<br><br>

- Hint: Picture a Viking trying to manage his Viking friends so they'll use the bathtub properly. He has to manage which people go in when, how hot or cold the water is, and provide all the soap. It's a very important job."	<reading><jp>えい</jp></reading>	<jp>いとな</jp>	None	えい	"The poor Viking trying to <kanji>manage</kanji> all the others keeps having to confiscate <reading>a</reading>corns (<jp>えい</jp>). ""You can't take baths in acorns and wood, it has to be water!"" he shouts.<br><br>

- Hint: Some of the Vikings managed to fill their bathtubs with acorns and are trying to rub themselves clean with them instead of water..."
22	勢	Force	Womb,Circle,Power	坴,丸,力	"The <radical>womb</radical> is a <radical>circle</radical> of <radical>power</radical> where a <kanji>force</kanji> of nature is formed. The womb has the power to create life. Life is a force of nature, and the circle of life starts in the womb.<br><br>

- Hint: Imagine yourself in the womb. You’re being born into the world. Feel the force and energy of your mother around you. Hear the sound of water as you float about in the womb. Force yourself to breathe the fluid and imagine yourself doing so."	<reading><jp>せい, せ</jp></reading>	<jp>いきお</jp>	None	せい, せ	"Now pretend you are the pregnant woman. You need to <kanji>force</kanji> that baby out of you with such force that the baby comes flying out, so you grab hold of your special <reading>sa</reading>ber (<jp>せい</jp>)! You close your eyes, breathe and feel the force of the saber entering your body. Then the baby is forced right out!<br><br>

- Hint: As the baby is forced out, you slice with your saber and cut the umbilical cord before the baby is caught in a basket!"
22	各	Each	Kiss	各	"You <radical>kiss</radical> <kanji>each</kanji> of your best pals to show them how much you love and care for them. You kiss each friend right on the mouth.<br><br>

- Hint: Imagine kissing each of your best friends on the mouth. Does this make you uncomfortable? Excited? Both? Feel that feeling."	<reading><jp>かく</jp></reading>	<jp>おの</jp>	None	かく	"Actually, <kanji>each</kanji> of your best pals are of the <reading>cock</reading> (<jp>かく</jp>) variety. By that, I mean they are both roosters. Imagine kissing both of these cocks on their beaks.<br><br>

- Hint: Kissing the cock beak is kind of a strange experience. Feel the feathers in your hands as you steady the cock to kiss it. Cock-a-doodle-doo!"
22	宮	Shinto Shrine,Shrine,Palace	Roof,Bathtub	宀,呂	"It may just be a <radical>roof</radical> over a <radical>bathtub</radical>, but this here is actually a <kanji>Shinto shrine</kanji>.<br><br>

- Hint: It is indeed just a roof over a bathtub, but I guess spirits inhabit everything according to Shintoism, so there's no reason this bathtub can't be a Shinto shrine too."	<jp>きゅう</jp>	<reading><jp>みや</jp></reading>	None	みや	"What god does this <kanji>Shinto shrine</kanji> hold? You see that ""It's a-<reading>me-ya</reading>! (Mario!)""<br><br>

- Hint: It makes sense, the person who says ""It's-a-me! (Mario)"" is someone who works on bathtubs (and plumbing)."
22	坊	Monk	Dirt,Direction	土,方	"Can you look at the <radical>dirt</radical> and know which <radical>direction</radical> you need to go? Then you might be a <kanji>monk</kanji>. Monks have amazing skills like that. And I'm sure you've seen monks wandering around in lots of media. They don't need maps or smartphones. They just look at the dirt and let the earth guide them to where they need to be.<br><br>

- Hint: Picture a monk walking through a large field in the middle of nowhere. He knows where to go, he's not afraid. The dirt will lead him in the right direction."	<reading><jp>ぼう</jp></reading>	None	None	ぼう	"You want to know the <kanji>monk</kanji>'s trick so you hide behind him for a while as he walks. Finally the monk stops, looks around, takes out a <reading>bow</reading>ling (<jp>ぼう</jp>) ball and starts bowling in the dirt. The bowling ball rolls off, the monk follows it, and then heads off in that direction.<br><br>

- Hint: Imagine a monk bowling in the middle of the road. Imagine your shock at how well he handles the ball. Also, imagine how heavy it must be for a monk to carry a bowling ball everywhere!"
22	罰	Penalty,Punishment	Net,Say,Knife	罒,言,刂	"If you try to <radical>say</radical> things with a <radical>knife</radical>, the police will put you in a <radical>net</radical> as your <kanji>penalty</kanji> for breaking the knife laws. You can't just go up to other people and say things with a knife out.<br><br>

- Hint: Imagine getting so mad that you use a knife instead of words to say what you're trying to say. A net falls over you and pulls you down. The knife goes flying. This is your penalty for acting like a crazy person."	<reading><jp>ばつ</jp></reading>	None	None	ばつ	"Your <kanji>penalty</kanji> for breaking the law isn't over. Now that you're stuck in a net, you can't fight back when they hit you with <reading>bats</reading> (<jp>ばつ</jp>). <br><br>

- Hint: If you don't want to be punished with bats, maybe next time don't use a knife instead of your words."
21	認	Recognize	Say,Blade,Heart	言,刃,心	"What people <radical>say</radical> to you will be carved by a <radical>blade</radical> into your <radical>heart</radical>, and the next time you see them, you'll immediately <kanji>recognize</kanji> them.<br><br>

- Hint: Sometimes your brain won't recognize someone, but your heart will. That's because what they say draws that blade across your heart and leaves a mark, for better or for worse, forever."	<reading><jp>にん</jp></reading>	<jp>みと</jp>	None	にん	"You <kanji>recognize</kanji> places, names, and even games this way. But the thing that has the most real estate on your heart, the thing you recognize the most, is <reading>Nin</reading>tendo (<jp>にん</jp>).<br><br>

- Hint: There's just something about Nintendo—you'd recognize them and their games anywhere."
21	省	Conserve	Few,Eye	少,目	"You only have a <radical>few</radical> <radical>eye</radical>s so you need to <kanji>conserve</kanji> what's left.<br><br>

- Hint: You only have like, three eyes left. If you conserve them ."	<reading><jp>しょう, せい</jp></reading>	<jp>はぶ</jp>	None	しょう, せい	"You're trying to <kanji>conserve</kanji> your eyes, when the <reading>Shou</reading>gun (<jp>しょう</jp>) marches by. He stops, sees you, and demands you give him your remaining eyes! But sir, I'm conserving what little I have left!<br><br>

- Hint: The Shougun stares down at you, eyes blazing, and you hand over all but one of your eyes. Now you really have to conserve, or you'll be blind. Thanks Shougun. I bet he has plenty of eyes, he didn't need yours."
21	責	Blame	Life,Shellfish	生,貝	"The <radical>life</radical> of a <radical>shellfish</radical> is filled with <kanji>blame</kanji>. They take the blame for everything from food poisoning and allergies, to cutting people's feet on beaches.<br><br>

- Hint: Just imagine an innocent little shellfish, living its quiet little life, while everyone's heaping blame on it. It hides in its little shell and tries to deflect all that blame. What a life!"	<reading><jp>せき</jp></reading>	<jp>せ</jp>	None	せき	"When those poor shellfish aren't having <kanji>blame</kanji> piled on them, they're being eaten, because shellfish are thought to make for a very <reading>sexy</reading> (<jp>せき</jp>) meal. <br><br>

- Hint: Imagine trying to look sexy as you slurp up those saucy little shellfish."
21	条	Clause	Winter,Tree	夂,木	"A <radical>winter</radical> <radical>tree</radical> is only a winter tree due to a <kanji>clause</kanji> in its tree contract.<br><br>

- Hint: The clause states that it cannot be a tree in the summer, because that is the summer tree's territory. Same goes for autumn and spring trees. Go ahead and look at the winter tree's contract, if you want (they're nailed to every tree). There's the clause that says it can only be a tree in the winter."	<reading><jp>じょう</jp></reading>	None	None	じょう	"This <kanji>clause</kanji> was written into all trees' contracts by <reading>Jou</reading>rm (<jp>じょう</jp>), the large farmhand. <br><br>

- Hint: Jourm noticed that the trees were getting too crowded, so he wrote up these clauses and added them to the trees' contracts. Now, the forests are less crowded, thanks to the little clause. Makes sense that a farmhand like Jourm would do this too. The fewer trees, the more farmland. It's good for folks like Jourm."
21	審	Judge	Roof,Number	宀,番	"You're about to enter a <radical>roof</radical> that has your <radical>number</radical> on it so you can face the <kanji>judge</kanji>. You've been sitting here for what feels like hours, waiting for your number to come up. Finally the time has come—the judge will see you now.<br><br>

- Hint: Picture the judge sitting under the roof. Your number is sitting on his big desk, next to the gavel."	<reading><jp>しん</jp></reading>	None	None	しん	"The <kanji>judge</kanji> is not happy with you. He tells you to come closer and when you do, he takes his gavel and hits you in the <reading>shin</reading>s (<jp>しん</jp>). Ouch!<br><br>

- Hint: You try to ask the judge what his ruling is, but he just hits you on the shins again!"
21	検	Examine	Tree,Squid	"木,<i class=""radical-squid""></i>"	"You see a <radical>tree</radical> with a <radical>squid</radical> on it, so you get closer to <kanji>examine</kanji> it.<br><br>

- Hint: As you examine the tree and the squid in it, you think, ""Huh, nope still weird."" You should examine it further to find out what's going on."	<reading><jp>けん</jp></reading>	None	None	けん	"You're sticking your face in really, really close to <kanji>examine</kanji> this little squid in the tree when <reading>Ken</reading> (<jp>けん</jp>) the samurai appears behind you. ""There you are, squid! Thank you citizen, I've been looking all over for my little chum.""<br><br>

- Hint: Imagine how many trees Ken examined before he found you both. Picture him putting his face really close to each one, then shedding a single tear when he realized this squid wasn't in it."
21	断	Cut Off	Lion,Rice,Axe	L,米,斤	"A <radical>lion</radical> harvesting <radical>rice</radical> uses an <radical>axe</radical> to <kanji>cut off</kanji> the tops of the stalks. The lion is roaming the rice fields using his axe to harvest the rice. He does so by cutting off the part of the rice stalks he needs.<br><br>

- Hint: Picture this lion on his hind legs, walking through a rice field. He’s holding an axe in one hand and acting like a human. See him cut off the plants and hear the whoosh of the axe as he cuts."	<reading><jp>だん</jp></reading>	<jp>ことわ, た</jp>	None	だん	"The lion will <kanji>cut off</kanji> rice stalks until <reading>dawn</reading> (<jp>だん</jp>). But at the first light of dawn, it will run and hide in the shade of the trees, cut off from the rice.<br><br>

- Hint: When dawn comes in Africa (it's a lion, so that's where he is) it gets too hot to be in the sun, so the lion gets cut off from his job of cutting things off."
21	資	Resources	Next,Shellfish	次,貝	"The <radical>next</radical> <radical>shellfish</radical> will be yours, but this shellfish will be mine. These are the <kanji>resources</kanji> we have to share and distribute.<br><br>

- Hint: Our resources are based around a system of trading shellfish. It's not that weird, plenty of ancient societies used shellfish as their main resource!"	<reading><jp>し</jp></reading>	None	None	し	"You save up all of your <kanji>resources</kanji> so you can buy a <reading>shee</reading>p (<jp>し</jp>). You bring a big sack of your shellfish resources to the market and finally get to pick out that sheep you've had your eyes on for months.<br><br>

- Hint: Of course you're going to use your resources to get a sheep. You're living in a time when shellfish are used to trade for goods and services!"
21	設	Establish	Say,Weapon	言,殳	"If you <radical>say</radical> a new <radical>weapon</radical> idea out loud, then it will be <kanji>establish</kanji>ed immediately.<br><br>

- Hint: Try it out: I want a stabbing weapon with extra weapons that can pop out on the sides. *POOF* You've established a new weapon. And it's been added to the official weapon wiki of the world."	<reading><jp>せつ</jp></reading>	<jp>もう</jp>	None	せつ	"Weapons have to be <kanji>establish</kanji>ed in <reading>sets</reading> (<jp>せつ</jp>). So you have to make another one that goes with it. Make them cohesive please.<br><br>

- Hint: Establish weapons in sets or the people who use them won't be able to match each other."
21	務	Task	Spear,Winter,Power	矛,夂,力	"You use a special <radical>spear</radical> in <radical>winter</radical> to give yourself the <radical>power</radical> to do all of your <kanji>task</kanji>s.<br><br>

- Hint: It's hard to get a task done in winter. That's why you have this spear to power and motivate you."	<reading><jp>む</jp></reading>	<jp>つと</jp>	None	む	"Your <kanji>task</kanji> is to spear this cow. ""<reading>Moo</reading> (<jp>む</jp>)!"" it yells at you and runs away. You need to make dinner though... that's your task, so you better catch up to that cow and put an end to its mooing.<br><br>

- Hint: The moo haunts you as you finish your task. Luckily this spear is helping you keep going even though this task is really difficult."
21	制	Control,System	Cow,Towel,Knife	牛,巾,刂	"<radical>Cows</radical>, using nothing more than <radical>towels</radical> and <radical>knifes</radical>, have taken <kanji>control</kanji> of the world. Their <kanji>system</kanji> of control is brutal—payback for how us humans have treated them I guess.<br><br>

- Hint: Imagine this new cow-controlled world—there are cows on every street corner, armed with towels and knives, intimidating all us humans into following their system. "	<reading><jp>せい</jp></reading>	None	None	せい	"It's time to take <kanji>control</kanji> back from the cows! Pull out your <reading>sa</reading>ber (<jp>せい</jp>) and fight back! <br><br>

- Hint: The cows' towels and knives won't stand a chance against your saber!"
21	判	Judge	Half,Knife	半,刂	"""I'll cut that baby in <radical>half</radical> with a <radical>knife</radical> if you don't figure out custody,"" says the <kanji>judge</kanji>. Ah, the oldest judge trick in the book.<br><br>

- Hint: Since you two can't make a decision on who gets custody of the baby, the judge now has to step in and judge for you. Will you figure it out for yourself, or let the baby get cut in half? What an effective judge."	<reading><jp>はん</jp></reading>	None	None	はん	"This <kanji>judge</kanji> is <reading>Han</reading> (<jp>はん</jp>) Solo, so you know he's not going to back down.<br><br>

- Hint: Han Solo the judge isn't a bad person... but he isn't so good either. He'll cut that baby in half if you don't figure things out. That's the kind of judge Han Solo is."
21	挙	Raise	Grass,Ground,Fins,Hand	"<i class=""radical-grass""></i>,一,ハ,手"	"If there’s <radical>grass</radical> on the <radical>ground</radical> and <radical>fins</radical> in your <radical>hand</radical>, you need to <kanji>raise</kanji> that hand up to the sky. You’re in the middle of a fisherman’s ritual, which can only be performed on grassy ground. You take fish fins from the previous year, and raise them up to the sky in order to ensure a good fishing harvest.<br><br>

- Hint: Feel the grass in your toes and the fins in your hand as you raise them up to the sky. See the sun glistening off the fins as you raise them up in the air."	<reading><jp>きょ</jp></reading>	<jp>あ</jp>	None	きょ	"This ritual only works in one part of the world however. It absolutely must be performed in Little <reading>Kyo</reading>to (<jp>きょ</jp>). The way Little Kyoto lines up with the sun and the sky and all that astrological junk makes it the best place for you to <kanji>raise</kanji> fish fins up in the air.<br><br>

- Hint: Imagine yourself going through the same process as before, only this time imagine yourself in Little Kyoto. Little Kyoto is really little, so make sure you're in the right spot."
21	委	Committee	Grain,Woman	禾,女	"<radical>Women</radical> who get together to talk about <radical>grain</radical>s are a <kanji>committee</kanji>. They're the Committee of Women for Grains (tm tm tm). What does this committee discuss, you wonder.<br><br>

- Hint: Imagine what this committee of women could be coming together to discuss. Aren't grains just grains? Why do they need a whole committee?"	<reading><jp>い</jp></reading>	<jp>ゆだ</jp>	None	い	"Well, grains need a <kanji>committee</kanji> because the <reading>ea</reading>gles (<jp>い</jp>) have been eating them all. The women know this, so they're meeting and trying to come up with a way to stop these pesky eagles from eating all the grains and leaving none for the humans.<br><br>

- Hint: Imagine a committee of women standing together in a field of grain, watching eagles swooping around. They take notes and mutter to one another about their options."
