Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
36	指摘	Pointing Out,Identification	指,摘	Finger,Pluck	Take your <kanji>finger</kanji> and <kanji>pluck</kanji> out the one thing out of all the things that needs <vocabulary>pointing out</vocabulary> or <vocabulary>identification</vocabulary>. Yep, that's the one. Pluck that one.	noun,する verb	<reading><jp>してき</jp></reading>	してき	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-してき-Male.mp3]	[sound:Vocab-してき-Female.mp3]	Do you mind if I point out your mistakes?	<jp>ちょっと間違いを指摘させてもらってもいいですか。</jp>	None	None	None	None	None	None
36	廃れる	To Become Obsolete	廃	Obsolete	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>obsolete</kanji> and this word means <vocabulary>to become obsolete</vocabulary>.	intransitive verb,ichidan verb	<reading><jp>すたれる</jp></reading>	すたれる	Everything has <vocabulary>to become obsolete</vocabulary>. Even the biggest most fiery things, like a <reading>sta</reading>r, for example, will go obsolete at some point.	[sound:Vocab-すたれる-Male.mp3]	[sound:Vocab-すたれる-Female.mp3]	Viet insists that the cupcake boom has already died out.	<jp>ビエトはカップケーキブームは既に廃れていると主張した。</jp>	None	None	None	None	None	None
49	憎しみ	Hatred	憎	Hate	"If <jp>憎む</jp> is ""to hate"" then the noun version would be <vocabulary>hatred</vocabulary>."	noun	<reading><jp>にくしみ</jp></reading>	にくしみ	The reading comes from <jp>憎む</jp>.	[sound:Vocab-にくしみ-Male.mp3]	[sound:Vocab-にくしみ-Female.mp3]	I certainly thought they hated each other.	<jp>てっきり彼らはお互いに憎しみ合っているものだと思っていました。</jp>	None	None	None	None	None	None
36	津波	Tsunami,Tidal Wave	津,波	Haven,Wave	A <kanji>haven</kanji> for <kanji>wave</kanji>s would be inside the greatest most deadly wave of them all... the <vocabulary>tsunami</vocabulary> or <vocabulary>tidal wave</vocabulary>. Dun dun dunnnn!	noun	<reading><jp>つなみ</jp></reading>	つなみ	The reading is the <jp>津</jp> and <jp>波</jp> kun'yomi readings, combined together.	[sound:Vocab-つなみ-Male.mp3]	[sound:Vocab-つなみ-Female.mp3]	Many people were swept away by the tsunami.	<jp>たくさんの人達が津波に流されてしまいました。</jp>	None	None	None	None	None	None
36	献金	Donation,Offering	献,金	Offer,Gold	I'd like to <kanji>offer</kanji> <kanji>money</kanji>, no strings attached. It's free. It's a <vocabulary>donation</vocabulary>.	noun,する verb	<reading><jp>けんきん</jp></reading>	けんきん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-けんきん-Male.mp3]	[sound:Vocab-けんきん-Female.mp3]	I wrapped some money up as a political donation and gave it to them.	<jp>政治献金としていくらかお金を包んだ。</jp>	None	None	None	None	None	None
36	献血	Blood Donation	献,血	Offer,Blood	I would like to <kanji>offer</kanji> my <kanji>blood</kanji> to someone else in the form of a <vocabulary>blood donation</vocabulary>.	noun,する verb	<reading><jp>けんけつ</jp></reading>	けんけつ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-けんけつ-Male.mp3]	[sound:Vocab-けんけつ-Female.mp3]	I saw a car bump into the mobile blood bank van.	<jp>車が移動献血車に衝突するのを見ました。</jp>	None	None	None	None	None	None
36	核実験	Nuclear Test,Nuclear Bomb Test,Nuclear Testing	核,実,験	Nucleus,Truth,Test	A <kanji>nucleus</kanji> experiment (<jp>実験</jp>) is a <vocabulary>nuclear test</vocabulary>.	noun	<reading><jp>かくじっけん</jp></reading>	かくじっけん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かくじっけん-Male.mp3]	[sound:Vocab-かくじっけん-Female.mp3]	Budget-wise, we are unable to increase our temporary staff for nuclear testing.	<jp>予算の都合上、核実験への臨時スタッフの採用は増やせない。</jp>	None	None	None	None	None	None
36	核兵器	Nuclear Weapons	核,兵,器	Nucleus,Soldier,Container	<kanji>Nucleus</kanji> arms (<jp>へいき</jp>), aka weapons, are <vocabulary>nuclear weapons</vocabulary>.	noun	<reading><jp>かくへいき</jp></reading>	かくへいき	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かくへいき-Male.mp3]	[sound:Vocab-かくへいき-Female.mp3]	Before using the nuclear weapon, please carefully review the instruction booklet.	<jp>核兵器を使用する前に、説明書に書かれている操作方法を必ずお読みください。</jp>	None	None	None	None	None	None
36	舞う	To Dance,To Flutter	舞	Dance	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>dance</kanji> and the verb vocab version means <vocabulary>to dance</vocabulary>, as well as <vocabulary>to flutter</vocabulary>.	intransitive verb,godan verb	<reading><jp>まう</jp></reading>	まう	Who is the greatest dancer of them all? China's previous ruler, <reading>Mao</reading> (<jp>まう</jp>).	[sound:Vocab-まう-Male.mp3]	[sound:Vocab-まう-Female.mp3]	In my boyfriend’s room a bunch of dust was fluttering about and it was disgusting, so I tried to imagine that they were beautiful petals fluttering about instead. It didn’t work.	<jp>彼氏の部屋、埃がすっごい舞ってて最悪だったんだけど、綺麗な花びらが舞っているんだって思い込むように頑張ってみたさ。ま、無理だったけど。</jp>	None	None	None	None	None	None
36	舞台	Stage	舞,台	Dance,Machine	A <kanji>dance</kanji> <kanji>machine</kanji> isn't really a machine... a <jp>台</jp> is a large machine thing counter, so in this case it's talking about a stage. A dancing stage is a <vocabulary>stage</vocabulary>.	noun	<reading><jp>ぶたい</jp></reading>	ぶたい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own. Just remember that <jp>台</jp> is read as <jp>たい</jp> here, not <jp>だい</jp>.	[sound:Vocab-ぶたい-Male.mp3]	[sound:Vocab-ぶたい-Female.mp3]	You have such a great voice. Have you ever thought about singing on stage?	<jp>すごくいい声持ってるね。舞台で歌を歌ってみようと思った事はないの？</jp>	None	None	None	None	None	None
36	継父	Stepfather	継,父	Inherit,Father	A <kanji>father</kanji> you've <kanji>inherit</kanji>ed isn't your original father, he's your <vocabulary>stepfather</vocabulary>.	noun	<reading><jp>けいふ</jp></reading>	けいふ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-けいふ-Male.mp3]	[sound:Vocab-けいふ-Female.mp3]	My stepfather used to give me piggyback rides all the time when I was little.	<jp>小さい頃、継父にいつもおんぶをしてもらっていました。</jp>	None	None	None	None	None	None
36	維持	Maintenance,Support	維,持	Maintain,Hold	<kanji>Maintain</kanji> what we have and put it on <kanji>hold</kanji>. We need to keep it up to date and fixed, so we need <vocabulary>maintenance</vocabulary>.	noun,する verb	<reading><jp>いじ</jp></reading>	いじ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-いじ-Male.mp3]	[sound:Vocab-いじ-Female.mp3]	The cost of car maintenance is really high and I can’t afford that yet.	<jp>車は維持費が高いし、今はまだそんな余裕はないな。</jp>	None	None	None	None	None	None
36	踏む	To Step On,To Tread On	踏	Step	"Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>step</kanji> and the verb vocab version is <vocabulary>to step on</vocabulary>. So, not quite ""to step"" like you might expect, but at least you're stepping still, though it's on something."	transitive verb,godan verb	<reading><jp>ふむ</jp></reading>	ふむ	You want <vocabulary>to step on</vocabulary> that bug? You <reading>foo</reading>l (<jp>ふ</jp>)! That's a killer shoe stabbing bug, it will cut right through your sole and poison you via your foot! <reading>Foo</reading>l!	[sound:Vocab-ふむ-Male.mp3]	[sound:Vocab-ふむ-Female.mp3]	Eww! Did you step in poop! Yuck!	<jp>うわぁ！うんこ踏んじゃったの？きもーい。</jp>	None	None	None	None	None	None
36	一般	General,Common	一,般	One,Generally	<kanji>One</kanji> <kanji>generally</kanji> does things... in <vocabulary>general</vocabulary>. It's more <vocabulary>common</vocabulary> this way.	noun,の adjective	<reading><jp>いっぱん</jp></reading>	いっぱん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own. Just remember that the <jp>はん</jp> changes to <jp>ぱん</jp> for <jp>般</jp>.	[sound:Vocab-いっぱん-Male.mp3]	[sound:Vocab-いっぱん-Female.mp3]	Those pumps are a little too expensive for an ordinary person like me.	<jp>私みたいな一般庶民には、そのパンプスはちょっと高すぎるかな。</jp>	None	None	None	None	None	None
36	超自然的	Supernatural	超,自,然,的	Ultra,Self,Nature,Target	Something that is <kanji>ultra</kanji> natural (<jp>自然的</jp>) is <vocabulary>supernatural</vocabulary>. Too natural! Super!	な adjective	<reading><jp>ちょうしぜんてき</jp></reading>	ちょうしぜんてき	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ちょうしぜんてき-Male.mp3]	[sound:Vocab-ちょうしぜんてき-Female.mp3]	Have I ever told you about my supernatural power?	<jp>そういえば、私の超自然的な力についてお話したことってありましたっけ？</jp>	None	None	None	None	None	None
36	超音波	Ultrasonic Wave	超,音,波	Ultra,Sound,Wave	An <kanji>ultra</kanji> <kanji>sound</kanji> <kanji>wave</kanji> is an <vocabulary>ultrasonic wave</vocabulary>.	noun	<reading><jp>ちょうおんぱ</jp></reading>	ちょうおんぱ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own. Just remember that the <jp>は</jp> changes to <jp>ぱ</jp> for <jp>波</jp>.	[sound:Vocab-ちょうおんぱ-Male.mp3]	[sound:Vocab-ちょうおんぱ-Female.mp3]	I was told that ultrasonic waves destroy fat cells permanently, so I bought this machine for $3,000.	<jp>超音波なら脂肪細胞を永久に破壊することができると言われたので、この3000ドルもする機械を買ったんですよ。</jp>	None	None	None	None	None	None
36	超音速	Supersonic Speed	超,音,速	Ultra,Sound,Fast	A <kanji>super</kanji> <kanji>sound</kanji> that's <kanji>fast</kanji> is <vocabulary>supersonic speed</vocabulary>.	noun	<reading><jp>ちょうおんそく</jp></reading>	ちょうおんそく	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ちょうおんそく-Male.mp3]	[sound:Vocab-ちょうおんそく-Female.mp3]	My panda robot can fly at supersonic speeds.	<jp>僕のパンダロボットは、超音速で空を飛べるんだぜ。</jp>	None	None	None	None	None	None
36	鹿	Deer	鹿	Deer	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>しか</jp></reading>	しか	"Since this word is made up of a single kanji, it probably uses the kun'yomi reading. You did not learn this reading, so here's a mnemonic to help you to remember: You're staring really closely at this <vocabulary>deer</vocabulary>, but something looks off. You get closer, slowly, and you realize it's a <reading>shee</reading>p in a <reading>ca</reading>r (<jp>しか</jp>) shaped like a deer. The sheep car deer suddenly turns toward you rushing forward, legs raised. Ahh, get outta there! (The lesson here is to never get too close to a deer. You never know its true form until it's too late.)"	[sound:Vocab-しか-Male.mp3]	[sound:Vocab-しか-Female.mp3]	I can’t distinguish between male and female deer.	<jp>牡鹿と牝鹿の区別がつきません。</jp>	None	None	None	None	None	None
36	信頼	Reliance,Trust	信,頼	Believe,Trust	I <kanji>believe</kanji> I can <kanji>trust</kanji> you. That's why I put so much <vocabulary>reliance</vocabulary> and <vocabulary>trust</vocabulary> on you to do well.	noun,する verb	<reading><jp>しんらい</jp></reading>	しんらい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-しんらい-Male.mp3]	[sound:Vocab-しんらい-Female.mp3]	I don’t wanna jump to conclusions because he seems to be pretty trustworthy.	<jp>彼は信頼できるような気がするし、早合点はしたくないね。</jp>	None	None	None	None	None	None
36	鹿児島県	Kagoshima Prefecture	鹿,児,島,県	Deer,Child,Island,Prefecture	The <kanji>deer</kanji> <kanji>child</kanji> <kanji>island</kanji> <kanji>prefecture</kanji> is <vocabulary>Kagoshima Prefecture</vocabulary>. 	proper noun	<reading><jp>かごしまけん</jp></reading>	かごしまけん	The readings are part on'yomi, part kun'yomi, but you should know them all if you look at them one by one. Just remember that <jp>児</jp> is read as <jp>ご</jp> here. Go, Kagoshima Prefecture! Go!	[sound:Vocab-かごしまけん-Male.mp3]	[sound:Vocab-かごしまけん-Female.mp3]	I drove on the most bumpy road I’ve ever driven on in Kagoshima Prefecture.	<jp>鹿児島県で、今までで運転した中で一番デッコボコの道路をドライブしました。</jp>	None	None	None	None	None	None
36	象牙	Ivory,Elephant Tusk	象,牙	Elephant,Fang	An <kanji>elephant</kanji> <kanji>tusk</kanji> is the material known as <vocabulary>ivory</vocabulary> (or just an <vocabulary>elephant tusk</vocabulary>).	noun	<reading><jp>ぞうげ</jp></reading>	ぞうげ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ぞうげ-Male.mp3]	[sound:Vocab-ぞうげ-Female.mp3]	I switched out my name stamp for an expensive ivory one.	<jp>印鑑を高級な象牙の物に変えました。</jp>	None	None	None	None	None	None
36	受諾	Acceptance	受,諾	Accept,Agreement	I will <kanji>accept</kanji> and I have <kanji>agreement</kanji> in the matter. I have come to <vocabulary>acceptance</vocabulary>.	noun,する verb	<reading><jp>じゅだく</jp></reading>	じゅだく	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-じゅだく-Male.mp3]	[sound:Vocab-じゅだく-Female.mp3]	Koichi reluctantly agreed to become the president of the United States.	<jp>コウイチはアメリカ合衆国の大統領になることを渋々受諾した。</jp>	None	None	None	None	None	None
36	承諾	Consent,Agreement	承,諾	Consent,Agreement	You have my <kanji>consent</kanji> and <kanji>agreement</kanji>. This is my <vocabulary>consent</vocabulary> and <vocabulary>agreement</vocabulary>.	noun,する verb,の adjective	<reading><jp>しょうだく</jp></reading>	しょうだく	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-しょうだく-Male.mp3]	[sound:Vocab-しょうだく-Female.mp3]	My father agreed to our marriage without hesitation.	<jp>父は、私達の結婚を二つ返事で承諾した。</jp>	None	None	None	None	None	None
36	降参する	To Surrender	降,参	Descend,Participate	"<jp>降参</jp> is ""surrender"" so the verb version would be <vocabulary>to surrender</vocabulary>."	する verb	<reading><jp>こうさんする</jp></reading>	こうさんする	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own. The reading is the same as <jp>降参</jp> as well, of course.	[sound:Vocab-こうさんする-Male.mp3]	[sound:Vocab-こうさんする-Female.mp3]	Haven’t you ever thought about surrendering, even once?	<jp>降参しようと思ったことは今まで一度もないんですか。</jp>	None	None	None	None	None	None
37	一人暮らし	Living Alone	一,人,暮	One,Person,Livelihood	"If <jp>暮らす</jp> is ""to live"" or ""to live one's life,"" then to live one's life as <jp>一人</jp>, means you are <vocabulary>living alone</vocabulary>."	noun	<reading><jp>ひとりぐらし</jp></reading>	ひとりぐらし	The reading is the vocab readings from <jp>一人</jp> and <jp>暮らす</jp>.	[sound:Vocab-ひとりぐらし-Male.mp3]	[sound:Vocab-ひとりぐらし-Female.mp3]	I’m living alone and I forgot to set my clock back an hour when the winter time started.	<jp>一人暮らしをしているので、冬時間が始まった時に、時計を一時間遅らせることを忘れてしまいました。</jp>	None	None	None	None	None	None
37	彼女	She,Girlfriend	彼,女	He,Woman	A <kanji>he</kanji> <kanji>woman</kanji> is <vocabulary>she</vocabulary>. Also could mean <vocabulary>girlfriend</vocabulary>, depending on how it's used.	pronoun	<reading><jp>かのじょ</jp></reading>	かのじょ	The reading for this is a bit weird, at least for the <jp>彼</jp> portion. Just think about how <vocabulary>she</vocabulary> (your <vocabulary>girlfriend</vocabulary>) is a <reading>canoe</reading> (<jp>かの</jp>), and you love that canoe girlfriend more than anything. She is your best friend and your lover, and everyone thinks you're weird. Imagine everyone thinking you're weird as you give kisses to your canoe girlfriend.	[sound:Vocab-かのじょ-Male.mp3]	[sound:Vocab-かのじょ-Female.mp3]	She has good taste in clothes, but she doesn’t have the best figure. 	<jp>彼女は服のセンスはいいが、体型がいまいちだ。</jp>	None	None	None	None	None	None
37	試験地獄	Exam Hell,Examination Hell	試,験,地,獄	Try,Test,Earth,Prison	"An ""examination hell"" is the nickname given to the exams you have to take in Japan all at once. That's why this is <vocabulary>exam hell</vocabulary>."	noun	<reading><jp>しけんじごく</jp></reading>	しけんじごく	This is a jukugo word that smooshes two previous vocabulary words together into a new one. You should be able to read this on your own.	[sound:Vocab-しけんじごく-Male.mp3]	[sound:Vocab-しけんじごく-Female.mp3]	Studying on the train is common for Japanese students who suffer from exam hell.	<jp>試験地獄に苦しむ日本の学生にとっては、電車で勉強するのは当たり前のことです。</jp>	None	None	None	None	None	None
37	甘酢	Sweet Vinegar	甘,酢	Sweet,Vinegar	<kanji>Sweet</kanji> <kanji>vinegar</kanji> is <vocabulary>sweet vinegar</vocabulary>. Them Japanese love their sweet things.	noun	<reading><jp>あまず</jp></reading>	あまず	The reading is <jp>甘い</jp> plus <jp>酢</jp>, combined together. It's the kun'yomi readings, but that's probably because we're combing two words into one. It also changes the <jp>す</jp> to <jp>ず</jp> so, remember that.	[sound:Vocab-あまず-Male.mp3]	[sound:Vocab-あまず-Female.mp3]	During lunch the other day for some reason one of the students pulled a bottle of sweet vinegar out of her desk.	<jp>この間、給食の時に生徒が何故か机の中から甘酢の瓶を取り出したのよ。</jp>	None	None	None	None	None	None
37	船酔い	Seasickness	船,酔	Boat,Drunk	When you're <kanji>boat</kanji> <kanji>drunk</kanji> you have <vocabulary>sea sickness</vocabulary>.	noun,する verb	<reading><jp>ふなよい</jp></reading>	ふなよい	The reading for <jp>船</jp> goes to <jp>ふな</jp> (probably because you're sick and can't spell). The <jp>酔い</jp> comes from <jp>酔う</jp>.	[sound:Vocab-ふなよい-Male.mp3]	[sound:Vocab-ふなよい-Female.mp3]	I got over my seasickness with this medicine.	<jp>この薬で船酔いを克服しました。</jp>	None	None	None	None	None	None
56	疲弊	Exhaustion,Impoverishment	疲,弊	Exhausted,Evil	If you're <kanji>exhausted</kanji> by all the <kanji>evil</kanji> things in your life you might die of <vocabulary>exhaustion</vocabulary>!	noun,する verb	<reading><jp>ひへい</jp></reading>	ひへい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ひへい-Male.mp3]	[sound:Vocab-ひへい-Female.mp3]	It seems that the local economy will not recover from impoverishment unless the population increases. 	<jp>人口が増えない限り、地方経済の疲弊が回復することはないでしょう。</jp>	None	None	None	None	None	None
37	給油所	Gas Station,Filling Station,Petrol Station	給,油,所	Salary,Oil,Place	A <kanji>fueling</kanji> (<jp>給油</jp>) <kanji>place</kanji> is a place where you get things fueled. This can either be a <vocabulary>gas station</vocabulary> or a <vocabulary>filling station</vocabulary>.	noun	<reading><jp>きゅうゆじょ</jp></reading>,<reading><jp>きゅうゆしょ</jp></reading>	きゅうゆじょ,きゅうゆしょ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-きゅうゆじょ-Male.mp3],[sound:Vocab-きゅうゆしょ-Male.mp3]	[sound:Vocab-きゅうゆじょ-Female.mp3],[sound:Vocab-きゅうゆしょ-Female.mp3]	How long have you worked at this gas station?	<jp>この給油所ではどのくらい働いているんですか？</jp>	None	None	None	None	None	None
37	償う	To Compensate For,To Make Up For	償	Reparation	To make <kanji>reparation</kanji> is <vocabulary>to compensate for</vocabulary> or <vocabulary>to make up for</vocabulary>. Take responsibility for your actions and make up for everything.	transitive verb,godan verb	<reading><jp>つぐなう</jp></reading>	つぐなう	When you go <vocabulary>to compensate for</vocabulary> what you did, you become too good for your own britches. You are <reading>too good now</reading> (<jp>つぐなう</jp>).	[sound:Vocab-つぐなう-Male.mp3]	[sound:Vocab-つぐなう-Female.mp3]	Even if you atoned for your sins with your own death, it wouldn’t solve the problem.	<jp>たとえあなたが死をもって罪を償っても、問題は解決しないでしょう。</jp>	None	None	None	None	None	None
37	崩壊	Collapse,Crumbling,Breaking Down	崩,壊	Crumble,Break	When something begins to <kanji>crumble</kanji> and <kanji>break</kanji>, it will certainly <vocabulary>collapse</vocabulary> at some point. It just can't hold up under the pressure.	noun,する verb	<reading><jp>ほうかい</jp></reading>	ほうかい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ほうかい-Male.mp3]	[sound:Vocab-ほうかい-Female.mp3]	My poop was so big this morning that the bathroom floor collapsed.	<jp>今朝の俺のクソが大き過ぎて、トイレの床が崩壊したんだ。</jp>	None	None	None	None	None	None
37	対向する	To Counter	対,向	Versus,Yonder	We are <kanji>versus</kanji> <kanji>yonder</kanji> (that side). We need to switch things around on that side, and we need <vocabulary>to counter</vocabulary> them now that it's our turn.	する verb	<reading><jp>たいこうする</jp></reading>	たいこうする	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-たいこうする-Male.mp3]	[sound:Vocab-たいこうする-Female.mp3]	I completely failed to see the oncoming motorcycle.	<jp>対向するバイクの存在を完璧に見落としていました。</jp>	None	None	None	None	None	None
37	反抗する	To Rebel	反,抗	Anti,Confront	If you're <kanji>anti</kanji> something and you <kanji>confront</kanji> the government about it, in some cases you are going <vocabulary>to rebel</vocabulary> against the government... that is, if you're crazy enough about it.	する verb	<reading><jp>はんこうする</jp></reading>	はんこうする	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-はんこうする-Male.mp3]	[sound:Vocab-はんこうする-Female.mp3]	"The dog was hostile towards me, so I screamed at him, ""You are a bad dog!"""	<jp>犬が私に反抗したので、「お前は悪い犬だ！」って叱りつけてやりましたよ。</jp>	None	None	None	None	None	None
56	弊害	Evil Effect,Harmful Influence	弊,害	Evil,Damage	The <kanji>evil</kanji> <kanji>damage</kanji> you do has an <vocabulary>evil effect</vocabulary> on people. All that negativity can have a really <vocabulary>harmful influence</vocabulary> on them. You should think before you do things.	noun	<reading><jp>へいがい</jp></reading>	へいがい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-へいがい-Male.mp3]	[sound:Vocab-へいがい-Female.mp3]	You should also think about how evil it is to not let children play video games.	<jp>子供にゲームをさせないことによる弊害も考えておくべきです。</jp>	None	None	None	None	None	None
49	貨幣価値	Currency Value	貨,幣,価,値	Freight,Cash,Value,Value	"<jp>貨幣</jp> is ""<kanji>currency</kanji>"" and <jp>価値</jp> is ""<kanji>value</kanji>."" This shows the <vocabulary>currency value</vocabulary>. Hopefully it's good for you when you visit Japan!"	noun	<reading><jp>かへいかち</jp></reading>	かへいかち	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かへいかち-Male.mp3]	[sound:Vocab-かへいかち-Female.mp3]	Do you know how much the value of money has changed since then?	<jp>その時からどれぐらい貨幣価値が変わったか、知っているかい？</jp>	None	None	None	None	None	None
37	戦闘	Battle,A Battle	戦,闘	War,Struggle	A <kanji>war</kanji> <kanji>struggle</kanji> is the part in war where you have to struggle at each other. This is a <vocabulary>battle</vocabulary>.	noun,する verb,の adjective	<reading><jp>せんとう</jp></reading>	せんとう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-せんとう-Male.mp3]	[sound:Vocab-せんとう-Female.mp3]	Actually, ninjas try to avoid combat as much as possible.	<jp>実際のところ、忍者は直接戦闘することをできるだけ避けた。</jp>	None	None	None	None	None	None
26	造園	Landscape Gardening	造,園	Create,Garden	<kanji>Create</kanji> a <kanji>garden</kanji>? You'll have to know a lot about <vocabulary>landscape gardening</vocabulary>.	noun	<reading><jp>ぞうえん</jp></reading>	ぞうえん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ぞうえん-Male.mp3]	[sound:Vocab-ぞうえん-Female.mp3]	When I graduated from the college, I had a job offer from a landscape gardening company.	<jp>大学を卒業した時、造園会社から内定をもらっていました。</jp>	None	None	None	None	None	None
37	闘志	Fighting Spirit	闘,志	Struggle,Intention	You must <kanji>struggle</kanji> with <kanji>intention</kanji>. You know you're going to win this way. Show your <vocabulary>fighting spirit</vocabulary>.	noun	<reading><jp>とうし</jp></reading>	とうし	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-とうし-Male.mp3]	[sound:Vocab-とうし-Female.mp3]	The battle robot was full of fighting spirit.	<jp>その戦闘ロボットは、メラメラと闘志を燃やしていた。</jp>	None	None	None	None	None	None
37	香り	Fragrance,Aroma	香	Fragrance	This is the noun version of <jp>香</jp>, making it have the same meaning, <vocabulary>fragrance</vocabulary>.	noun	<reading><jp>かおり</jp></reading>	かおり	Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: The <vocabulary>fragrance</vocabulary> you smell is somebody's <reading><jp>顔</jp></reading> (<jp>かお</jp>). Just imagine smelling the fragrance of a bunch of people's faces. Yum!	[sound:Vocab-かおり-Male.mp3]	[sound:Vocab-かおり-Female.mp3]	It is hard to choose which perfume to wear. It takes me at least an hour every morning.	<jp>どの香りを付けるかを決めるのは難しいですね。毎朝短くとも一時間はそれに時間を費やします。</jp>	None	None	None	None	None	None
37	香港	Hong Kong	香,港	Fragrance,Harbor	The <kanji>fragrance</kanji> <kanji>harbor</kanji>, perhaps this is where the perfumes came from back in the day. This place is <vocabulary>Hong Kong</vocabulary>.	proper noun	<reading><jp>ほんこん</jp></reading>	ほんこん	"The reading doesn't follow any of the rules you might expect. Try to use the meaning mnemonic to get the meaning, then know that it sounds something similar to the reading. ""Hon(g) Kon(g)"" goes to <reading><jp>ほんこん</jp></reading>. Almost the same, right?"	[sound:Vocab-ほんこん-Male.mp3]	[sound:Vocab-ほんこん-Female.mp3]	I’ll be in Hong Kong at the start of the week for a business trip.	<jp>週の前半は出張で香港にいます。</jp>	None	None	None	None	None	None
37	葬る	To Bury,To Inter	葬	Burial	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>burial</kanji>, so the verb version would be <vocabulary>to bury</vocabulary> or <vocabulary>to inter</vocabulary>.	transitive verb,godan verb	<reading><jp>ほうむる</jp></reading>	ほうむる	We're going <vocabulary>to bury</vocabulary> you, so this is your new <reading>home</reading> (<jp>ほうむ</jp>) now, friend.	[sound:Vocab-ほうむる-Male.mp3]	[sound:Vocab-ほうむる-Female.mp3]	I’m worried that the truth of the incident might be buried. 	<jp>その事件の真相が闇に葬られるのではないかと心配しています。</jp>	None	None	None	None	None	None
38	貿易会社	Trading Firm	貿,易,会,社	Trade,Easy,Meet,Company	A trade (<jp>貿易</jp>) company (<jp>会社</jp>) is a company that makes a lot of trades, because it's easy for them, making this word a <vocabulary>trading firm</vocabulary>.	noun	<reading><jp>ぼうえきがいしゃ</jp></reading>	ぼうえきがいしゃ	The reading for the <jp>易</jp> portion is a bit weird. Just think about how this one trade firm only trades in train <reading>station</reading>s (<jp>えき</jp>).	[sound:Vocab-ぼうえきがいしゃ-Male.mp3]	[sound:Vocab-ぼうえきがいしゃ-Female.mp3]	Over 300 people applied for the position at the trading firm, but it looks like none of them were hired.	<jp>三百人以上の人がその貿易会社の職に応募したが、誰も採用されなかったそうだよ。</jp>	None	None	None	None	None	None
