Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
5	声	Voice	Voice	声	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>こえ</jp></reading>	こえ	The reading for this word is the same as the one you learned with the kanji making it easy to remember!	[sound:Vocab-こえ-Male.mp3]	[sound:Vocab-こえ-Female.mp3]	Hashimoto’s voice is very low.	<jp>はし本さんの声は、とてもひくいです。</jp>	My friend's voice and her kid's voice are very alike.	<jp>友人の声とその子どもの声がそっくりだ。</jp>	Your voice sounds awful!	<jp>あんたの声、ひどいな！</jp>	None	None
5	兄弟	Brothers,Siblings	Older Brother,Younger Br...	兄,弟	You have an <kanji>older brother</kanji> and a <kanji>younger brother</kanji>. Wow! Both are here. These are <vocabulary>brothers</vocabulary>!	noun	<reading><jp>きょうだい</jp></reading>	きょうだい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-きょうだい-Male.mp3]	[sound:Vocab-きょうだい-Female.mp3]	I have two siblings.	<jp>わたしには、兄弟が二人います。</jp>	Were Mario and Luigi brothers!?	<jp>マリオとルイージって兄弟だったの！？</jp>	I like those brothers, but I hate their stuffed animals.	<jp>あの兄弟は好きだけど、あいつらのもっているぬいぐるみは好きじゃない。</jp>	None	None
5	来る	To Come	Come	来	This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>come</kanji> so you know this word means <vocabulary>to come</vocabulary>.	intransitive verb	<reading><jp>くる</jp></reading>	くる	"The reading for this word is pretty strange. It changes depending on the type of verb form you use (it's a pesky exception verb). To remember the reading of this word, here's a mnemonic: <br><br>

""I want you <vocabulary>to come</vocabulary> to the <reading>coo</reading>l (<jp>く</jp>) side, Luke,"" says Darth Vader.
""What?"" replies Luke.<br><br>

Just replace this line into the famous line from Star Wars. Say it out loud. Do the Vader voice. It'll help you to remember."	[sound:Vocab-くる-Male.mp3]	[sound:Vocab-くる-Female.mp3]	I came from America.	<jp>アメリカから来ました。</jp>	She will come. I'm sure she will come.	<jp>来る、きっと来る。</jp>	Never come back!	<jp>二度と戻って来るんじゃねーぞ！</jp>	None	None
10	最終	Last,Final,The Last,The Final	Most,End	最,終	The <kanji>most</kanji> <kanji>end</kanji> thing is the <vocabulary>last</vocabulary> thing.	noun,の adjective	<reading><jp>さいしゅう</jp></reading>	さいしゅう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-さいしゅう-Male.mp3]	[sound:Vocab-さいしゅう-Female.mp3]	I missed the last part of my favorite drama and cried.	<jp>大すきなドラマの最終回を見のがして泣いた。</jp>	The train we just took was the last one of the day, so we can't go back anymore.	<jp>今乗ってきた電車が最終だったから、もうかえれないよ。</jp>	This is our final offer. Now the ball is in your court.	<jp>これが我が社の最終提案です。後はあなたの決断次第です。</jp>	None	None
1	人口	Population	Person,Mouth	人,口	The amount of people with mouths (that you have to feed) is the <vocabulary>population</vocabulary> that you have to feed.	noun	<reading><jp>じんこう</jp></reading>	じんこう	Both kanji in this jukugo (combo kanji) use the on'yomi readings that you've already learned! So just make sure you know those and you'll be able to read this too.	[sound:Vocab-じんこう-Male.mp3]	[sound:Vocab-じんこう-Female.mp3]	Half the population is male.	<jp>人口のはんぶんはだんせいです。</jp>	This village's population is only 23.	<jp>このむらの人口はたったの二十三にんです。</jp>	Many Japanese people don’t know the population of their own town.	<jp>じぶんのまちの人口をしらないにほんじんはおおい。</jp>	None	None
5	来年	Next Year	Come,Year	来,年	The <kanji>next</kanji> <kanji>year</kanji> is <vocabulary>next year</vocabulary>! It isn't last year or this year, it's the next one!	noun	<reading><jp>らいねん</jp></reading>	らいねん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-らいねん-Male.mp3]	[sound:Vocab-らいねん-Female.mp3]	I’m thinking of going back to America next year.	<jp>来年はアメリカにかえるつもりです。</jp>	I plan to continue being a NEET this year, next year, and the year after that.	<jp>今年も来年もさ来年もわたしはニートをつづけるつもりです。</jp>	Come at this time next year. I’ll have the biggest trailer in the trailer park.	<jp>来年の今頃に来てくれよ。ハウストレーラー用のキャンプ場で、一番でかいトレーラーが俺のだよ。</jp>	None	None
57	迎賓館	Reception Hall,Guest House	Welcome,VIP,Public Bui...	迎,賓,館	A <kanji>public building</kanji> where you <kanji>welcome</kanji> <kanji>VIP</kanji> guests is a <vocabulary>reception hall</vocabulary>. Or a <vocabulary>guest house</vocabulary> if they're staying the night.	noun	<reading><jp>げいひんかん</jp></reading>	げいひんかん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-げいひんかん-Male.mp3]	[sound:Vocab-げいひんかん-Female.mp3]	I was invited to the reception hall.	<jp>私は、迎賓館に招待されました。</jp>	None	None	None	None	None	None
10	終了	End,Finish,Close	End,Finish	終,了	It's the <kanji>end</kanji>. It's the <kanji>finish</kanji>. This word means <vocabulary>end</vocabulary>. Or <vocabulary>finish</vocabulary>! How convenient.	noun,する verb	<reading><jp>しゅうりょう</jp></reading>	しゅうりょう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しゅうりょう-Male.mp3]	[sound:Vocab-しゅうりょう-Female.mp3]	The first day of the Osaka performance has ended!	<jp>大さか公えん1日目終了しました！</jp>	The main character died and the game was over.	<jp>主人公が死んでゲームが終了してしまいました。</jp>	"""What if I got fat again? "" ""Well, our relationship wouldn’t end, that’s for sure."""	<jp>「もし私がまたデブになったらどうする？」 「まぁ、俺達の関係が終了しないのは確実だね。」</jp>	None	None
5	〜年来	For Some Years,For Years	Year,Come	年,来	"When you have <kanji>year</kanji>s <kanji>com</kanji>ing and going, you know it is <vocabulary>for some years</vocabulary>. Don't confuse this one with <jp>来年</jp> which means ""next year."" The kanji <jp>来</jp> comes after the kanji for year, so instead of ""coming year"" it's ""years that come (and go)."" At least, you can think of it that way to differentiate. <br><br>

You can also add numbers to this word. For example <jp>５年来</jp> means something to the tune of ""for five years."" But this is a pretty formal word. Just keep that in mind."	suffix	<reading><jp>ねんらい</jp></reading>	ねんらい	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ねんらい-Male.mp3]	[sound:Vocab-ねんらい-Female.mp3]	He’s been my friend for thirty years.	<jp>かれは、わたしの三十年来の友人です。</jp>	My long-cherished wish has finally come true.	<jp>わたしの年来のきぼうがついにかないました。</jp>	I’ve been trying to ask her out for a few years now, but she always says she will be busy washing her hair.	<jp>数年来彼女をデートに誘っているんだが、いつも「髪の毛を洗うのに忙しいから」と断られる。</jp>	None	None
6	冬休み	Winter Holiday,Winter Break,Winter Vacation	Winter,Rest	冬,休	The <kanji>winter</kanji> <kanji>rest</kanji>! Wait, nobody calls it that. This is a <vocabulary>winter holiday</vocabulary> or <vocabulary>winter break</vocabulary>.	noun	<reading><jp>ふゆやすみ</jp></reading>	ふゆやすみ	The readings for these are both the kun'yomi readings. Hopefully you learned them when you were doing vocab in the previous levels so that all you have to do now is combine the two separate words into one bigger word. Please don't take a winter break until you figure this word out.	[sound:Vocab-ふゆやすみ-Male.mp3]	[sound:Vocab-ふゆやすみ-Female.mp3]	During winter break my family stayed in a hotel in the mountains.	<jp>冬休みに、かぞくで山の中のホテルにとまりました。</jp>	Winter holiday was pretty tough because my sons fight so often at home.	<jp>冬休みは子どもたちがいえで兄弟げんかばっかりしていて大へんでした。</jp>	During winter vacation, I jogged everyday, all day long.	<jp>冬休みは、毎日一日中ジョギングをしていました。</jp>	None	None
10	病院	Hospital	Sick,Institution	病,院	A <kanji>sick</kanji> <kanji>institution</kanji> is a place where sick people go. That is a <vocabulary>hospital</vocabulary>.	noun,の adjective	<reading><jp>びょういん</jp></reading>	びょういん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-びょういん-Male.mp3]	[sound:Vocab-びょういん-Female.mp3]	It takes about a thousand yen to get to the hospital by taxi.	<jp>病院までタクシーで、千円ぐらいです。</jp>	The head of this hospital can't even do his multiplication tables.	<jp>この病院の院長は、九九もできない。</jp>	I hate being a doctor in this hospital. The patients are all idiots.	<jp>この病院で医者をすることには本当に嫌気が差すね。患者は馬鹿ばっかりなんだ。</jp>	None	None
10	集金	Collecting Money,Money Collection	Collect,Gold	集,金	When you <kanji>collect</kanji> <kanji>gold</kanji> you are <vocabulary>collecting money</vocabulary> (or doing <vocabulary>money collection</vocabulary>). Of course, back in the day gold was like money, which is why this word works the way it does. Hopefully you don't have to deal with too much <jp>集金</jp> in your daily life. We'll try to keep WaniKani nice and reasonably priced for you.	noun,する verb	<reading><jp>しゅうきん</jp></reading>	しゅうきん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しゅうきん-Male.mp3]	[sound:Vocab-しゅうきん-Female.mp3]	We collected money from everyone and bought a bunch of flowers and a message board.	<jp>みんなから集金して、花たばと色紙を買いました。</jp>	Don't worry about collecting money anymore. What will be, will be. 	<jp>集金のことはもう心配するなよ。なるようになるさ。</jp>	I’ve got tons of work I have to catch up on. Anyway, maybe I should start collecting money from my clients.	<jp>やらなければならない仕事が山のようにあるよ。とりあえず、お客さんから集金することから始めようかな。</jp>	None	None
5	社内	Within The Company,In House,Inside The Company,Inside A Company,In The Company,Within A Company	Company,Inside	社,内	When you're doing something <kanji>inside</kanji> the <kanji>company</kanji> you're doing it <vocabulary>within the company</vocabulary> or <vocabulary>in-house</vocabulary>. For example, we do our kanji in-house. It gives it that artisan flavor.	noun,の adjective	<reading><jp>しゃない</jp></reading>	しゃない	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しゃない-Male.mp3]	[sound:Vocab-しゃない-Female.mp3]	Next Sunday there will be an in house basketball tournament.	<jp>つぎの日よう日に、社内のバスケットボール大会があります。</jp>	Hana left the company after she married a man who worked in the same company.	<jp>花さんは、社内けっこんをしてたいしょくしました。</jp>	"Recently, there is a strange new trend in our company. Workers put names on food in the company fridge. Today, I had a rice ball named ""Suzuki."""	<jp>最近、社内で変なことが流行っている。従業員が、会社の冷蔵庫の中の食べ物に名前をつけるのだ。今日は、俺は、「鈴木」と名付けられたオニギリを食べた。</jp>	None	None
6	方言	Dialect	Direction,Say	方,言	"The <kanji>way</kanji> you <kanji>say</kanji> things could be translated as your accent... but this is much bigger. This is an entire ""way"" of speaking. This is a <vocabulary>dialect</vocabulary>. <br><br>

You can even think of the <jp>方</jp> as being ""direction"" where you go in different directions in a country and discover different dialects, if that way of thinking helps."	noun,の adjective	<reading><jp>ほうげん</jp></reading>	ほうげん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ほうげん-Male.mp3]	[sound:Vocab-ほうげん-Female.mp3]	I’m making a dialect dictionary.	<jp>方言のじしょを作っています。</jp>	Damn! My boyfriend's dialect has rubbed off on me.	<jp>ああっもうっ！かれしの方言がうつっちゃってるずら。</jp>	People from the eastern part of my country use such an odd dialect that they are impossible to understand.	<jp>私の国の東側出身の人達は変わった方言で喋るので、彼らが何を言っているのか全く分かりません。</jp>	None	None
29	面積	Area	Face,Accumulate	面,積	The <kanji>surface</kanji> that <kanji>accumulate</kanji>s into one area is a particular <vocabulary>area</vocabulary>. This has to do with math. When you add all the surfaces together by accumulating them into one calculation, you get yourself the <vocabulary>area</vocabulary>!	noun	<reading><jp>めんせき</jp></reading>	めんせき	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-めんせき-Male.mp3]	[sound:Vocab-めんせき-Female.mp3]	The area of his forehead is 100 square meters.	<jp>彼のおでこの面積は100平方メートルある。</jp>	None	None	None	None	None	None
7	人形	Doll,Puppet	Person,Shape	人,形	Something that is <kanji>person</kanji> <kanji>shape</kanji>d that isn't a person? That has to be some kind of <vocabulary>doll</vocabulary> or <vocabulary>puppet</vocabulary>.	noun	<reading><jp>にんぎょう</jp></reading>	にんぎょう	The reading for <jp>人</jp> is pretty normal, though the reading for <jp>形</jp> is different from the one you learned. To remember this, think of a doll... made totally of <reading>gyo</reading>za (<jp>ぎょう</jp>) dumplings. This doll is crazy (like most dolls) and it's eating itself and trying to get you to eat some of it too. Hey... why you no eat me? Mmmm. Gyoza doll.	[sound:Vocab-にんぎょう-Male.mp3]	[sound:Vocab-にんぎょう-Female.mp3]	I’m going to bring a doll for her birthday present.	<jp>たん生日プレゼントに、人形をもって行きます。</jp>	Put the doll back the way you found it.	<jp>その人形、ちゃんと元のところにもどしておいてね。</jp>	Until the age of 17, my best friend was a sock puppet.	<jp>17歳まで、私の親友は靴下で作った腕人形だった。</jp>	None	None
10	集中	Concentration,Focusing	Collect,Middle	集,中	"When you <kanji>collect</kanji> to the <kanji>middle</kanji> of yourself, you are collecting towards your brain. All energy is going towards there, massing up in the middle, giving you extreme <vocabulary>concentration</vocabulary> abilities. Now you're really, really good at <vocabulary>focusing</vocabulary>.<br><br>

Just imagine a light in the middle of your brain, so concentrated that you're able to concentrate, shooting a little laser out of your forehead onto the thing you're concentrating on."	noun,する verb,の adjective	<reading><jp>しゅうちゅう</jp></reading>	しゅうちゅう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しゅうちゅう-Male.mp3]	[sound:Vocab-しゅうちゅう-Female.mp3]	We were too concentrated on the meeting and we missed the last train.	<jp>会ぎに集中しすぎて終電をのがしてしまいました。</jp>	Concentrate! Focus! Give it your all!	<jp>集中集中！気合いを入れろ！</jp>	Hey! Stop breathing down my neck. I can’t concentrate.	<jp>もう！まとわりつくのは止めてよ！集中できないでしょ。</jp>	None	None
55	累進	Successive Promotion,Gradual Promotion,Graduated	Accumulate,Advance	累,進	<kanji>Accumulate</kanji> enough of a good reputation at your company in <kanji>advance</kanji> and you'll be able to have <vocabulary>successive promotion</vocabulary>s. You'll be boss in no time! 	noun,する verb	<reading><jp>るいしん</jp></reading>	るいしん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-るいしん-Male.mp3]	[sound:Vocab-るいしん-Female.mp3]	He was promoted to section head at a very young age.	<jp>彼は若くして部長に累進した。</jp>	None	None	None	None	None	None
5	入社	Joining A Company,Entering A Company	Enter,Company	入,社	When you <kanji>enter</kanji> a <kanji>company</kanji> you're actually <vocabulary>joining a company</vocabulary>. Welcome, new recruit. Prepare to be hazed!	noun,する verb	<reading><jp>にゅうしゃ</jp></reading>	にゅうしゃ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-にゅうしゃ-Male.mp3]	[sound:Vocab-にゅうしゃ-Female.mp3]	I joined this company in April.	<jp>この会社には、四月に入社しました。</jp>	Tofugu's employment exam is more difficult than Google's.	<jp>トーフグの入社しけんはグーグルの入社しけんよりもむずかしい。</jp>	As soon as I graduate from college, I hope to either join a big financial firm or be the president of the United States.	<jp>大学を卒業したらすぐに、大きな金融機関に入社するか、アメリカ合衆国の大統領になれたらいいなと思っている。</jp>	None	None
5	公社	Government-Run Company,Government-Owned Company	Public,Company	公,社	A <kanji>public</kanji> <kanji>company</kanji> is a <vocabulary>government-run company</vocabulary> or a <vocabulary>government-owned company</vocabulary>. In other words, it's a company that's run by national or local government in the interests of the public.	noun	<reading><jp>こうしゃ</jp></reading>	こうしゃ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-こうしゃ-Male.mp3]	[sound:Vocab-こうしゃ-Female.mp3]	If I remember correctly, he works for a goverment-run company.	<jp>たしか、かれは公社ではたらいています。</jp>	This passenger rail services were operated by the Passenger Rail Agency of South Africa.	<jp>このりょきゃくてつどうは、みなみアフリカりょきゃくてつどう公社がうんえいしています。</jp>	On April 1st, a goverment-owned company called Japan Post opened for business and it wasn’t an April Fools’ joke.	<jp>4月1日に国営公社である日本郵政公社が業務を開始したが、エイプリルフールのジョークではなかった。</jp>	None	None
5	本社	Headquarters,Hq,Head Office,Company Headquarters	Book,Company	本,社	The <kanji>origin</kanji> <kanji>company</kanji> is where everything in your company comes from. This is your main base. This is your <vocabulary>headquarters</vocabulary>.	noun	<reading><jp>ほんしゃ</jp></reading>	ほんしゃ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ほんしゃ-Male.mp3]	[sound:Vocab-ほんしゃ-Female.mp3]	The headquarters are in Tokyo.	<jp>本社はとうきょうにあります。</jp>	On Monday, I visited Tofugu HQ.	<jp>月よう日に、トーフグの本社におじゃましてきました。</jp>	It’s so quiet in the head office today, I can hear myself not working.	<jp>今日は本社がやけに静かだな。俺が働いていない音まで聞こえるぜ。</jp>	None	None
5	角	Angle,Corner	Angle	角	The kanji and the word are exactly the same. That means they share meanings as well.	noun,suffix	<reading><jp>かく</jp></reading>,<reading><jp>かど</jp></reading>	かく,かど	"The kanji and the word are exactly the same. That means they share meanings as well.<br><br>

But this word has two different meanings and each one has its own reading. You should make sure you don't mix them up. The first one is the reading you learned with the kanji. <jp>かく</jp> means <vocabulary>angle</vocabulary>.<br><br>

The second reading (<jp>かど</jp>), is something you haven't learned, and it means <vocabulary>corner</vocabulary>. Just picture a deck of <reading>card</reading>s (<jp>かど</jp>). Now take one card at a time and fold them to make a <vocabulary>corner</vocabulary>. Now tape those cards into all the corners of your house. Why? Because it's artsy!"	[sound:Vocab-かく-Male.mp3],[sound:Vocab-かど-Male.mp3]	[sound:Vocab-かく-Female.mp3],[sound:Vocab-かど-Female.mp3]	Please turn left at the next corner.	<jp>つぎの角を、左にまがってください。</jp>	I heard that the teacher got knocked out from hitting her head on the corner of a block of tofu.	<jp>あの先生は、とうふの角にあたまをぶつけて気ぜつしたらしい。</jp>	All three internal angles of an equilateral triangle are equal.	<jp>正三角形では，三つの角の大きさがみんな同じです。</jp>	None	None
8	向こう	Over There,Opposite Side,Other Side,Far Away	Yonder	向	"You know that <jp>向</jp> means <kanji>yonder</kanji>. So, think of a ""yonder <jp>こういち</jp>."" All you know is that he's <vocabulary>over there</vocabulary> on the <vocabulary>other side</vocabulary> / <vocabulary>opposite side</vocabulary> of where you are. Basically, he's just pretty <vocabulary>far away</vocabulary>, wherever he is."	noun	<reading><jp>むこう</jp></reading>	むこう	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: <br><br>

Standing with <jp>こういち</jp> is a cow. It is saying <reading>moo</reading> (<jp>む</jp>). Weird, now <jp>こういち</jp> is saying it too. Also, if you know the reading of <jp>向く</jp> you should be able to read this one as well."	[sound:Vocab-むこう-Male.mp3]	[sound:Vocab-むこう-Female.mp3]	Let’s buy bread at the bakery over there.	<jp>向こうのパンやで、パンを買いましょう。</jp>	Ichika might have come from the other side of the world.	<jp>一花は、向こうの世界からやって来たのかもしれない。</jp>	I’ll tell you my secret if you go stand on the opposite side of the road.	<jp>もし君が道路の向こう側に立つのであれば、私の秘密を君に打ち明けるよ。</jp>	None	None
5	四角	Square,Rectangle	Four,Angle	四,角	What shape has <kanji>four</kanji> <kanji>angle</kanji>s? The most common one is a <vocabulary>square</vocabulary>.	noun,な adjective,の adjective	<reading><jp>しかく</jp></reading>	しかく	This is a jukugo word that uses the on'yomi readings for the kanji. You've learned them both already, so you should be able to read this word!	[sound:Vocab-しかく-Male.mp3]	[sound:Vocab-しかく-Female.mp3]	Cut the potatoes into squares, please.	<jp>じゃがいもを、四角に切ってください。</jp>	I want the twitter icon to go back from the current round shape to the square one.	<jp>ツイッターのアイコンの形を今の丸から四角にもどしてほしい。</jp>	Why are most windows either squares or rectangles? They should start making windows shaped like Italy.	<jp>どうしてほとんどの窓は真四角か長四角なんだろう。イタリア型の窓とかも作ったらいいのに。</jp>	None	None
5	谷	Valley	Valley	谷	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>たに</jp></reading>	たに	Since this word is made up of a single kanji, it should use the kun'yomi reading. This happens to be the reading you learned with the kanji, too, so don't feel like you're stuck in a valley of despair or anything. Rejoice!	[sound:Vocab-たに-Male.mp3]	[sound:Vocab-たに-Female.mp3]	I saw a bear in that valley.	<jp>あそこの谷で、くまを見ました。</jp>	"In Hakone, there is a valley called Owakudani, which used to be called ""Death Valley"" a long time ago, and it is a famous tourist spot nowadays."	<jp>はこねには大わく谷というむかし「じごく谷」といわれた谷があって、かんこうの名しょになっています。</jp>	The guy who committed suicide in Death Valley was dressed as Darth Vader.	<jp>死の谷で自殺した男は、ダース・ベイダーのコスプレをしていた。</jp>	None	None
5	走行	Traveling,Running,Moving	Run,Go	走,行	"A vehicle that <kanji>run</kanji>-<kanji>go</kanji>es is <vocabulary>running</vocabulary> and it's <vocabulary>moving</vocabulary> you somewhere else. You're <vocabulary>traveling</vocabulary>!<br><br>

We usually use this word to describe moving or running vehicles like cars and trains. Keep an eye on those context sentences to make sure you're using it right. ;)"	noun,する verb	<reading><jp>そうこう</jp></reading>	そうこう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-そうこう-Male.mp3]	[sound:Vocab-そうこう-Female.mp3]	Can you tell me the mileage of your car?	<jp>あなたの車の走行マイルをおしえてください。</jp>	Leaving your seat while the bus is moving is dangerous.	<jp>バスの走行中にせきを立つのはきけんです。</jp>	The train will start running to Hogwarts School of Witchcraft and Wizardry again as soon as the strike is over.	<jp>その電車は、ストライキが終わり次第、ホグワーツ魔法魔術学校への走行を再開する。</jp>	None	None
55	累積	Accumulation	Accumulate,Accumulate	累,積	<kanji>Accumulate</kanji> and <kanji>accumulate</kanji> make <vocabulary>accumulation</vocabulary>!	noun,する verb,の adjective	<reading><jp>るいせき</jp></reading>	るいせき	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-るいせき-Male.mp3]	[sound:Vocab-るいせき-Female.mp3]	How do you think the Japanese government accumulated such a great amount of national debt? 	<jp>日本政府が巨額の国債を累積していることについて、あなたはどのようにお考えですか。</jp>	None	None	None	None	None	None
5	近い	Close,Nearby,Near	Near	近	This is a single kanji with an <jp>い</jp> on the end, meaning you know it's probably an adjective. What's the adjective form of <kanji>near</kanji>? It's <vocabulary>close</vocabulary> or <vocabulary>nearby</vocabulary>.	い adjective	<reading><jp>ちかい</jp></reading>	ちかい	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: <br><br>

You have to remember the <jp>ちか</jp> portion to be able to read this word. Imagine someone <vocabulary>close</vocabulary> to you... Too close. They are so close to you that they're touching their <reading>cheek</reading> (<jp>ちか</jp>) to your cheek. Feel the cheek on yours, it's getting awkward."	[sound:Vocab-ちかい-Male.mp3]	[sound:Vocab-ちかい-Female.mp3]	My house is close to the station.	<jp>わたしのいえはえきから近いです。</jp>	I'm wearing close to no makeup today.	<jp>今日は、ほぼすっぴんに近いです。</jp>	Drinking American beer is like doing somersaults in a canoe. It’s too close to water.	<jp>アメリカのビールって、カヌーの上ででんぐり返しをするみたいなものだよね。超水に近いんだもん。</jp>	None	None
5	近日	Soon,In A Few Days,Coming Days	Near,Sun	近,日	The <kanji>near</kanji> <kanji>day</kanji> is a day coming very <vocabulary>soon</vocabulary>. It's a day coming <vocabulary>in a few days</vocabulary>.	noun	<reading><jp>きんじつ</jp></reading>	きんじつ	The readings are both on'yomi readings that you've learned. Just take note that <jp>日</jp> is the alternate reading <jp>じつ</jp>.	[sound:Vocab-きんじつ-Male.mp3]	[sound:Vocab-きんじつ-Female.mp3]	This game is scheduled to be released soon.	<jp>このゲームは、近日はつばいよていです。</jp>	The movie Mr. Tanaka was looking forward to will finally be released in a few days.	<jp>田中さんがたのしみにしていたえいがが、ついに近日こうかいします。</jp>	Let’s hang out in person soon and talk about things we saw online.	<jp>近日中にお会いして、ネットで見たことを一緒に語り合いましょう。</jp>	None	None
8	近づく	To Get Close,To Approach,To Draw Near,To Near,To Bring Near	Near	近	Because this word ends with an <jp>う</jp> sound, you can tell it's probably a verb. The kanji portion means <vocabulary>near</vocabulary>. The verb version of that is <vocabulary>to draw near</vocabulary>, <vocabulary>to get close</vocabulary> or <vocabulary>to approach</vocabulary>. Essentially, the general idea is that you're getting closer to something. You're becoming more nearby. You're approaching.	intransitive verb,godan verb	<reading><jp>ちかづく</jp></reading>	ちかづく	There's hiragana attached to this kanji, which means it's probably the kun'yomi reading (and it is). You've seen the kun'yomi reading via the word <jp>近い</jp>. So, as long as you know that word, you should be able to read this one as well.	[sound:Vocab-ちかづく-Male.mp3]	[sound:Vocab-ちかづく-Female.mp3]	When the cameraman approached it, the turtle ran away.	<jp>カメラマンが近づくとカメはにげてしまった。</jp>	Don't go anywhere near my girlfriend!	<jp>おれの女に近づくな！</jp>	Strange as it is, the zombie approaching us right now is actually my type.	<jp>私達に今近づいてきているゾンビ、めちゃくちゃ私のタイプなんだけど。</jp>	None	None
10	強調	Emphasis,Highlight,Stress	Strong,Investigate	強,調	If you use a <kanji>strong</kanji> <kanji>tone</kanji> on certain words, then you are putting <vocabulary>emphasis</vocabulary> on whatever it is you're talking about. It's the <vocabulary>stress</vocabulary> you put on things that are important because your tone gets stronger on those words or syllables.	noun,する verb	<reading><jp>きょうちょう</jp></reading>	きょうちょう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-きょうちょう-Male.mp3]	[sound:Vocab-きょうちょう-Female.mp3]	I'd like to emphasize that Tofugu articles are super high quality, interesting, and helpful.	<jp>Tofuguの記事は超ドきゅうにおも白くて役に立つことを強調しておきたい。</jp>	Highlighting important words with a highlighter helps you memorize them.	<jp>大事な用語は、けい光ペンで強調するとおぼえやすいよ。</jp>	I’d just like to stress again that dressing neatly and being polite are very important for this job.	<jp>この仕事では身支度をきちんとしていることと礼儀正しいことが重要になることを改めて強調させて頂きます。</jp>	None	None
10	開発	Development	Open,Departure	開,発	You are now <kanji>open</kanji> for <kanji>departure</kanji>. You get on your boat and leave this place. You are going to another place to start its <vocabulary>development</vocabulary> where you will create a new world.	noun,する verb,の adjective	<reading><jp>かいはつ</jp></reading>	かいはつ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-かいはつ-Male.mp3]	[sound:Vocab-かいはつ-Female.mp3]	The development team will answer everyone’s questions.	<jp>開発チームがみなさんのごしつもんにお答えします。</jp>	Please tell us about the story behind Tofugu's development.	<jp>トーフグの開発ひ話を教えてください。</jp>	Koichi pulled an all-nighter to develop a new Japanese learning site.	<jp>コウイチは新しい日本語学習サイトを開発するために徹夜をした。</jp>	None	None
