Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
16	政府	Government	政,府	Politics,Government	<kanji>Politics</kanji> and <kanji>government</kanji>. They are needed to keep the <vocabulary>government</vocabulary> rolling.	noun	<reading><jp>せいふ</jp></reading>	せいふ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-せいふ-Male.mp3]	[sound:Vocab-せいふ-Female.mp3]	The U.S. government says that we must strengthen our defenses on the border.	<jp>アメリカ政府は、国きょうのぼうびを固めなくてはいけないと言っています。</jp>	The government keeps their secrets very well, but they don't keep their promises to the people at all.	<jp>政府は、自分たちのひみつは固く守るが、国民との約束はちっとも守らない。</jp>	We can’t believe that the government has prohibited our articles from being published. Tofugu has the right to criticize the government.	<jp>私達の記事が政府から出版を禁止されているなんて信じられません。Tofuguには政府を批判する権利があります。</jp>	None	None
46	丁寧	Polite,Courteous	丁,寧	Street,Rather	A <kanji>street</kanji> <kanji>rather</kanji> than a not-street. That's what I'm offering you to walk on. It's much nicer this way. I am being <vocabulary>polite</vocabulary> and <vocabulary>courteous</vocabulary> by offering you this street.	noun,な adjective	<reading><jp>ていねい</jp></reading>	ていねい	The reading for <jp>丁</jp> is an unexpected one. It's <jp>てい</jp> instead of <jp>ちょう</jp>, so think about how the street is lined with <reading>ta</reading>ter (<jp>てい</jp>) tots, and how you can eat from them as you walk along on your trek. How <vocabulary>polite</vocabulary> of someone to leave them there for you!	[sound:Vocab-ていねい-Male.mp3]	[sound:Vocab-ていねい-Female.mp3]	Even though she is a celebrity, she politely answered my questions and I was really impressed.	<jp>有名人なのに、私の説明に丁寧に答えてくれて、すごく感激しました。</jp>	None	None	None	None	None	None
16	〜弁	Dialect	弁	Dialect	"The kanji and the word are exactly the same. That means they share meanings as well. The <jp>〜</jp> is there to show this attaches onto things, like <jp>東京弁</jp>, meaning ""Tokyo Dialect."""	suffix	<reading><jp>べん</jp></reading>	べん	The reading is the same as the one you learned with the kanji. Because it's normally attached to other words it uses the on'yomi reading like a jukugo word normally would.	[sound:Vocab-べん-Male.mp3]	[sound:Vocab-べん-Female.mp3]	Is Tohoku dialect the most interesting Japanese dialect?	<jp>日本語で一番面白い方言は東北弁でしょうか？</jp>	I am bilingual because I can speak standard Japanese as well as the Kansai dialect.	<jp>私は日本語の共通語も関西弁も話せるからバイリンガルなんですよ。</jp>	I think women who speak with a Hakata accent are really cute.	<jp>博多弁で喋る女性はとても可愛いと思います。</jp>	None	None
11	教育	Education	教,育	Teach,Nurture	<kanji>Teach</kanji> and <kanji>nurture</kanji>. That's what your <vocabulary>education</vocabulary> is supposed to do.	noun,する verb,の adjective	<reading><jp>きょういく</jp></reading>	きょういく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-きょういく-Male.mp3]	[sound:Vocab-きょういく-Female.mp3]	The place we are going today is the education center.	<jp>今日行くのは教育センターです。</jp>	In Japan, education is mandatory through elementary and junior high school.	<jp>日本では、小学校教育と中学校教育がぎむ教育です。</jp>	"Do you remember who said, ""It is a thousand times better to have common sense without education than education without common sense?"""	<jp>「教育があって常識がないよりも、教育がなくて常識がある方がはるかによい。」って誰の言葉だっけ？</jp>	None	None
13	心願	Heartfelt Desire,Heartfelt Wish,Prayer,Heart's Desire	心,願	Heart,Request	The thing your <kanji>heart</kanji> <kanji>request</kanji>s is what your heart wants. This is your <vocabulary>heartfelt desire</vocabulary>.	noun	<reading><jp>しんがん</jp></reading>	しんがん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しんがん-Male.mp3]	[sound:Vocab-しんがん-Female.mp3]	We are touched by Salmon's prayer.	<jp>サーモンの心願には心が打たれますね。</jp>	My heartfelt wish is that the damage caused by the hurricane is less this time.	<jp>今回のハリケーンのひがいが少なくてすむようにというのがわたしの心願です。</jp>	I bought a charm at the shrine to help fulfill my heart’s desires.	<jp>私はその神社で心願成就の御札を買いました。</jp>	None	None
13	右利き	Right Handed	右,利	Right,Profit	The <kanji>right</kanji> side of your body is the side you <kanji>profit</kanji> most from. So, you use it a lot more. That's because you're <vocabulary>right handed</vocabulary>.	noun,の adjective	<reading><jp>みぎきき</jp></reading>	みぎきき	Both kanji use the kun'yomi vocab readings. So, think to the words <jp>右</jp> and <jp>利く</jp> to learn how to read this one. It probably reads like this because it's two separate words come together (right + handed) rather than one word.	[sound:Vocab-みぎきき-Male.mp3]	[sound:Vocab-みぎきき-Female.mp3]	My son is not right-handed.	<jp>わたしの息子は右利きではありません。</jp>	Although I am left-handed, my mom bought a right-handed baseball glove by mistake.	<jp>ぼくは左利きなのに、お母さんが間ちがえて右利きのグローブを買っちゃったんだ。</jp>	I really liked her but I was turned off when I found out that she was right handed. I don’t know why.	<jp>彼女のこと、すごく好きだったんだけど、右利きだって分かってから冷めちゃったんだよね。どうしてかは分からないけど。</jp>	None	None
16	箱	Box	箱	Box	The kanji and the word are exactly the same. That means they share meanings as well.	counter,noun,suffix	<reading><jp>はこ</jp></reading>	はこ	The reading is the same as the one you learned with the kanji.	[sound:Vocab-はこ-Male.mp3]	[sound:Vocab-はこ-Female.mp3]	Koichi turned pale when he learned that his precious cardboard box had been thrown away.	<jp>コウイチは、大切にしていたダンボール箱がすてられたことを知って、顔面そう白になりました。</jp>	My husband bought tomatoes by the crate and we're having trouble eating them all.	<jp>夫がトマトを箱で買ってきて、食べきれなくてこまっています。</jp>	The box that arrived at the Tofugu office was crammed with dictionaries and dead puffer fish.	<jp>トーフグのオフィスに届いた箱の中には、辞書と死んだフグが詰まっていた。</jp>	None	None
7	作り方	How To Make,Way To Make,Way Of Making	作,方	Make,Direction	This is the <kanji>way</kanji> to <kanji>make</kanji> something. This is <vocabulary>how to make</vocabulary> something. You'll see this for directions on building something.	noun	<reading><jp>つくりかた</jp></reading>	つくりかた	You should know the kun'yomi readings for both of these from lower level vocab. Use that knowledge to remember the reading for this word as well.	[sound:Vocab-つくりかた-Male.mp3]	[sound:Vocab-つくりかた-Female.mp3]	Please teach me how to make delicious macaroni and cheese.	<jp>おいしいマカロニチーズの作り方を教えてください。</jp>	There are three ways to make barley tea; steeping it in boiling water, steeping it slowly in boiled water, and steeping it slowly in cold water, and each comes with pros and cons.	<jp>麦茶の作り方には、おゆでわかしながらに出す方ほう、ふっとうさせたおゆでジワジワおゆ出しする方ほう、つめたい水でジワジワ水出しする方ほうの三しゅるいありますが、それぞれメリットデメリットがあります。</jp>	Do you want to know how to make a ninja star?	<jp>手裏剣の作り方を知りたいですか？</jp>	None	None
16	真っ黒	Pitch Black,Pure Black	真,黒	Reality,Black	The <kanji>reality</kanji> is that it's <kanji>black</kanji>. Like, so black that it's beyond fake black, it's reality black. This is so black it's <vocabulary>pitch black</vocabulary>.	noun,な adjective	<reading><jp>まっくろ</jp></reading>	まっくろ	The reading for the <jp>真</jp> is the vocab kun'yomi reading. Think of what is pitch black. It's your poor <reading>Ma</reading> (<jp>ま</jp>). She is so dark that she sucks in light, like a black hole... wait, she is a black hole, it explains why your Ma is pitch black.	[sound:Vocab-まっくろ-Male.mp3]	[sound:Vocab-まっくろ-Female.mp3]	Koichi loves pitch black garlic and he often eats it so much that his tongue bleeds.	<jp>コウイチは真っ黒なニンニクが好きで、よくしたから血が出るまで食べています。</jp>	Viet got such a deep tan on the beach in Hawaii that he looked like burnt toast.	<jp>ビエトはハワイのビーチで真っ黒に日やけして、まるでこげたトーストのようでした。</jp>	OMG, I just came across the cutest pitch black dress.	<jp>やばい、超絶に可愛い真っ黒なワンピース見つけちゃったんだけど。</jp>	None	None
11	初回	The First Time,First Time	初,回	First,Times	The <kanji>first</kanji> of something you'll do several or many <kanji>times</kanji> is <vocabulary>the first time</vocabulary>.	noun	<reading><jp>しょかい</jp></reading>	しょかい	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しょかい-Male.mp3]	[sound:Vocab-しょかい-Female.mp3]	I got the first-press limited edition of Koichi's new song.	<jp>コウイチの新曲の、初回げん定ばんのCDを手に入れました。</jp>	We have a special offer for first time customers!	<jp>初回のお客さまには、特別かかくでごていきょうしています。</jp>	Oh, is this your first time attending our Japanese language club? Okay everyone, he’s a newbie, so let’s go easy on him.	<jp>えっ、君が日本語学習クラブに参加するのは今回が初回なんだ？よし、みんな。彼は初心者だから手加減してあげようぜ。</jp>	None	None
15	岩	Boulder,Rock	岩	Boulder	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>いわ</jp></reading>	いわ	The reading is the same as the one you learned with the kanji, so you can read this one!	[sound:Vocab-いわ-Male.mp3]	[sound:Vocab-いわ-Female.mp3]	Let's race and see which one of us can make it to that boulder first.	<jp>あの岩のところまでどっちが先に着けるか競争しよう！</jp>	At Tofugu, there is a rule that people should leave Koichi alone when his face looks like a boulder.	<jp>トーフグにはコウイチが岩みたいなかおをしている時は、話しかけないでそっとしておくという決まりがあります。</jp>	Koichi woke up as a huge boulder fell toward him in a dream.	<jp>コウイチは、夢の中で大きな岩が頭上に落ちてくるところで、目が覚めた。</jp>	None	None
10	投げ付ける	To Throw Against,To Throw At	投,付	Throw,Attach	You know that you're <kanji>throw</kanji>ing something that is <kanji>attach</kanji>ing to something else. How else can you say that? The best way would be to say <vocabulary>to throw against</vocabulary> or <vocabulary>to throw at</vocabulary>.	transitive verb,ichidan verb	<reading><jp>なげつける</jp></reading>	なげつける	The readings just come from two vocab words you've hopefully seen already: <jp>投げる</jp> and <jp>付ける</jp>. So long as you know the readings for those words, the reading for this word should be no problem for you.	[sound:Vocab-なげつける-Male.mp3]	[sound:Vocab-なげつける-Female.mp3]	My daughter threw a vase at my head and gave me a serious injury that needed seven stitches.	<jp>むすめから、頭に花びんを投げ付けられて、七はりをぬう大けがを負いました。</jp>	On the Setsubun, we threw dried beans at Koichi and chased the evil spirits away.	<jp>せつ分の日にコウイチにまめを投げ付けてじゃ気をはらいました。</jp>	"""Salmon, I’m mad about you."" ""Fugu, I’m actually mad at you! Why did you throw garlic at me? ""S..sorry I’ve heard that salmon like the smell of garlic."""	<jp>「サーモン、僕は君に夢中なんだ。」「フグ、私はあんたに怒り心頭よ。どうして私に向かってニンニクなんて投げ付けるのよ！」「ご…ごめん。鮭はニンニクの臭いが好きって聞いたことがあったんだ。」</jp>	None	None
19	悲しい	Sad	悲	Sad	This is a single kanji with an <jp>い</jp> on the end, meaning you know it's probably an adjective. What's the adjective form of <kanji>sad</kanji>? It's <vocabulary>sad</vocabulary>, sadly.	い adjective	<reading><jp>かなしい</jp></reading>	かなしい	You learned this reading with <jp>悲しむ</jp>, hooray!	[sound:Vocab-かなしい-Male.mp3]	[sound:Vocab-かなしい-Female.mp3]	That's too sad.	<jp>それは悲しすぎるね。</jp>	Sadly, I feel like I've just used up all my luck for it.	<jp>悲しいけど、今ので運を使い切ってしまった気がする。</jp>	When you feel sad, Momo, neither your dad nor myself are happy.	<jp>桃ちゃんが悲しい気持ちの時は、お父さんもお母さんも辛い気持ちになってしまうのよ。</jp>	None	None
13	同感	Sympathy,Same Sentiment,Concurrence,Agree,Empathy	同,感	Same,Feeling	When you have the <kanji>same</kanji> <kanji>feeling</kanji> as someone else, you have <vocabulary>sympathy</vocabulary> for them, because you know how they feel. How kind of you!	noun,する verb	<reading><jp>どうかん</jp></reading>	どうかん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-どうかん-Male.mp3]	[sound:Vocab-どうかん-Female.mp3]	I empathize with Koichi's views.	<jp>わたしはコウイチの意見に同感ですね。</jp>	I've never agreed with someone so much.	<jp>今までにこんなに同感したことがないぐらい、思いっきり同感しています。</jp>	"""I hate Fugu."" ""I feel the same way."""	<jp>「私、フグのこと嫌い。」「同感だわ。」</jp>	None	None
46	病棟	Hospital Ward	病,棟	Sick,Pillar	A <kanji>sick</kanji> <kanji>pillar</kanji> is the pillar that holds up the side of the building that's made for sick people. That's a <vocabulary>hospital ward</vocabulary>.	noun	<reading><jp>びょうとう</jp></reading>	びょうとう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-びょうとう-Male.mp3]	[sound:Vocab-びょうとう-Female.mp3]	Did you see any hot guys in your hospital ward?	<jp>あんたの病棟で、かっこいい男は見た？</jp>	None	None	None	None	None	None
10	要求	Demand,Requirement	要,求	Need,Request	You <kanji>need</kanji> this <kanji>request</kanji> to happen, so you don't just request it, you <vocabulary>demand</vocabulary> it.	noun,する verb	<reading><jp>ようきゅう</jp></reading>	ようきゅう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ようきゅう-Male.mp3]	[sound:Vocab-ようきゅう-Female.mp3]	Laborers demanded higher wages.	<jp>労働者たちは、ちん上げを要求した。</jp>	The company's demands were feudalistic and disgust me.	<jp>会社からの要求が前近代的すぎて気持ち悪いんだけど。</jp>	These requirements are absurd!	<jp>この要求はいくらなんでも無茶だ。</jp>	None	None
16	画面	Screen,Monitor	画,面	Drawing,Face	The <kanji>surface</kanji> of a <kanji>drawing</kanji> is a <vocabulary>screen</vocabulary>. Just imagine your computer screen. On its surface is a drawing, right? It just happens to move around all the time, but it's still a screen!	noun	<reading><jp>がめん</jp></reading>	がめん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-がめん-Male.mp3]	[sound:Vocab-がめん-Female.mp3]	If you stare at computer screens for a long time, your eyesight will get worse.	<jp>ずっとコンピューターの画面ばかり見ていると目が悪くなるよ。</jp>	Lately, an obscene image of dogs keeps automatically appearing on our monitor, so yeah, we're having some issues.	<jp>最近、よく犬のエッチな画像が自動で画面に出てくるからみんなこまっているんだよね。</jp>	It’s weird. Viet is sitting glued to a screen for hours as usual, though his actual screen has been completely black since this morning.	<jp>変なんだよ。ビエトはいつも通り画面に釘付けになって何時間も座ったままでいるんだけど、肝心の画面は今朝から真っ黒なんだよね。</jp>	None	None
15	晴れる	To Clear Up,To Become Sunny	晴	Clear Up	This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>clear up</kanji>, so the verb vocab version is <vocabulary>to clear up</vocabulary>. It also means <vocabulary>to become sunny</vocabulary> as well.	intransitive verb,ichidan verb	<reading><jp>はれる</jp></reading>	はれる	The reading you learned with the kanji is the one you use here. One of those words where the kun'yomi's going to be more useful.	[sound:Vocab-はれる-Male.mp3]	[sound:Vocab-はれる-Female.mp3]	It's raining right now, but I think it will clear up by two.	<jp>今は雨がふってますけど、二時までには晴れると思いますよ。</jp>	It was good that it ended up being very sunny yesterday.	<jp>昨日はよく晴れて良かったですね。</jp>	I’m finally getting married to Fugu and I want you to be at our wedding. I’ll send you an invitation with all the details later. The reception will be outside, so I hope it’s sunny that day.	<jp>ようやくフグと結婚することになったので、是非式に来てほしいなと思っています。詳細を同封した招待状を後ほどお送りしますね。パーティーは野外の予定なので、当日晴れるといいんだけどな。</jp>	None	None
46	吾輩	I,Me,Myself	吾,輩	I,Comrade	"<kanji>I</kanji>, my <kanji>comrade</kanji> (which is me), is <vocabulary>I</vocabulary>, it's <vocabulary>myself</vocabulary>, it's <vocabulary>me</vocabulary>. This is a weird way to say ""I"" and has a hint of arrogance to it."	pronoun,の adjective	<reading><jp>わがはい</jp></reading>	わがはい	The reading comes from the readings you learned with the kanji readings.	[sound:Vocab-わがはい-Male.mp3]	[sound:Vocab-わがはい-Female.mp3]	Please forgive me for not writing to you in such a long time.	<jp>吾輩が貴殿に久しく手紙を書いていなかったことをどうかお許しください。</jp>	None	None	None	None	None	None
13	見返る	To Look Back At,To Look Back On,To Look Back	見,返	See,Return	Your <kanji>see</kanji>ing is <kanji>return</kanji>ing on something. This is when you look back at something you've already looked at before. This word means <vocabulary>to look back at</vocabulary>.	intransitive verb,transitive verb,godan verb	<reading><jp>みかえる</jp></reading>	みかえる	The readings are just <jp>見</jp> and the vocab word <jp>返る</jp>, combined together. So long as you know both of those you should be able to combine them into the reading for this word.	[sound:Vocab-みかえる-Male.mp3]	[sound:Vocab-みかえる-Female.mp3]	I don't have time to look back on the past.	<jp>か去を見返ってるひまはないんだよ。</jp>	The figure of the baby looking back at me is just too cute and totes adorbs.（*´▽｀*）	<jp>赤さまの見返るおすがたがただただかわいすぎてモエまくっておりまする（*´▽｀*）</jp>	There was a huge crash and I involuntarily looked behind me.	<jp>ガシャーンと大きな音がして、私は思わず後ろを見返った。</jp>	None	None
5	男の子	Boy	男,子	Man,Child	A <kanji>child</kanji> of a <kanji>man</kanji> is no man, it is a <vocabulary>boy</vocabulary>.	noun	<reading><jp>おとこのこ</jp></reading>	おとこのこ	If you know the kun'yomi readings of both of these kanji you should be okay. You have two separate single-kanji words put together by a <jp>の</jp>. That's why it's the kun'yomi reading - they're separate. 	[sound:Vocab-おとこのこ-Male.mp3]	[sound:Vocab-おとこのこ-Female.mp3]	The boy in front of them is Okada’s child.	<jp>まえにいる男の子は、おか田さんの子どもです。</jp>	Congratulation, mom. It's a cute baby boy!	<jp>おめでとうございます、お母さん。かわいい男の子ですよ。</jp>	That boy has so much energy. He just threw twenty eggs at his aunt’s head and managed to run away.	<jp>あの男の子は元気が良すぎる。今さっきも叔母さんの頭に卵を二十個投げつけて、うまく逃げ切ったんだ。</jp>	None	None
46	斬新	Novel Idea,Original,Novel,Original Idea	斬,新	Slice,New	Something that has <kanji>slice</kanji>d <kanji>new</kanji>ness into the world is a <vocabulary>novel idea</vocabulary>. It is <vocabulary>original</vocabulary> and <vocabulary>novel</vocabulary>. Just imagine the world as a place of things that are already done. If you want to get something new and novel in there, you have to slice that oldness open to make space for the new.	noun,な adjective	<reading><jp>ざんしん</jp></reading>	ざんしん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ざんしん-Male.mp3]	[sound:Vocab-ざんしん-Female.mp3]	I prefer the former idea to the latter because it is a much more original idea.	<jp>すごく斬新なアイディアなので、後者よりも最初の案の方がいいと思います。</jp>	None	None	None	None	None	None
16	急に	Suddenly,Immediately,Abruptly	急	Hurry	If you go towards something and <kanji>hurry</kanji> while you do it, you are doing it <vocabulary>suddenly</vocabulary>.	adverb	<reading><jp>きゅうに</jp></reading>	きゅうに	The reading is the same as what you learned with the kanji. <vocabulary>Suddenly</vocabulary> you can read a new word!	[sound:Vocab-きゅうに-Male.mp3]	[sound:Vocab-きゅうに-Female.mp3]	A matchbox abruptly dropped from the sky.	<jp>急に空からマッチ箱が一箱ふってきたんです。</jp>	Oh, Kristen! Even if you tell me something like that immediately, I'm at a loss...	<jp>えっ、クリステン！急にそんなことを言われても、困るよ...。</jp>	Family Guy is famous for its random and stupid flashbacks.	<jp>ファミリー・ガイは、急に馬鹿げた回想シーンを使うことで良く知られている。</jp>	None	None
46	斬殺	Killing With A Sword,Putting To The Sword	斬,殺	Slice,Kill	A <kanji>slice</kanji> <kanji>kill</kanji> is a <vocabulary>killing with a sword</vocabulary>. You don't want to hear this, if at all possible.	noun,する verb	<reading><jp>ざんさつ</jp></reading>	ざんさつ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ざんさつ-Male.mp3]	[sound:Vocab-ざんさつ-Female.mp3]	My favorite anime character was slaughtered.	<jp>僕のお気に入りのアニメキャラクターが斬殺されてしまった。</jp>	None	None	None	None	None	None
13	回想	Retrospection,Reminiscence	回,想	Times,Concept	You think about the <kanji>concept</kanji> of a certain number of <kanji>times</kanji>, each time thinking of each time you've thought about this concept before. Each time you look back, that is <vocabulary>retrospection</vocabulary> on that concept. You look back more and more times until there are no more times to look back on.	noun,する verb,の adjective	<reading><jp>かいそう</jp></reading>	かいそう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-かいそう-Male.mp3]	[sound:Vocab-かいそう-Female.mp3]	I really like this retrospective scene in the movie.	<jp>この映画のこの回想のシーンがすごくすきなんだよね。</jp>	Koichi was reminiscing incoherently with his cat on the veranda.	<jp>コウイチはえんがわでネコと一しょにとりとめのない回想にふけっていた。</jp>	I know that Viet sometimes reminisces about his yakuza days during work hours.	<jp>ビエトが時々、仕事中にヤクザ時代のことを回想しているのをわたしは知っている。</jp>	None	None
11	不便	Inconvenient,Not Convenient	不,便	Not,Convenience	Something that is <kanji>not</kanji> <kanji>convenience</kanji> is <vocabulary>inconvenient</vocabulary>.	noun,な adjective	<reading><jp>ふべん</jp></reading>	ふべん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ふべん-Male.mp3]	[sound:Vocab-ふべん-Female.mp3]	Not having a car around here is really inconvenient.	<jp>この辺りでは、車を持っていないとかなり不便ですよ。</jp>	How is WaniKani working out for you? Have you experienced any issues?	<jp>ワニカニの使い勝手はいかがですか？ご不便はございませんか？</jp>	Welcome to my man cave. Beers are in the refrigerator. It may be a bit inconvenient for you, but you’ve got to go outside to smoke.	<jp>俺の隠れ家へようこそ。ビールは冷蔵庫に入ってるぜ。ちょっと不便かもしれねぇが、煙草は外で吸ってくれよな。</jp>	None	None
12	三番目	Third Thing,The Third	三,番,目	Three,Number In ...,Eye	Remember <jp>一番目</jp>? This is just like that, but with three, making it the <vocabulary>third thing</vocabulary> or simply <vocabulary>the third</vocabulary>.	noun	<reading><jp>さんばんめ</jp></reading>	さんばんめ	Use your knowledge of the reading for <jp>一番目</jp> to remember the reading for this word as well.	[sound:Vocab-さんばんめ-Male.mp3]	[sound:Vocab-さんばんめ-Female.mp3]	This is probably my third favorite Beatles's song.	<jp>この曲、ビートルズの中で三番目くらいにすき。</jp>	If you are looking for Koichi, he's reading Harry Potter on the third toilet from the left.	<jp>コウイチなら左から三番目のトイレでハリーポッターを読んでるよ。</jp>	Did you know that Japan has the third highest number of inhabited islands in the world, after Indonesia and the Philippines?	<jp>日本の有人島の多さは、インドネシア、フィリピンに次いで、世界で三番目だってこと、知ってた？</jp>	None	None
19	布	Cloth,Fabric	布	Cloth	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>ぬの</jp></reading>	ぬの	Since this word is made up of a single kanji, it should use the kun'yomi reading. When learning the kanji, you didn't learn that reading, so here's a mnemonic to help you with this word: You take your <kanji>cloth</kanji> and put it on top of your head. It's there because right at <reading>noon</reading> (<jp>ぬの</jp>) the sun is in the middle of the sky and burns your scalp. So, you cover it with a cloth. Imagine yourself setting an alarm for noon to help you to focus on the noon part.	[sound:Vocab-ぬの-Male.mp3]	[sound:Vocab-ぬの-Female.mp3]	Can you change out this cloth for a new one?	<jp>その布、新しい布に変えてもらえるかな？</jp>	The cloth got caught in my zipper and it won't move right.	<jp>布が絡んじゃって、チャックがうまく開かないのよ。</jp>	I’ve heard that cloth diapers are better for your health than disposable ones.	<jp>布おむつの方が紙おむつよりも健康にいいと聞いたことがあります。</jp>	None	None
13	整理	Arrangement,Sorting,Organization,Adjustment	整,理	Arrange,Reason	When you <kanji>arrange</kanji> something according to <kanji>reason</kanji>, the result is an <vocabulary>arrangement</vocabulary>.	noun,する verb	<reading><jp>せいり</jp></reading>	せいり	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-せいり-Male.mp3]	[sound:Vocab-せいり-Female.mp3]	This apartment's residents' rooms are all neatly arranged.	<jp>このアパートの住民の部屋はみんなきちんと整理されています。</jp>	Organizing well is important.	<jp>整理整とんすることは大切です。</jp>	I organized the photos from my field trip.	<jp>修学旅行で撮った写真を整理しました。</jp>	None	None
11	時々	Sometimes,At Times	時,々	Time,Repeater	You know the single word <jp>時</jp>, right? It means <kanji>time</kanji>. This is that twice. So you have one time, and you have another time. They are separate. Things don't happen in every of these times you have. They happen <vocabulary>sometimes</vocabulary>.	adverb,noun,の adjective	<reading><jp>ときどき</jp></reading>	ときどき	The reading is the vocab word <jp>時</jp> twice, with the second one getting rendaku'd.	[sound:Vocab-ときどき-Male.mp3]	[sound:Vocab-ときどき-Female.mp3]	Sometimes I read Tofugu articles in a restaurant on the top floor of the Tofugu hotel.	<jp>私は時々トーフグホテルの最上階のレストランでトーフグの記事を読みます。</jp>	At the beach, sometimes a pleasant breeze would gently caress my cheek.	<jp>はま辺では、時々、そよ風がわたしのほほをやさしくなでていった。</jp>	Tofugu gets into trouble with its customers at times. One time it even led to a fist fight that ended in a death, so you should be careful with them, really.	<jp>トーフグって、時々お客さんともめるんだよね。あるトラブルが、死人を出すなぐり合いのけんかになったこともあるから、ほんと、気を付けた方がいいよ。</jp>	None	None
15	飯	Meal,Cooked Rice,Food	飯	Meal	"The kanji and the word are exactly the same. That means they share meanings as well. It also refers to <vocabulary>cooked rice</vocabulary>, because you gotta eat cooked rice with every meal, so it's basically synonymous with ""meal"" itself.

This word has a slightly gruff feel to it so it's used mostly in informal situations."	noun	<reading><jp>めし</jp></reading>	めし	Since this word is made up of a single kanji, it should use the kun'yomi reading. When learning the kanji, you didn't learn that reading, so here's a mnemonic to help you with this word: You're eating a <vocabulary>meal</vocabulary>... MMmm, delicious! What are you eating? Well, it's a <reading>Mesh</reading> (<jp>めし</jp>) net. Taste the mesh net. It tastes terrible. This is a bad meal. Feel it in your mouth. It's weird and meshy.	[sound:Vocab-めし-Male.mp3]	[sound:Vocab-めし-Female.mp3]	Oh no. I forgot to cook rice.	<jp>しまった！飯をたくのをわすれてた。</jp>	Koichi would rather work for Tofugu than eat.	<jp>コウイチは三度の飯よりトーフグの仕事をするのが好きです。</jp>	Those were some really stinky-smelling meals! I never want to go back to prison.	<jp>あそこの飯は本当に臭かったぜ。二度と塀の中には戻りたくねえな。</jp>	None	None
11	不良	Bad,Substandard,Delinquent	不,良	Not,Good	Something that's <kanji>not</kanji> <kanji>good</kanji> is <vocabulary>bad</vocabulary>. Alternatively, it can be <vocabulary>substandard</vocabulary>.	noun,な adjective,の adjective	<reading><jp>ふりょう</jp></reading>	ふりょう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ふりょう-Male.mp3]	[sound:Vocab-ふりょう-Female.mp3]	It feels like Viet kind of has bad-boy hair today, don't you think?	<jp>ビエト、今日はちょっと不良な感じのかみがただね。</jp>	Substandard potato chips were sold at half price, so I bought one and ate it. Then I got diarrhea.	<jp>ひんしつ不良のポテトチップスが半額で売ってたので買って食べたらおなかをこわしました。</jp>	That delinquent girl’s grades suddenly dropped drastically and then she joined a gang.	<jp>あの不良少女は、急に成績が大幅に下がった後、ギャングの一員になったんです。</jp>	None	None
14	松	Pine,Pine Tree	松	Pine	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>まつ</jp></reading>	まつ	The reading is the same as the one you learned with the kanji, so no need to think too hard.	[sound:Vocab-まつ-Male.mp3]	[sound:Vocab-まつ-Female.mp3]	I bought that pine tree and yet I had to wait twenty minutes to get it.	<jp>その松買うのに、二十分間も待ったんだよ。</jp>	A pine cone fell off a pine tree and hit my head.	<jp>松の木から松ぼっくりが落ちてきてわたしの頭に当たった。</jp>	"In my elementary school, classrooms were labeled ""pine class"" and ""bamboo class"" rather than ""1st class,"" ""2nd class,"" and so on."	<jp>わたしの小学校では、クラスを一組、二組、とは分けずに、松組、竹組で分けていました。</jp>	None	None
