Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
7	町民	Townspeople	Town,Peoples	町,民	<kanji>Town</kanji> <kanji>peoples</kanji> are the <vocabulary>townspeople</vocabulary>!	noun	<reading><jp>ちょうみん</jp></reading>	ちょうみん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ちょうみん-Male.mp3]	[sound:Vocab-ちょうみん-Female.mp3]	The townspeople should find shelter right now!	<jp>今すぐ町民をひなんさせるべきです！</jp>	These townspeople are all able to clean up after themselves. 	<jp>この町民たちは、みんなちゃんと後かた付けができる。</jp>	I feel like all the people in this town boast about being townspeople here.	<jp>この町の人達はみんな、この町の町民であることを誇りに思っています。</jp>	None	None
7	先週	Last Week	Previous,Week	先,週	The <kanji>previous</kanji> <kanji>week</kanji> was <vocabulary>last week</vocabulary>.	noun	<reading><jp>せんしゅう</jp></reading>	せんしゅう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-せんしゅう-Male.mp3]	[sound:Vocab-せんしゅう-Female.mp3]	School was out last week.	<jp>先週は学校はお休みでした。</jp>	You sure have grown a lot! You were still tiny last week though.	<jp>大きくなったねー。先週はまだあんなに小さかったのに。</jp>	I was interviewed by a talking dog about the Comecon convention I attended last week. He was so insulting.	<jp>先週出席した経済相互援助会議で、喋る犬にインタビューされたんだが、あいつは本当に嫌なやつだった。</jp>	None	None
17	一昨日	Day Before Last,Day Before Yesterday	One,Previous,Sun	一,昨,日	"Remember how you learned that <jp>昨日</jp> means ""yesterday?"" Well <kanji>one</kanji> day <kanji>previous</kanji> to that <kanji>day</kanji> is the <vocabulary>day before last</vocabulary>. "	noun	<reading><jp>おととい</jp></reading>,<reading><jp>いっさくじつ</jp></reading>,<reading><jp>おとつい</jp></reading>	おととい,いっさくじつ,おとつい	"This reading is an exception. Let's use this mnemonic to remember it:<br><br>

The <vocabulary>day before last</vocabulary> you bought an <reading>""O"" toe toy</reading> (<jp>おととい</jp>). It's a kid's toy in the shape of the letter O that you put on your toe. You know it was the day before last because you wore it all yesterday, and now today your toe is sore. If only you could go back to the <vocabulary>day before yesterday</vocabulary> to tell yourself not to buy that O toe toy! Or at least not to wear it for the whole next day!"	[sound:Vocab-おととい-Male.mp3],[sound:Vocab-いっさくじつ-Male.mp3],[sound:Vocab-おとつい-Male.mp3]	[sound:Vocab-おととい-Female.mp3],[sound:Vocab-いっさくじつ-Female.mp3],[sound:Vocab-おとつい-Female.mp3]	It's a bit late, but the day before yesterday, May 5, was Luffy's birthday.	<jp>今さらですが一昨日の5月5日はルフィのたん生日でした。</jp>	I was available the day before last, but this month all of my other days are entirely full already.	<jp>一昨日だったら空いてたんだけど、今月は他の日は全てうまってしまってるんだよね。</jp>	The day before last I caught my husband cheating on me.	<jp>一昨日、夫の不倫現場を見てしまったんです。</jp>	None	None
18	銀座	Ginza	Silver,Sit	銀,座	The <kanji>silver</kanji> <kanji>seat</kanji> isn't some crazy kingdom where the king sits upon a silver seat. It is a famous place in Tokyo. Perhaps if you read the reading it will become more apparent what the meaning is (since they're the same). This silver seat place is <vocabulary>Ginza</vocabulary>.	proper noun	<reading><jp>ぎんざ</jp></reading>	ぎんざ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ぎんざ-Male.mp3]	[sound:Vocab-ぎんざ-Female.mp3]	It took forever to get through the traffic around Ginza.	<jp>銀座付近で、じゅうたいをぬけるのにすごく時間がかかった。</jp>	When my cousin was walking in Ginza, she was interviewed by a TV crew.	<jp>いとこは銀座を歩いていた時に、テレビ局からインタビューを受けました。</jp>	If you want to find a clever lover, maybe you should go to Ginza, Tokyo.	<jp>もし賢い愛人を見つけたいのなら、東京の銀座に行くのがいいかもね。</jp>	None	None
7	小学生	Elementary School Student,Primary School Student,Elementary Schooler,Primary Schooler,Grade Schooler,Grade School Student	Small,Study,Life	小,学,生	You know <jp>学生</jp> is student, so what is a <kanji>small</kanji> student? Think young. That would be an <vocabulary>Elementary School Student</vocabulary>.	noun	<reading><jp>しょうがくせい</jp></reading>	しょうがくせい	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しょうがくせい-Male.mp3]	[sound:Vocab-しょうがくせい-Female.mp3]	I may just be an elementary school student, but if you underestimate me, you'll regret it!	<jp>小学生だからって、あまく見てるとけがするぜ！</jp>	When I opened the classroom door, there was a grade schooler sleeping like a rock.	<jp>きょうしつのドアをあけると、一人の小学生が石ころみたいにぐっすりねむっていました。</jp>	When I was an elementary school student, I always made my decisions by flipping a coin.	<jp>小学生の頃、いつもコインを投げて自分の行動を決めていました。</jp>	None	None
11	予め	Beforehand,In Advance,Previously,Ahead Of Time	Beforehand	予	The kanji and the word are almost exactly the same. That means they share meanings as well.	adverb	<reading><jp>あらかじめ</jp></reading>	あらかじめ	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: <br><br>

What did you do <vocabulary>beforehand</vocabulary>? You had <reading>a raw cas</reading>ual (<jp>あらかじ</jp>) encounter with <reading>a raw Cage</reading>, Nic Cage. You probably should have planned something better <vocabulary>ahead of time</vocabulary>."	[sound:Vocab-あらかじめ-Male.mp3]	[sound:Vocab-あらかじめ-Female.mp3]	I knew it would happen, so I prepared ahead of time.	<jp>こうなることは分かっていたので、予め用意しておきました。</jp>	I checked in online a day before the flight so that I wouldn't miss it.	<jp>ひ行きに乗りおくれないように、予め前日にオンラインでチェックインしておきました。</jp>	Preparing the lesson in advance was worthwhile.	<jp>予め予習しておいた甲斐がありました。</jp>	None	None
7	地理	Geography	Earth,Reason	地,理	The <kanji>reason</kanji> the <kanji>earth</kanji> is the way it is because of the <vocabulary>geography</vocabulary> of it. Though it may seem kind of strange that geography is bringing reason to the earth, if you think of geography as a study, then you can think about how you try to get reason through that, as well.	noun	<reading><jp>ちり</jp></reading>	ちり	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ちり-Male.mp3]	[sound:Vocab-ちり-Female.mp3]	I like studying geography by myself too, but it’s more fun to study with my friend.	<jp>一人で地理のべん強をするのもすきですが、友だちとべん強する方がたのしいです。</jp>	My American friend is not good at geography at all, so I heard that she used to think Japan was the capital of China until very recently.	<jp>アメリカ人の友人は地理が全くのにが手で、さい近まで日本が中国の首とだとおもっていたらしい。</jp>	What do you mean we’re lost? Aren’t you a geography teacher?	<jp>俺たちが道に迷ったってどういうことだよ？お前、地理の先公じゃねえのかよ？</jp>	None	None
7	以前	Previously,Before	From,Front	以,前	<kanji>From</kanji> <kanji>before</kanji>, just means <vocabulary>previously</vocabulary> or <vocabulary>before</vocabulary> now.	noun	<reading><jp>いぜん</jp></reading>	いぜん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-いぜん-Male.mp3]	[sound:Vocab-いぜん-Female.mp3]	I met you once before at a party, right?	<jp>以前、パーティーで一どお会いしましたよね。</jp>	I used to get seasick all the time, but not anymore.	<jp>以前はよく船よいしていたんですが、今はさっぱりなくなりました。</jp>	My best friend is from a planet that was previously unknown to astronomers.	<jp>私の親友は、以前は天文学者に知られていなかった惑星の出身です。</jp>	None	None
11	戦争	War	War,Conflict	戦,争	You have <kanji>war</kanji> and <kanji>conflict</kanji>. Of course, conflict comes with war, so this word just means <vocabulary>war</vocabulary>.	noun,する verb	<reading><jp>せんそう</jp></reading>	せんそう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-せんそう-Male.mp3]	[sound:Vocab-せんそう-Female.mp3]	This is the first time I've gone to war in six months.	<jp>戦争に行くのは半年ぶりです。</jp>	Can you list up to ten reasons why we shouldn't go to war?	<jp>戦争をしない方がいい理由を十こあげてください。</jp>	I want to get a six pack before the war begins.	<jp>戦争が始まる前に、腹筋を六つに割りたい。</jp>	None	None
56	無報酬	Without Pay,Gratuitous,Free Of Charge	Nothing,News,Repay	無,報,酬	"You already learned that <jp>報酬</jp> means ""compensation,"" so adding <kanji>not</kanji> to it means the person working isn't getting paid, aka working <vocabulary>without pay</vocabulary>. "	noun	<reading><jp>むほうしゅう</jp></reading>	むほうしゅう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-むほうしゅう-Male.mp3]	[sound:Vocab-むほうしゅう-Female.mp3]	There’s no pay, but I don’t mind.	<jp>無報酬でもかまいませんよ。</jp>	None	None	None	None	None	None
2	手	Hand	Hand	手	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>て</jp></reading>	て	Since this word is made up of a single kanji, it uses the kun'yomi reading. Since this is a body part, the kun'yomi reading usually takes priority. That means you learned the kun'yomi reading already when you learned the kanji.	[sound:Vocab-て-Male.mp3]	[sound:Vocab-て-Female.mp3]	My hands got really dry.	<jp>手がカサカサになってしまいました。</jp>	Don't hit on my girlfriend.	<jp>おれの女に手を出すな。</jp>	Teacher, why are your hands so hairy?	<jp>せんせいの手はどうしてそんなにけぶかいの？</jp>	None	None
6	科学	Science	Course,Study	科,学	The <kanji>study</kanji> of <kanji>science</kanji> is plainly known as <vocabulary>science</vocabulary>.	noun	<reading><jp>かがく</jp></reading>	かがく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-かがく-Male.mp3]	[sound:Vocab-かがく-Female.mp3]	Her major is science.	<jp>かの女のせんもんは、科学です。</jp>	Japan is very advanced in the fields of science and technology.	<jp>日本は科学ぎじゅつというめんにおいてとてもすぐれています。</jp>	Science is really amazing because it allowed us to make mosquito repellent.	<jp>我々に蚊除け剤を作らせてくれる科学は、本当に偉大だ。</jp>	None	None
19	昆布	Konbu,Kombu,Konbu Seaweed,Kombu Seaweed	Insect,Cloth	昆,布	<kanji>Insect</kanji> <kanji>cloth</kanji> is actually <vocabulary>konbu</vocabulary>. <vocabulary>Konbu seaweed</vocabulary> is very common in Japan, and it's delicious. And insects happen to love using it as cloth, too. They make all their clothes out of konbu.	noun	<reading><jp>こんぶ</jp></reading>,<reading><jp>こぶ</jp></reading>	こんぶ,こぶ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. The <jp>布</jp> part gets changed to <jp>ぶ</jp>, probably because if a food doesn't have <vocabulary>konbu</vocabulary> you say <reading>boo</reading> (<jp>ぶ</jp>).	[sound:Vocab-こんぶ-Male.mp3],[sound:Vocab-こぶ-Male.mp3]	[sound:Vocab-こんぶ-Female.mp3],[sound:Vocab-こぶ-Female.mp3]	I made broth with kombu.	<jp>昆布でだしを取りました。</jp>	Please tell me the difference between wakame seaweed and konbu seaweed.	<jp>昆布と若布のちがいを教えてください。</jp>	"""How dare you throw konbu seaweed at me!"" ""I’m sorry. I didn’t think it would be that big of a deal."""	<jp>「よくも私に対して昆布を投げつけてくれたわね。」「ごめん。そんな大ごとだとは思わなかったんだよ。」</jp>	None	None
46	鳩	Pigeon,Dove	Dove	鳩	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>はと</jp></reading>	はと	The reading is the same as the one you learned with the kanji.	[sound:Vocab-はと-Male.mp3]	[sound:Vocab-はと-Female.mp3]	The pigeons took off all at once.	<jp>鳩たちは、一斉に飛び立ちました。</jp>	None	None	None	None	None	None
8	道	Road,Street,Path,Way	Road	道	"The kanji and the word are exactly the same. That means they share meanings as well. <br><br>

Don't confuse this with the word <jp>〜道</jp>, though. This one doesn't have a <jp>〜</jp> at the beginning, meaning it's not attached to other words. This word is just plain old road. It has its own meaning!"	noun	<reading><jp>みち</jp></reading>	みち	"Since this word is made up of a single kanji, it should use the kun'yomi reading. When learning the kanji, you didn't learn that reading, so here's a mnemonic to help you with this word: <br><br>

You're walking down the road. On the <vocabulary>road</vocabulary>, you bump into your friend, <reading>Mitch</reading> (<jp>みち</jp>). Imagine saying hello, then continuing down the road. What's weird is you're both walking down a paved road with cars on it. Seems dangerous, but you and Mitch, you know what you're doing. <br><br>

If you don't know anyone named Mitch, think of a famous Mitch or a Mitch you've made up."	[sound:Vocab-みち-Male.mp3]	[sound:Vocab-みち-Female.mp3]	A man is stopping by a police box for directions.	<jp>男の人が、交番で道をたずねています。</jp>	They say a journey of a thousand miles begins with a single step, right?	<jp>ほら、千里の道も一歩からって言うでしょ？</jp>	Drive down this road for about twenty minutes and you’ll come to the place where an unidentified creature was spotted.	<jp>この道を車で20分ぐらい行けば、未確認動物ビッグフットが目撃された場所に辿り着くよ。</jp>	None	None
25	告訴	Accusation,Charge	Announce,Sue	告,訴	I've <kanji>announce</kanji>d I'm going to <kanji>sue</kanji> you. The <vocabulary>accusation</vocabulary> and <vocabulary>charge</vocabulary> I have against you for suing you? Uh... You suck.	noun,する verb,の adjective	<reading><jp>こくそ</jp></reading>	こくそ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-こくそ-Male.mp3]	[sound:Vocab-こくそ-Female.mp3]	I won’t take legal action as long as you pay me every month.	<jp>毎月きちんとお金を払って頂けるなら、告訴はしません。</jp>	None	None	None	None	None	None
8	名所	Famous Place	Name,Place	名,所	A <kanji>famous</kanji> <kanji>place</kanji> is a <vocabulary>famous place</vocabulary>. When traveling around Japan, you should ask about the <jp>名所</jp> if you can.	noun	<reading><jp>めいしょ</jp></reading>	めいしょ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-めいしょ-Male.mp3]	[sound:Vocab-めいしょ-Female.mp3]	Can you tell me about some Portland tourist spots?	<jp>ポートランドのかん光名所を教えてください。</jp>	I'll get in touch with you when we get closer to the day we're visiting famous places.	<jp>名所めぐりの日にちが近くなってきたら、またれんらくするね。</jp>	I’m going to New York to see all the famous places like Starbucks, Denny’s, and the New York City post office.	<jp>私は、スターバックスやデニーズ、それからニューヨーク郵便局など数々の名所を見るために、ニューヨークへ行きます。</jp>	None	None
22	値	Value,Price	Value	値	The <kanji>value</kanji> is the <vocabulary>value</vocabulary>, though it's also the <vocabulary>price</vocabulary>.	noun,の adjective	<reading><jp>ね</jp></reading>,<reading><jp>あたい</jp></reading>	ね,あたい	If you want to find out how much <vocabulary>value</vocabulary> a horse has, you just have to make it <reading>neigh</reading>(<jp>ね</jp>). If the horse can't neigh, you know you can lower the <vocabulary>price</vocabulary> you were going to pay. This works with other things you want to buy too. Don't spend too much on a pair of socks or sunglasses if they can't neigh. #Lifehack	[sound:Vocab-ね-Male.mp3],[sound:Vocab-あたい-Male.mp3]	[sound:Vocab-ね-Female.mp3],[sound:Vocab-あたい-Female.mp3]	A down quilt is expensive, as I expected.	<jp>羽毛布団はやっぱり値が張るね。</jp>	None	None	None	None	None	None
6	全日本	All Japan,All Of Japan	All,Sun,Book	全,日,本	"You know <jp>日本</jp> means ""Japan."" So, now you have the kanji for <kanji>all</kanji> added to it, making this word <vocabulary>All Japan</vocabulary> (as in ""All Japan Railways"" or something like that)."	expression	<reading><jp>ぜんにほん</jp></reading>,<reading><jp>ぜんにっぽん</jp></reading>	ぜんにほん,ぜんにっぽん	You know the reading of <jp>日本</jp>. Now just add the on'yomi reading of <jp>全</jp> and you should be able to read this word.	[sound:Vocab-ぜんにほん-Male.mp3],[sound:Vocab-ぜんにっぽん-Male.mp3]	[sound:Vocab-ぜんにほん-Female.mp3],[sound:Vocab-ぜんにっぽん-Female.mp3]	This is a picture of a Japanese National Volleyball tournament match.	<jp>これは、全日本バレーボール大会のしあいの写しんです。</jp>	Koichi is in Japan to watch the All Japan Kendo Championships.	<jp>コウイチは、けん道の全日本せん手けんのしあいを見るために、日本に行っています。</jp>	All of Japan is covered in whipped cream.	<jp>全日本が生クリームに包まれている。</jp>	None	None
60	管弦楽団	Orchestra	Pipe,Chord,Comfort,Group	管,弦,楽,団	"Remember how you learned that <jp>管弦楽</jp> means ""orchestral music?"" Well the <kanji>group</kanji> that plays that music is an <vocabulary>orchestra</vocabulary>."	noun	<reading><jp>かんげんがくだん</jp></reading>	かんげんがくだん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かんげんがくだん-Male.mp3]	[sound:Vocab-かんげんがくだん-Female.mp3]	I play violin in a small orchestra.	<jp>小さな管弦楽団でバイオリンを演奏しています。</jp>	None	None	None	None	None	None
8	君	You,Buddy	Buddy	君	"Okay, so the kanji itself means <kanji>buddy</kanji> and so does the word, but it also means <vocabulary>you</vocabulary> as well. This is one of the several ways to say ""you"" in Japanese, and this one is kind of an ""affectionate"" you. Maybe you'd say it with someone you're close to. Maybe you'd say it with a girlfriend or boyfriend. You wouldn't want to use it with your boss or teacher, though. Make sure to keep that in mind. It's kind of like saying ""hey buddy"" or ""hey you,"" after all."	pronoun	<reading><jp>きみ</jp></reading>	きみ	"Since this word is made up of a single kanji, it should use the kun'yomi reading. When learning the kanji, you didn't learn that reading, so here's a mnemonic to help you with this word: <br><br>

Who's your <vocabulary>buddy</vocabulary>? It's <reading>Kimmy</reading> (<jp>きみ</jp>)! If you know a Kimmy, imagine her. If you don't, find a famous Kimmy or make up a Kimmy to imagine. You ask... is it you?? Wait, you're my buddy?"	[sound:Vocab-きみ-Male.mp3]	[sound:Vocab-きみ-Female.mp3]	You and I will always be together.	<jp>君とぼくは、いつもいっしょだよ。</jp>	You're pretty short, so I'm worried if you'll be able to reach the shower head and take it off the hook.	<jp>君はけっこうせがひくいから、シャワーヘッドをフックから外せるか心ぱいです。</jp>	You are the worst person to be stuck with in an elevator.	<jp>君は、エレベーターで一緒に閉じ込められたくない人ナンバーワンだ。</jp>	None	None
7	雪	Snow	Snow	雪	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>ゆき</jp></reading>	ゆき	The reading you learned with the kanji is the same as the reading for this vocab word. Enjoy the snow!	[sound:Vocab-ゆき-Male.mp3]	[sound:Vocab-ゆき-Female.mp3]	Does it snow in Japan too?	<jp>日本でも、雪がふりますか？</jp>	Did you also get snow over there?	<jp>そっちも雪、つもった？</jp>	The first time I ever saw snow was when I was 46 years old.	<jp>私が初めて雪を見たのは、四十六歳の時でした。</jp>	None	None
8	数字	Numeral,Digit	Count,Letter	数,字	A <kanji>number</kanji> <kanji>letter</kanji> isn't a letter like the ones you're reading now, it's more like a <vocabulary>numeral</vocabulary>, like 1, 2, 3, 4, 5, etc.	noun	<reading><jp>すうじ</jp></reading>	すうじ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-すうじ-Male.mp3]	[sound:Vocab-すうじ-Female.mp3]	Regardless of the increase in numbers, you shouldn’t publish vulgar news stories.	<jp>数字がのびるからといって、下ひんなきじをけいさいするのはよした方がいい。</jp>	This child is a genius who memorized a 15,672-digit number.	<jp>この子は、一万五千六百七十二けたの数字をあん記している天才じです。</jp>	Eleven is the number I always wear when I play volleyball.	<jp>数字の十一は、私がバレーボールをする時にいつも身に付ける背番号です。</jp>	None	None
8	支局	Branch Office	Support,Bureau	支,局	"The <kanji>support</kanji> <kanji>bureau</kanji> is the group that supports a business. It is the <vocabulary>branch office</vocabulary>. <br><br>

If it helps, this word has the same meaning as <vocabulary>支店</vocabulary> which you will also be learning in this level."	noun	<reading><jp>しきょく</jp></reading>	しきょく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-しきょく-Male.mp3]	[sound:Vocab-しきょく-Female.mp3]	I was transferred to the Chiba branch office.	<jp>千ば支局にてんきんすることになりました。</jp>	I got invited to the takoyaki party for the agents of FBI field office in Tokyo.	<jp>FBI東京支局の支局員のたこやきパーティーによんでもらった。</jp>	I sneezed in front of the Kyoto branch of Television Osaka, Inc.	<jp>テレビ大阪京都支局の前でくしゃみが出た。</jp>	None	None
9	曲がる	To Be Bent,To Bend,To Curve,To Turn	Music	曲	"This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means both <kanji>music</kanji> and <kanji>bend</kanji>. In the case of this word, we're looking at ""bend."" So, the verb form of bend is <vocabulary>to be bent</vocabulary>. This is when something bends on its own, not when you're doing the bending. It's just bending."	intransitive verb,godan verb	<reading><jp>まがる</jp></reading>	まがる	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: <br><br>

Something, let's say a road, starts out straight. But, with some <reading>ma</reading>gic, a witch causes it <vocabulary>to curve</vocabulary>."	[sound:Vocab-まがる-Male.mp3]	[sound:Vocab-まがる-Female.mp3]	Please turn right at the third light.	<jp>三つ目のしんごうを、右に曲がってください。</jp>	Your curry colored necktie is a bit crooked.	<jp>そのカレー色のネクタイ、ちょっと曲がってるよ。</jp>	Since getting hit with a baseball my pinky finger bends slightly to the left.	<jp>野球のボールが当たってから、僕の小指はちょっとだけ左に曲がっています。</jp>	None	None
7	黒い	Black	Black	黒	This is a single kanji with an <jp>い</jp> on the end, meaning you know it's probably an adjective. What's the adjective form of <kanji>black</kanji>? It's also <vocabulary>black</vocabulary>. Special Note: The noun version of black also exists in Japanese. It is just <jp>黒</jp> with the same pronunciation, but minus the <jp>い</jp> which makes it adjective-tastic.	い adjective	<reading><jp>くろい</jp></reading>	くろい	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you:<br><br>

Think of black things. One very common black thing is the common <reading>crow</reading> (<jp>くろ</jp>). Associate those two together."	[sound:Vocab-くろい-Male.mp3]	[sound:Vocab-くろい-Female.mp3]	Can you get me the black hat up there?	<jp>その上の、黒いぼう子をとってください。</jp>	That man with the black goatee is notorious for being black-hearted.	<jp>あの黒ひげの男ははら黒いことで有名です。</jp>	"My favorite channel on TV is called ""Black Screen."" It only airs when the power goes off."	<jp>私の一番好きなテレビ番組は、「黒い画面」です。この番組は、停電になった時だけ放送されます。</jp>	None	None
8	助力	Assistance,Support	Help,Power	助,力	When you have the <kanji>power</kanji> to <kanji>help</kanji> someone, you are giving them <vocabulary>assistance</vocabulary> and <vocabulary>support</vocabulary>.	noun,する verb	<reading><jp>じょりょく</jp></reading>	じょりょく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-じょりょく-Male.mp3]	[sound:Vocab-じょりょく-Female.mp3]	Thank you for your assistance at this time.	<jp>そのせつは、ご助力をたまわりかんしゃ申し上げます。</jp>	Koichi made a phone call to Quentin Tarantino seeking help to increase his YouTube view counts.	<jp>YouTubeのどうがさい生カウントをのばすため、コウイチは助力をもとめてタランティーノに電話をかけた。</jp>	You don’t need to request Spider-Man’s assistance.	<jp>スパイダーマンの助力を求める必要はない。</jp>	None	None
11	注文	Order,Request	Pour,Writing	注,文	You <kanji>pour</kanji> <kanji>writing</kanji> onto a form. You're filling out this form to <vocabulary>order</vocabulary> something new for yourself. It's a formal <vocabulary>request</vocabulary> to get this new thing (imagine it being something you're excited about ordering right now, and imagine yourself ordering it by pouring writing onto an order form).	noun,する verb,の adjective	<reading><jp>ちゅうもん</jp></reading>	ちゅうもん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-ちゅうもん-Male.mp3]	[sound:Vocab-ちゅうもん-Female.mp3]	I don't really understand how to order at Starbucks.	<jp>スタバの注文の仕方がいまいちよく分からないんだけど。</jp>	You didn't forget to place an order, did you?	<jp>まさか注文するのをわすれてたりしないよね。</jp>	That’s an unreasonable request but we don’t have a choice.	<jp>それは無理な注文だが、やるっきゃない。</jp>	None	None
52	怠慢	Negligence,Procrastination,Carelessness	Lazy,Ridicule	怠,慢	You ignore everything around you because you are <kanji>lazy</kanji> with <kanji>laziness</kanji>. That's too much lazy for one person so you're prone to <vocabulary>negligence</vocabulary> and <vocabulary>procrastination</vocabulary>. You definitely can't manage to take care of things when you're this lazy.	noun,な adjective,の adjective	<reading><jp>たいまん</jp></reading>	たいまん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-たいまん-Male.mp3]	[sound:Vocab-たいまん-Female.mp3]	Isn’t that police negligence?	<jp>それは警察の怠慢なんじゃないんですか。</jp>	None	None	None	None	None	None
22	反応	A Response,Response,A Reaction,Reaction	Anti,Respond	反,応	"Whoops, this one comes out weird. You have <kanji>anti</kanji> <kanji>respond</kanji> though the meaning of this word is <vocabulary>a response</vocabulary>. Maybe you're ""anti respond"" but you have no choice, you have to give <vocabulary>a response</vocabulary> despite that fact?"	noun,する verb	<reading><jp>はんのう</jp></reading>,<reading><jp>はんおう</jp></reading>	はんのう,はんおう	"The <jp>反</jp> reading is all good and merry, but the <jp>応</jp> reading gets a bit wonky, turning into <jp>のう</jp>. This is probably because it's just way easier to say than <jp>はんおう</jp> and sounds basically the same too. So, <jp>はんおう</jp> goes to <jp>はんのう</jp> and everyone's happy. Do you have <vocabulary>a response</vocabulary>? <br><br>

The reading <jp>はんおう</jp> is also going to be included since it's technically correct though a less common spelling."	[sound:Vocab-はんのう-Male.mp3],[sound:Vocab-はんおう-Male.mp3]	[sound:Vocab-はんのう-Female.mp3],[sound:Vocab-はんおう-Female.mp3]	Could you tell me how to force quit an unresponsive application, please?	<jp>反応しないアプリケーションを強制終了する方法を教えてくれませんか？</jp>	None	None	None	None	None	None
18	公告	Public Notice,Public Announcement	Public,Announce	公,告	A <kanji>public</kanji> <kanji>announcement</kanji> is a <vocabulary>public notice</vocabulary>.	noun,する verb	<reading><jp>こうこく</jp></reading>	こうこく	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-こうこく-Male.mp3]	[sound:Vocab-こうこく-Female.mp3]	Did you already see Tofugu's public, financial announcement?	<jp>トーフグの決算公告、もう見ましたか。</jp>	Tofugu decided to put up an important public notice about Koichi in an official telegram.	<jp>トーフグは、日本政府の官報にコウイチについての重大な公告をのせることにしました。</jp>	There is a law in Japan called the Electronic Public Notice Regulation. Do you have anything like that in your country?	<jp>日本には、電子公告規則という法律がありますが、あなたの国はどうですか？</jp>	None	None
25	頑張る	To Persevere	Stubborn,Stretch	頑,張	<jp>張る</jp> is <kanji>to stretch</kanji>. You're <kanji>stubborn</kanji> and want to stretch out what you're doing right now. Although you're stubborn, you keep doing it. You persevere. That's why this word is <vocabulary>to persevere</vocabulary>.	intransitive verb,godan verb	<reading><jp>がんばる</jp></reading>	がんばる	The reading for this word is the reading for <jp>頑</jp> and <jp>張る</jp> put together but the <jp>張る</jp> part gets rendaku'd so keep that in mind.	[sound:Vocab-がんばる-Male.mp3]	[sound:Vocab-がんばる-Female.mp3]	Hang in there, you can do this.	<jp>「そのまま頑張って。あなたなら大丈夫よ。」</jp>	None	None	None	None	None	None
