Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
39	免許	License,Certificate,Permit	Excuse,Permit	免,許	You have an <kanji>excuse</kanji> that <kanji>permit</kanji>s you to do what you want. It is a <vocabulary>license</vocabulary> and <vocabulary>certificate</vocabulary> allowing you to do this.	noun,する verb	<reading><jp>めんきょ</jp></reading>	めんきょ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-めんきょ-Male.mp3]	[sound:Vocab-めんきょ-Female.mp3]	"""Ah. I forgot how much I love driving. I have got to get my license renewed."" ""Wait! Has your driver’s license expired? Omg. That’s it! Pull over right now!"""	<jp>「あぁ、自分がどれだけドライブが好きか忘れてたわ。免許更新しなくちゃ。」「おい、待てよ！お前の免許失効してるのか？ありえねえ。よし、それまで！今すぐ横につけて！」</jp>	None	None	None	None	None	None
44	両翼	Both Wings,Both Flanks	Both,Wing	両,翼	<kanji>Both</kanji> <kanji>wing</kanji>s are <vocabulary>both wings</vocabulary>! There are two and you have them all!	noun	<reading><jp>りょうよく</jp></reading>	りょうよく	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-りょうよく-Male.mp3]	[sound:Vocab-りょうよく-Female.mp3]	A ball was hit between the second baseman and the shortstop, and both outfield positions are still vacant.	<jp>二遊間、外野の両翼のポジションはまだ空いています。</jp>	None	None	None	None	None	None
39	棋院	Go Hall,Go Club,Go Institution	Chess Piece,Institution	棋,院	A <kanji>chess piece</kanji> <kanji>institution</kanji> is where you go to play chess... or, in Japan, it's not chess, it's a <vocabulary>Go hall</vocabulary> or a <vocabulary>Go club</vocabulary> (it's a very interesting game you should look it up!).	noun	<reading><jp>きいん</jp></reading>	きいん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-きいん-Male.mp3]	[sound:Vocab-きいん-Female.mp3]	I come to this Go club every Monday and practice Go.	<jp>毎週月曜日にこの棋院に来て、囲碁を練習しています。</jp>	I took a souvenir picture in front of the historic Go institution.	<jp>歴史ある棋院の前で記念写真を撮りました。</jp>	My mother always pulls up in front of the Go hall and drops me off.	<jp>母はいつも棋院の真ん前に車を止めて、私を降ろしてくれます。</jp>	None	None
39	棋士	Shogi Player,Go Player	Chess Piece,Samurai	棋,士	A <kanji>chess piece</kanji> <kanji>samurai</kanji> is someone who plays chess or go, making this word a <vocabulary>shogi player</vocabulary> or <vocabulary>go player</vocabulary>.	noun	<reading><jp>きし</jp></reading>	きし	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-きし-Male.mp3]	[sound:Vocab-きし-Female.mp3]	The shogi player has his own practice room in this building.	<jp>その棋士は、この建物に自分専用の練習部屋を構えています。</jp>	None	None	None	None	None	None
32	老眼	Farsightedness	Elderly,Eyeball	老,眼	An <kanji>elderly</kanji> <kanji>eyeball</kanji> is one that can't see things close up. That's why this word means <vocabulary>farsightedness</vocabulary>. But this is the kind of farsightedness that only comes with age. So you have to be an elderly oldey to have <jp>老眼</jp>.	noun,の adjective	<reading><jp>ろうがん</jp></reading>	ろうがん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ろうがん-Male.mp3]	[sound:Vocab-ろうがん-Female.mp3]	 When does age-related farsightedness usually start?	<jp>老眼は大体いつ頃から始まるんですか。</jp>	None	None	None	None	None	None
32	功績	Achievement,Accomplishment	Achievement,Exploits	功,績	Your <kanji>achievement</kanji>s and <kanji>exploit</kanji>s are your <vocabulary>achievement</vocabulary>s.	noun	<reading><jp>こうせき</jp></reading>	こうせき	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-こうせき-Male.mp3]	[sound:Vocab-こうせき-Female.mp3]	It’s difficult to decide who deserves credit for success.	<jp>成功が誰の功績かを判断するのは難しい。</jp>	None	None	None	None	None	None
24	両腕	Both Arms	Both,Arm	両,腕	<kanji>Both</kanji> <kanji>arm</kanji>s are <vocabulary>both arms</vocabulary>!	noun	<reading><jp>りょううで</jp></reading>	りょううで	This is a combination of the on'yomi reading of <jp>両</jp> and the kun'yomi reading of <jp>腕</jp>. You've learned them both, so you know this too!	[sound:Vocab-りょううで-Male.mp3]	[sound:Vocab-りょううで-Female.mp3]	There are a lot of moles on both my arms.	<jp>両腕にホクロがたくさんあります。</jp>	 Next, please cross one arm over the other.	<jp>次は両腕を交差させてください。</jp>	My arms can't take it anymore.	<jp>両腕がもうげん界です。</jp>	None	None
27	中途半端	Half Finished,Half Assed	Middle,Route,Half,Edge	中,途,半,端	Take the <kanji>middle</kanji> <kanji>route</kanji>, <kanji>half</kanji> to the <kanji>edge</kanji>. You don't do anything the full way. Just to the middle. Just to the half. Not to the edge. This was really <vocabulary>half finished</vocabulary> and <vocabulary>half assed</vocabulary> of you.	noun,な adjective,の adjective	<reading><jp>ちゅうとはんぱ</jp></reading>	ちゅうとはんぱ	"This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. The <jp>ぱ</jp> at the end is the only tricky part here since that isn't a common reading (or the one you learned before) for the kanji. Just think of your ol' <reading>Pa</reading> (<jp>ぱ</jp>), who is the biggest half-asser you know.
"	[sound:Vocab-ちゅうとはんぱ-Male.mp3]	[sound:Vocab-ちゅうとはんぱ-Female.mp3]	My life may be incomplete, but I would never dream of joining the mafia.	<jp>俺は中途半端な生き方をしてきたかもしれないけど、マフィアに入りたいって思ったことは一度もないよ。</jp>	None	None	None	None	None	None
55	繁昌	Prosperity,Flourishing,Thriving	Overgrown,Prosperous	繁,昌	<kanji>Overgrown</kanji> <kanji>prosperity</kanji> is still <vocabulary>prosperity</vocabulary>. Why, it's even <vocabulary>thriving</vocabulary>. Nice!	noun,する verb	<reading><jp>はんじょう</jp></reading>	はんじょう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-はんじょう-Male.mp3]	[sound:Vocab-はんじょう-Female.mp3]	I went to pray at a Shinto shrine in order for the company to prosper.	<jp>商売が繁昌するように、神社でお祈りをしてきました。</jp>	None	None	None	None	None	None
29	訪れる	To Visit	Visit	訪	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>visit</kanji> and the verb vocab version is also <vocabulary>to visit</vocabulary>. What makes it different from <jp>訪ねる</jp>, though? With <jp>訪れる</jp>, you tend to be doing something for fun but with a purpose. So, if you were visiting Tokyo for sightseeing, you could say <jp>訪れる</jp>. If you were going to visit Tokyo for no real reason, you could say <jp>訪ねる</jp>. That being said, they are almost exactly the same, just the nuance is different.	transitive verb,ichidan verb	<reading><jp>おとずれる</jp></reading>	おとずれる	"The reading isn't the same as <jp>訪ねる</jp>, though, I'm afraid. It's <jp>おとず</jp>, so think how this verb is the one where you do have a (fun) purpose to visit wherever you're visiting. That being said, you forgot what you were visiting as well. When you finally remember, it's because you were looking down to think. It's to look at the toes of the giant Buddha statue. ""<reading>Oh Toes</reading>!"" (<jp>おとず</jp>) you exclaim."	[sound:Vocab-おとずれる-Male.mp3]	[sound:Vocab-おとずれる-Female.mp3]	If you want to visit the ramen factory you should make your reservations as far in advance as possible.	<jp>もしあのラーメン工場に訪れたいのであれば、できるだけ早くに予約を入れる方がいいですよ。</jp>	None	None	None	None	None	None
49	煮物	Boiled Foods,Stewed Foods	Boil,Thing	煮,物	<kanji>Boil</kanji>ed <kanji>thing</kanji>s turn into <vocabulary>boiled foods</vocabulary> or <vocabulary>stewed foods</vocabulary>. You can eat anything, if it's boiled long enough.	noun	<reading><jp>にもの</jp></reading>	にもの	The reading is the readings you learned with the kanji.	[sound:Vocab-にもの-Male.mp3]	[sound:Vocab-にもの-Female.mp3]	She is a light eater but when it comes to stewed foods she eats with gusto.	<jp>彼女は小食ですが、煮物ならモリモリ食べます。</jp>	None	None	None	None	None	None
21	総理	Prime Minister	Whole,Reason	総,理	He's the <kanji>whole</kanji> <kanji>reason</kanji> this country is still running. If it wasn't for the <vocabulary>prime minister</vocabulary> here we'd all be doomed I say. DOOMED!	noun	<reading><jp>そうり</jp></reading>	そうり	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-そうり-Male.mp3]	[sound:Vocab-そうり-Female.mp3]	Tofugu.com won the Prime Minister’s Prize.	<jp>Tofugu.comは総理大臣賞を受賞した。</jp>	None	None	None	None	None	None
2	左右	Left And Right,Both Ways,Influence,Control	Left,Right	左,右	Put <kanji>left</kanji> and <kanji>right</kanji> together and you end up with <vocabulary>left and right</vocabulary>! Just make sure you say them in the right order!	noun,する verb	<reading><jp>さゆう</jp></reading>	さゆう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-さゆう-Male.mp3]	[sound:Vocab-さゆう-Female.mp3]	That really depends on the weather.	<jp>それは大いにてんきに左右される。</jp>	Viet's suspenders have different colors on the right and the left, it's so fashionable!	<jp>ビエトのサスペンダー、左右のいろがちがっていておしゃれだね。</jp>	Make sure you look both ways before crossing the street.	<jp>みちをわたるまえに、左右をよくたしかめましょう。</jp>	None	None
36	諾否	Consent Or Refusal,Yes Or No	Agreement,No	諾,否	Do we have <kanji>agreement</kanji> or <kanji>no</kanji>? Which is it? <vocabulary>consent or refusal</vocabulary>? <vocabulary>Yes or no</vocabulary>? Choose!	noun	<reading><jp>だくひ</jp></reading>	だくひ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-だくひ-Male.mp3]	[sound:Vocab-だくひ-Female.mp3]	"""Please let us know whether this is acceptable or not"" is a common phrase used in business letters and emails."	<jp>「諾否を御一報ください」という言葉は、仕事の手紙やEmailなどでよく使われるフレーズです。</jp>	None	None	None	None	None	None
44	一翼	Part,A Part	One,Wing	一,翼	If you only have <kanji>one</kanji> <kanji>wing</kanji> you only have <vocabulary>part</vocabulary> of a bird. Or a plane. Either way, you only have <vocabulary>a part</vocabulary> of it.	noun	<reading><jp>いちよく</jp></reading>	いちよく	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-いちよく-Male.mp3]	[sound:Vocab-いちよく-Female.mp3]	I’ll handle part of the big project.	<jp>大きなプロジェクトの一翼を担えることになりました。</jp>	None	None	None	None	None	None
4	大気	Atmosphere	Big,Energy	大,気	If there is a <kanji>big</kanji> <kanji>energy</kanji> it's going to fill up the <vocabulary>atmosphere</vocabulary>! Think about big energies you feel in the atmosphere: thunderstorms, tornadoes, the aurora borealis. Just remember, this is the atmosphere in the sky, not the atmosphere in a fancy restaurant.	noun	<reading><jp>たいき</jp></reading>	たいき	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-たいき-Male.mp3]	[sound:Vocab-たいき-Female.mp3]	I check the atmospheric pollution map everyday.	<jp>大気おせんマップを毎日チェックしています。</jp>	The sky is blue because blue and green lights are scattered in all directions by the air molecules in Earth's atmosphere.	<jp>そらがあおいのは、ちきゅうの大気の分子があおとみどりのひかりをさんらんするからです。</jp>	Air conditions are unstable nationwide again today.	<jp>今日も、ぜんこく的に大気のじょうたいがふあんていです。</jp>	None	None
13	画像	Image,Portrait,Picture	Drawing,Statue	画,像	A <kanji>drawing</kanji> of an <kanji>image</kanji> is an <vocabulary>image</vocabulary>. Back in the day images were usually drawn. This is also <vocabulary>portrait</vocabulary> or <vocabulary>picture</vocabulary>, too.	noun	<reading><jp>がぞう</jp></reading>	がぞう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-がぞう-Male.mp3]	[sound:Vocab-がぞう-Female.mp3]	Don't use my picture without my permission!	<jp>勝手にわたしの画像を使わないでくださいよ！</jp>	I submitted images as evidence to the police regarding Koichi's assassination case.	<jp>けいさつにコウイチの暗殺事けんにかんするしょうこ画像をてい出しました。</jp>	What a shame. This picture is a little out of focus so you can’t use it.	<jp>残念。この画像はちょっとボケてるので使えないよ。</jp>	None	None
13	自殺	Suicide	Self,Kill	自,殺	A <kanji>self</kanji> <kanji>kill</kanji> is when you kill yourself. That's <vocabulary>suicide</vocabulary>.	noun,する verb	<reading><jp>じさつ</jp></reading>	じさつ	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-じさつ-Male.mp3]	[sound:Vocab-じさつ-Female.mp3]	South Korea has the highest suicide rate among East Asian countries.	<jp>東アジアの国の中で最も自殺りつが高い国はかん国です。</jp>	"Apparently, over 130 Russian teenagers committed suicide as a part of a social media game called ""Blue Whale."""	<jp>「Blue Wale (シロナガスクジラ)」という名前のSNSゲームで、十代のロシア人少年少女たちが130人以上も自殺したそうです。</jp>	Could you email me that list of famous suicide spots in Japan? I’d appreciate if you could compress the file before you send it to me too.	<jp>日本の自殺名所のリストを、メールで送ってもらえますか？あと、ファイルを送る際に圧縮して頂けると助かります。</jp>	None	None
3	引く	To Pull,To Subtract	Pull	引	"This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>pull</kanji> and the verb version vocab means <vocabulary>to pull</vocabulary>.<br><br>

This word has another meaning! When you <kanji>pull</kanji> numbers away from other numbers, what you're really doing is subtracting them. That's why this word also means <vocabulary>to subtract</vocabulary>."	intransitive verb,transitive verb,godan verb	<reading><jp>ひく</jp></reading>	ひく	Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. The reading (<jp>ひ</jp>) is the same as the one you learned for the kanji, meaning you should already know it!	[sound:Vocab-ひく-Male.mp3]	[sound:Vocab-ひく-Female.mp3]	Ten minus four equals six.	<jp>十引く四は六です。</jp>	He probably says that stuff just to get attentions from girls.	<jp>どうせ、女のきを引くためにいってるだけでしょう。</jp>	I pulled the trigger and shot the frying pan.	<jp>引きがねを引いて、フライパンをうった。</jp>	None	None
55	憂慮	Anxiety,Concern,Fear	Grief,Consider	憂,慮	All you can do is <kanji>consider</kanji> your <kanji>grief</kanji> and how it's ruining your life. That's called <vocabulary>anxiety</vocabulary>, and it can be a real problem. You end up being <vocabulary>concern</vocabulary>ed about everything, but don't worry. There are ways to combat it. You'll be okay!	noun,する verb	<reading><jp>ゆうりょ</jp></reading>	ゆうりょ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ゆうりょ-Male.mp3]	[sound:Vocab-ゆうりょ-Female.mp3]	What is the company president concerned about now?	<jp>ズバリ、社長が現在抱える憂慮とは何ですか。</jp>	None	None	None	None	None	None
20	余る	To Be In Surplus,To Remain Left Over,To Be In Excess	Surplus	余	This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>surplus</kanji> so the verb version would be <vocabulary>to be in surplus</vocabulary>, <vocabulary>to remain left over</vocabulary>, or <vocabulary>to be in excess</vocabulary>. Too much!	intransitive verb,godan verb	<reading><jp>あまる</jp></reading>	あまる	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: ""I have a surplus of kittens from that last batch we made, Reddit. <reading>AMA</reading> (ask me anything, <jp>あま</jp>)."""	[sound:Vocab-あまる-Male.mp3]	[sound:Vocab-あまる-Female.mp3]	We caught more than enough fish ice fishing, so please take some if you'd like.	<jp>穴づりでつった魚が余っているので、良かったら少しいかがですか？</jp>	From the way they live, they seem to have quite an excess of money, don't you think?	<jp>くらしぶりからして、あの夫妻、相当お金が余ってそうだと思いませんか。</jp>	There is an abundance of apples in our orchard.	<jp>私達の果樹園にはあり余るほどの林檎があります。</jp>	None	None
39	小遣い	Allowance,Spending Money	Small,Dispatch	小,遣	"If <jp>遣う</jp> is something along the lines of ""to consider"" then a ""<kanji>small</kanji> consider"" is what I'll give you for your <vocabulary>spending money</vocabulary>. Can I have some money? $50? No, how about a smaller consideration on that, maybe something that's more along the lines of an <vocabulary>allowance</vocabulary>?"	noun	<reading><jp>こづかい</jp></reading>	こづかい	The reading is the alternate reading of <jp>小</jp> and <jp>遣う</jp>'s reading. Watch out for the rendaku.	[sound:Vocab-こづかい-Male.mp3]	[sound:Vocab-こづかい-Female.mp3]	How much spending money do you give your kid a month?	<jp>お子さんには月々お小遣いはいくら渡しているんですか。</jp>	None	None	None	None	None	None
20	皿洗い	Dishwashing,Doing Dishes,Washing Dishes	Plate,Wash	皿,洗	You know the word <jp>皿</jp> (plate) and the word <jp>洗う</jp> (to wash), right? You can probably guess dish washing is happening here, but this is a noun, so it's the idea of <vocabulary>dishwashing</vocabulary>, AKA <vocabulary>doing dishes</vocabulary>, or <vocabulary>washing dishes</vocabulary>.	noun	<reading><jp>さらあらい</jp></reading>	さらあらい	The readings are the individual vocab words (you can tell because there's a bit of hiragana stuck on there). It's the reading for <jp>皿</jp> and <jp>洗う</jp> combined.	[sound:Vocab-さらあらい-Male.mp3]	[sound:Vocab-さらあらい-Female.mp3]	Kristen was just so cute when she was doing dishes and I couldn't help staring holes into her.	<jp>皿洗いをしているクリステンが可愛すぎて、穴があくほど見つめてしまいました。</jp>	I feel that time passes slowly when I'm washing dishes.	<jp>皿洗いをしている時は、時間が経つのがおそく感じます。</jp>	Is it true that there is a ramen restaurant in Japan where you can wash dishes to pay your bill?	<jp>食事代を支払う代わりに皿洗いをすることができるラーメン屋さんが日本にあるって本当ですか？</jp>	None	None
39	解雇する	To Fire Someone,To Fire	Untie,Employ	解,雇	You are going to <kanji>untie</kanji> the person who is in your <kanji>employ</kanji> from being employed with you. They are free. This means you fired them, which is why this verb means <vocabulary>to fire someone</vocabulary>.	する verb	<reading><jp>かいこする</jp></reading>	かいこする	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かいこする-Male.mp3]	[sound:Vocab-かいこする-Female.mp3]	Shark has been stepping out of line every chance he gets and I think it’s time for us to let him go.	<jp>シャークは事あるごとに規則違反をするので、そろそろ解雇する必要があると思います。</jp>	None	None	None	None	None	None
44	〜匹	Small Animal Counter,Counter For Small Animals	Small Animal	匹	The kanji and the word are exactly the same. That means they share meanings as well.	counter	<reading><jp>ひき</jp></reading>	ひき	The reading is the same as what you learned with the kanji.	[sound:Vocab-ひき-Male.mp3]	[sound:Vocab-ひき-Female.mp3]	We keep our bigger dog in the garage and the other one in our house.	<jp>大きい方の犬は車庫にいて、もう一匹は室内にいるよ。</jp>	None	None	None	None	None	None
44	梨	Pear	Pear	梨	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>なし</jp></reading>	なし	The reading is the same as the one you learned with the kanji.	[sound:Vocab-なし-Male.mp3]	[sound:Vocab-なし-Female.mp3]	These Bartlett pear macarons can also be refrigerated if you’d like that.	<jp>この洋梨のマカロンは、お好みで冷やしても美味しく御賞味頂けます。</jp>	None	None	None	None	None	None
44	俺ら	We	I	俺	<kanji>I</kanji> with a <jp>ら</jp> on it makes it plural. It's less formal than <jp>俺たち</jp> (if you've seen that word yet), but has the same meaning. It's <vocabulary>we</vocabulary>.	pronoun,の adjective	<reading><jp>おれら</jp></reading>	おれら	The reading is the same as the kanji's reading.	[sound:Vocab-おれら-Male.mp3]	[sound:Vocab-おれら-Female.mp3]	I’m sorry. It’s obviously way too early for us to be having this conversation, but I just wanted to tell you that I want to marry you.	<jp>ごめん。 俺らがこの会話をするのは明らかにすごく早すぎたよな。でも、ただ、俺はお前と結婚したいと思ってるってこと、言いたかったんだ。</jp>	None	None	None	None	None	None
39	弾く	To Play A Stringed Instrument,To Play	Bullet	弾	"You'd think that this means ""to bullet"" but it does not. It means <vocabulary>to play a stringed instrument</vocabulary>. It's actually used for all stringed instruments, and all instruments with a keyboard, like pianos and electric keyboards. Just imagine taking a bullet and using it as a pick for a guitar, then using it to press down the keys of a piano and play a tune."	godan verb	<reading><jp>ひく</jp></reading>	ひく	"The reading is the same as <jp>引く</jp>, which is ""to pull."" When you play a stringed instrument, you are pulling the string in a direction to make it vibrate and create a sound. So, ""to pull"" and ""to play a stringed instrument"" share a reading. It's a bit more of a stretch for instruments with keyboards, but pianos do at least have strings..."	[sound:Vocab-ひく-Male.mp3]	[sound:Vocab-ひく-Female.mp3]	Mika said that she feels relaxed when she plays the ukulele.	<jp>美香ちゃんは、ウクレレを弾くと心が休まると言っていたよ。</jp>	When I tried to play an old guitar, one of the strings broke.	<jp>古いギターを弾こうとしたら、げんが切れてしまった。</jp>	I was thrilled by the news that he started playing piano again.	<jp>彼がまたピアノを弾き始めたというニュースに、私は胸を躍らせました。</jp>	None	None
5	本来	Originally,Primarily,Essentially,Naturally	Book,Come	本,来	You want to talk about the <kanji>origin</kanji> where something <kanji>come</kanji>s from. That's where it is from <vocabulary>originally</vocabulary>.	noun,の adjective	<reading><jp>ほんらい</jp></reading>	ほんらい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ほんらい-Male.mp3]	[sound:Vocab-ほんらい-Female.mp3]	This site was originally used as a turtle habitat.	<jp>このサイトは本来かめのせいそくちとしてつかわれていた。</jp>	Do you know the original meaning of that word?	<jp>その言ばの本来のいみをしっていますか。</jp>	Kanji in and of itself isn’t a bad thing.	<jp>本来漢字は悪いものではない。</jp>	None	None
13	事情	Circumstances,Reason,Situation	Action,Feeling	事,情	The <kanji>feeling</kanji> of the <kanji>action</kanji>s going on around you are the <vocabulary>circumstances</vocabulary>. For example: you feel like things are going pretty poorly right now, which is why the circumstances are looking pretty dire for you.	noun	<reading><jp>じじょう</jp></reading>	じじょう	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.	[sound:Vocab-じじょう-Male.mp3]	[sound:Vocab-じじょう-Female.mp3]	Adults have adult circumstances.	<jp>大人には大人の事情があるんですよ。</jp>	The police must take all circumstances into account.	<jp>警察はすべての事情を考慮しなければならない。</jp>	Samantha explained the circumstances behind her inability to pay for using Wanikani.	<jp>サマンサはワニカニのサービス利用代金がはらえない事情を説明しました。</jp>	None	None
32	結婚する	To Marry,To Get Married	Bind,Marriage	結,婚	<jp>結婚</jp> is <kanji>marriage</kanji>, so the verb version of that would be <vocabulary>to marry</vocabulary> or <vocabulary>to get married</vocabulary>.	する verb	<reading><jp>けっこんする</jp></reading>	けっこんする	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own. It will help to know <jp>結婚</jp> first, though.	[sound:Vocab-けっこんする-Male.mp3]	[sound:Vocab-けっこんする-Female.mp3]	You’ve gotta stop thinking about your ex-girlfriend, especially because you asked Salmon’s dad if you could marry her and he said yes.	<jp>お前、もう元カノについて考えるのはよした方がいいぞ。特に、サーモンのお父さんに彼女と結婚していいかどうか聞いて、許しも得ちまったんだからな。</jp>	None	None	None	None	None	None
28	移動	Movement,Transfer,Removal,Migration	Shift,Move	移,動	<kanji>Shift</kanji> and <kanji>move</kanji> to create <vocabulary>movement</vocabulary>. 	noun,する verb	<reading><jp>いどう</jp></reading>	いどう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-いどう-Male.mp3]	[sound:Vocab-いどう-Female.mp3]	You get worn out when you migrate long-distance by bus.	<jp>バスで長距離の移動は疲れる。</jp>	None	None	None	None	None	None
55	伏せる	To Cover,To Hide,To Lay Upside Down,To Turn Over	Bow	伏	This word consists of kanji with hiragana attached. Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>bow</kanji> or <kanji>lay</kanji>, so the verb version is what when you try <vocabulary>to cover</vocabulary> or <vocabulary>to hide</vocabulary> something. You're doing the action to something, you're not the one hiding.	transitive verb,ichidan verb	<reading><jp>ふせる</jp></reading>	ふせる	"Since this word consists of a kanji with hiragana attached, you can bet that it will use the kun'yomi reading. You didn't learn that reading with this kanji, so here's a mnemonic to help you: <br><br>

Who's that you're trying <vocabulary>to cover</vocabulary> up? It's your <reading>foo</reading>l (<jp>ふ</jp>) brother. He keeps doing embarrassing things and trying to get you in trouble. So you're trying <vocabulary>to hide</vocabulary> him with your jacket. Well we see him, we know he's a fool, so you can stop now."	[sound:Vocab-ふせる-Male.mp3]	[sound:Vocab-ふせる-Female.mp3]	Why would I cover up my younger brother being a criminal?	<jp>どうして弟が犯罪者であることを伏せていたんだ。</jp>	None	None	None	None	None	None
20	天気予報	Weather Forecast	Heaven,Energy,Beforehand,News	天,気,予,報	"This is a combination of the words <jp>天気</jp>, meaning ""weather,"" and <jp>予報</jp> meaning ""forecast."" Put them together and you get the <vocabulary>weather forecast</vocabulary>!"	noun	<reading><jp>てんきよほう</jp></reading>	てんきよほう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-てんきよほう-Male.mp3]	[sound:Vocab-てんきよほう-Female.mp3]	I just felt that it was troublesome to check the weather forecast beforehand.	<jp>天気予報を事前にチェックするのが面倒くさかったんです。</jp>	The weather forecast said it would rain this afternoon.	<jp>天気予報では午後から雨になってたよ。</jp>	The weather forecast was crazy off.	<jp>天気予報は見事に外れた。</jp>	None	None
11	入学試験	Entrance Exam,Entrance Examination,Admission Test,Admission Exam,Admission Examination,Entrance Test	Enter,Study,Try,Test	入,学,試,験	"For <kanji>school admission</kanji> (<jp>入学</jp>) you're taking an <kanji>examination</kanji> (<jp>試験</jp>). What exams do you have to take to get into a school? How about <vocabulary>entrance exam</vocabulary>s? The Japanese ones are pretty hard. Another word for them is ""hell tests."""	noun	<reading><jp>にゅうがくしけん</jp></reading>	にゅうがくしけん	This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well. It'll also help if you know the two separate words that make up this longer word.	[sound:Vocab-にゅうがくしけん-Male.mp3]	[sound:Vocab-にゅうがくしけん-Female.mp3]	My son flew back home smiling after finishing the entrance exam.	<jp>入学試験を終えた息子が、ニコニコしながら飛んで帰ってきました。</jp>	What? The entrance examination fees are that expensive? I'm gonna go bankrupt!	<jp>えーっ！入学試験代ってこんなにかかるの？は産しちゃうよ〜。</jp>	What! She’s failed the entrance exam?	<jp>ええっ！入学試験に落ちちゃったの？</jp>	None	None
49	抽出	Extraction,Selection,Sampling,Abstraction	Pluck,Exit	抽,出	To <kanji>pluck</kanji> and then <kanji>exit</kanji> those plucked items is to do an <vocabulary>extraction</vocabulary>.	noun,する verb,の adjective	<reading><jp>ちゅうしゅつ</jp></reading>	ちゅうしゅつ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ちゅうしゅつ-Male.mp3]	[sound:Vocab-ちゅうしゅつ-Female.mp3]	Could you sort out the extracted data by 5 o’clock?	<jp>五時までに抽出データを整理してもらうことはできますか。</jp>	None	None	None	None	None	None
